chrom	start	end	comp	layer	GPSeq
chr3	49900001	50000000	A1	9	0.855584300791408
chr3	50000001	50100000	A1	8	0.752695171014993
chr3	50100001	50200000	A1	10	0.909881900929512
chr3	50200001	50300000	A1	10	1
chr3	50300001	50400000	A1	10	0.915348071971277
chr3	50400001	50500000	A2	10	0.958292363134645
chr3	50500001	50600000	A1	10	1
chr3	50600001	50700000	A2	8	0.774093373745313
chr3	50700001	50800000	A2	7	0.651573773481359
chr3	50800001	50900000	A2	7	0.646641390758058
chr3	50900001	51000000	A2	7	0.698487118306592
chr3	51000001	51100000	A2	7	0.692393682378044
chr3	51100001	51200000	A2	6	0.593847723674294
chr3	51200001	51300000	A2	7	0.665338986912597
chr3	51300001	51400000	A2	8	0.794336493465785
chr3	51400001	51500000	A2	9	0.8276319590528
chr3	51500001	51600000	A1	7	0.685866949707477
chr3	51600001	51700000	A1	8	0.715309451866744
chr3	51700001	51800000	A2	10	0.912647560240246
chr3	51800001	51900000	B1	8	0.784475534423026
chr3	51900001	52000000	A2	10	0.904011599776714
chr3	52000001	52100000	A1	10	1
chr3	52100001	52200000	A1	10	0.965807806126089
chr3	52200001	52300000	A1	10	0.939870239590443
chr3	52300001	52400000	A1	10	1
chr3	52400001	52500000	A1	10	1
chr3	52500001	52600000	A1	10	0.959848184319224
chr3	52600001	52700000	A1	8	0.700928797367331
chr3	52700001	52800000	A1	9	0.871054932453673
chr3	52800001	52900000	A2	10	0.986536828406527
chr3	52900001	53000000	A1	7	0.632647139735438
chr3	53000001	53100000	A1	7	0.636163761181126
chr3	53100001	53200000	A1	10	0.921336327494305
chr3	53200001	53300000	A1	9	0.846862543875077
chr3	53300001	53400000	A1	7	0.658552934869721
chr3	53400001	53500000	A2	6	0.557957907651351
chr3	53500001	53600000	A2	6	0.593406321091333
chr3	53600001	53700000	B1	8	0.752609076935193
chr3	53700001	53800000	A2	7	0.679505301539361
chr3	53800001	53900000	A2	8	0.724934912192574
chr3	53900001	54000000	A2	8	0.712750000322255
chr3	54000001	54100000	A2	6	0.544062927621274
chr3	54100001	54200000	B1	7	0.664609255540133
chr3	54200001	54300000	B1	6	0.573904873207424
chr3	54300001	54400000	A2	6	0.564264341458553
chr3	54400001	54500000	B3	7	0.662024579239627
chr3	54500001	54600000	A2	7	0.604045529022959
chr3	54600001	54700000	A2	7	0.621767846197613
chr3	54700001	54800000	A2	6	0.565755284825321
chr3	54800001	54900000	A2	6	0.597913401823726
chr3	54900001	55000000	B3	6	0.567300544047236
chr3	55000001	55100000	A2	7	0.625390271117161
chr3	55100001	55200000	A2	6	0.579002405672847
chr3	55200001	55300000	A2	6	0.575831335027982
chr3	55300001	55400000	B3	6	0.595368503617417
chr3	55400001	55500000	A2	6	0.522391046646128
chr3	55500001	55600000	A2	6	0.547239091967879
chr3	55600001	55700000	A2	7	0.634341472162625
chr3	55700001	55800000	A2	5	0.492080060528226
chr3	55800001	55900000	A2	5	0.424077299934707
chr3	55900001	56000000	A2	6	0.514473808344871
chr3	56000001	56100000	A2	4	0.387116584636932
chr3	56100001	56200000	A2	6	0.583616726674793
chr3	56200001	56300000	A2	5	0.440956023459104
chr3	56300001	56400000	A2	6	0.579299833736365
chr3	56400001	56500000	A2	8	0.743512079540668
chr3	56500001	56600000	A2	6	0.553992285777551
chr3	56600001	56700000	A2	8	0.735830509379435
chr3	56700001	56800000	A2	8	0.715118954141246
chr3	56800001	56900000	A2	8	0.706358214926642
chr3	56900001	57000000	A2	7	0.632388972168779
chr3	57000001	57100000	A2	8	0.764200409695653
chr3	57100001	57200000	A2	7	0.600119637828177
chr3	57200001	57300000	A2	8	0.774952520601972
chr3	57300001	57400000	A2	7	0.656306913447618
chr3	57400001	57500000	A2	7	0.683480588480326
chr3	57500001	57600000	A2	6	0.519379680436067
chr3	57600001	57700000	A1	7	0.615145747435921
chr3	57700001	57800000	A1	7	0.692542108777812
chr3	57800001	57900000	A2	7	0.648002130898083
chr3	57900001	58000000	A2	6	0.557068395199275
chr3	58000001	58100000	A2	7	0.657183813649292
chr3	58100001	58200000	A2	8	0.723860546181395
chr3	58200001	58300000	A2	7	0.698314664337446
chr3	58300001	58400000	A2	6	0.584130788720163
chr3	58400001	58500000	A2	7	0.64028455288638
chr3	58500001	58600000	A2	8	0.732365631832071
chr3	58600001	58700000	B3	7	0.673360055322223
chr3	58700001	58800000	B3	4	0.389646512547775
chr3	58800001	58900000	B3	5	0.42876503184054
chr3	58900001	59000000	A2	5	0.450395810240766
chr3	59000001	59100000	A2	6	0.525188588421257
chr3	59100001	59200000	A2	5	0.47081456420212
chr3	59200001	59300000	B3	5	0.481773377875295
chr3	59300001	59400000	B3	5	0.428943113704397
chr3	59400001	59500000	B3	5	0.454030817196085
chr3	59500001	59600000	B3	5	0.40619110523494
chr3	59600001	59700000	B3	5	0.479829149109146
chr3	59700001	59800000	A2	4	0.395488402787536
chr3	59800001	59900000	A2	5	0.483671315587877
chr3	59900001	60000000	A2	5	0.455024995411932
chr3	60000001	60100000	A2	5	0.437072478820965
chr3	60100001	60200000	A2	5	0.410630274559961
chr3	60200001	60300000	A2	5	0.447637096495316
chr3	60300001	60400000	A2	4	0.393330544947274
chr3	60400001	60500000	A2	5	0.468599402339544
chr3	60500001	60600000	A2	5	0.463994944394369
chr3	60600001	60700000	A2	5	0.410060058745543
chr3	60700001	60800000	B3	5	0.484942801641901
chr3	60800001	60900000	A2	6	0.538929436879269
chr3	60900001	61000000	B3	5	0.475986293388184
chr3	61000001	61100000	A2	4	0.373984582921915
chr3	61100001	61200000	A2	5	0.475819659465632
chr3	61200001	61300000	A2	5	0.441959456081147
chr3	61300001	61400000	A2	6	0.561085469616084
chr3	61400001	61500000	A2	6	0.514675572068291
chr3	61500001	61600000	A2	6	0.505681443293813
chr3	61600001	61700000	A2	5	0.416602280693203
chr3	61700001	61800000	A2	4	0.396205393257206
chr3	61800001	61900000	A2	5	0.468831283634455
chr3	61900001	62000000	A2	4	0.39216139879522
chr3	62000001	62100000	A2	6	0.53883620812531
chr3	62100001	62200000	B3	6	0.521467371300628
chr3	62200001	62300000	A2	4	0.38363107965919
chr3	62300001	62400000	A2	4	0.371425367393913
chr3	62400001	62500000	A2	4	0.393641485944162
chr3	62500001	62600000	B3	4	0.398714338452929
chr3	62600001	62700000	B3	4	0.345906045356628
chr3	62700001	62800000	B3	6	0.502367248246691
chr3	62800001	62900000	B3	5	0.413572667170319
chr3	62900001	63000000	B3	4	0.333698206846865
chr3	63000001	63100000	B3	4	0.380782949927629
chr3	63100001	63200000	B3	5	0.466260441548891
chr3	63200001	63300000	B3	5	0.449426286032365
chr3	63300001	63400000	B3	5	0.424388583688498
chr3	63400001	63500000	B3	5	0.439612369277664
chr3	63500001	63600000	B3	5	0.448749333617279
chr3	63600001	63700000	B3	6	0.520219942122248
chr3	63700001	63800000	B3	4	0.336127803303114
chr3	63800001	63900000	A2	4	0.396735606567783
chr3	63900001	64000000	A2	5	0.429696699611773
chr3	64000001	64100000	A2	4	0.306982218174402
chr3	64100001	64200000	A2	5	0.467255616403081
chr3	64200001	64300000	A2	5	0.462641655768418
chr3	64300001	64400000	A2	5	0.424419408234199
chr3	64400001	64500000	A2	4	0.327209406413919
chr3	64500001	64600000	B3	5	0.403888935770824
chr3	64600001	64700000	A2	5	0.486131909732773
chr3	64700001	64800000	A2	5	0.434538781071017
chr3	64800001	64900000	A2	5	0.457643383996408
chr3	64900001	65000000	A2	5	0.410774590866077
chr3	65000001	65100000	B3	4	0.375794827457898
chr3	65100001	65200000	A2	4	0.366037912531892
chr3	65200001	65300000	B3	4	0.305620708638912
chr3	65300001	65400000	B3	5	0.417370021491599
chr3	65400001	65500000	B3	5	0.42169291109728
chr3	65500001	65600000	A2	4	0.344643979640799
chr3	65600001	65700000	A2	4	0.387043619988429
chr3	65700001	65800000	A2	5	0.455309935179111
chr3	65800001	65900000	A2	6	0.505111517914458
chr3	65900001	66000000	A2	5	0.428468065083984
chr3	66000001	66100000	A2	4	0.33495437862157
chr3	66100001	66200000	A2	5	0.446153514057024
chr3	66200001	66300000	A2	4	0.353134789475294
chr3	66300001	66400000	A2	5	0.454176509141766
chr3	66400001	66500000	B3	5	0.499665668805404
chr3	66500001	66600000	A2	5	0.431944715055455
chr3	66600001	66700000	A2	5	0.408209508822601
chr3	66700001	66800000	A2	6	0.507715285734396
chr3	66800001	66900000	A2	5	0.41921265605557
chr3	66900001	67000000	A2	4	0.391092882160056
chr3	67000001	67100000	A2	4	0.300063419694496
chr3	67100001	67200000	B3	5	0.405858714186185
chr3	67200001	67300000	B3	4	0.360143573859636
chr3	67300001	67400000	B3	4	0.30108271189091
chr3	67400001	67500000	B3	3	0.292120273503587
chr3	67500001	67600000	A2	3	0.256551758816387
chr3	67600001	67700000	B3	3	0.271064047159677
chr3	67700001	67800000	B3	4	0.394536384209687
chr3	67800001	67900000	B3	5	0.440174804300251
chr3	67900001	68000000	B3	5	0.481814630278825
chr3	68000001	68100000	B3	4	0.398810754470051
chr3	68100001	68200000	B3	5	0.413120915767216
chr3	68200001	68300000	B3	4	0.354222601118255
chr3	68300001	68400000	B3	5	0.421915960384495
chr3	68400001	68500000	B3	3	0.288693548647382
chr3	68500001	68600000	B3	4	0.396226497515421
chr3	68600001	68700000	B3	3	0.29038062705905
chr3	68700001	68800000	B3	4	0.338544793436901
chr3	68800001	68900000	B3	4	0.338255127046531
chr3	68900001	69000000	B3	4	0.337701262573104
chr3	69000001	69100000	A2	4	0.36313460769388
chr3	69100001	69200000	A2	5	0.40003444840649
chr3	69200001	69300000	A2	5	0.487627833528936
chr3	69300001	69400000	A2	4	0.341444864382017
chr3	69400001	69500000	A2	5	0.475305078921697
chr3	69500001	69600000	A2	6	0.5202107611504
chr3	69600001	69700000	A2	4	0.368588106329526
chr3	69700001	69800000	A2	5	0.464379884409271
chr3	69800001	69900000	A2	5	0.416140459023491
chr3	69900001	70000000	A2	4	0.354616003977574
chr3	70000001	70100000	A2	6	0.551943060827872
chr3	70100001	70200000	A2	5	0.417332533006025
chr3	70200001	70300000	A2	5	0.442865518091144
chr3	70300001	70400000	A2	5	0.405203704452656
chr3	70400001	70500000	A2	5	0.490762707501954
chr3	70500001	70600000	A2	5	0.487780734617219
chr3	70600001	70700000	A2	5	0.490683609507279
chr3	70700001	70800000	A2	5	0.426888893693852
chr3	70800001	70900000	A2	6	0.590144366508634
chr3	70900001	71000000	A2	5	0.471684806051824
chr3	71000001	71100000	A2	4	0.332263392835426
chr3	71100001	71200000	A2	5	0.423769427441029
chr3	71200001	71300000	A2	4	0.392789918832171
chr3	71300001	71400000	A2	5	0.436822280140325
chr3	71400001	71500000	A2	6	0.52317390153841
chr3	71500001	71600000	A2	6	0.548171830987734
chr3	71600001	71700000	A2	5	0.426757124974126
chr3	71700001	71800000	A2	6	0.52073242385296
chr3	71800001	71900000	A2	7	0.679384069307497
chr3	71900001	72000000	A2	7	0.630800770658397
chr3	72000001	72100000	A2	6	0.533551201024125
chr3	72100001	72200000	A2	6	0.599316320123866
chr3	72200001	72300000	B3	6	0.56018410284284
chr3	72300001	72400000	A2	7	0.677983317402833
chr3	72400001	72500000	A2	5	0.497781400057931
chr3	72500001	72600000	A2	6	0.583950539971841
chr3	72600001	72700000	A2	6	0.55197251184035
chr3	72700001	72800000	A2	6	0.552760123528414
chr3	72800001	72900000	A2	5	0.475319101694591
chr3	72900001	73000000	A2	6	0.510821524796552
chr3	73000001	73100000	A2	5	0.458844934272
chr3	73100001	73200000	A2	6	0.533704751296284
chr3	73200001	73300000	A2	5	0.48749119773124
chr3	73300001	73400000	A2	5	0.465964638681936
chr3	73400001	73500000	A2	6	0.563861978263668
chr3	73500001	73600000	B3	4	0.375745986871049
chr3	73600001	73700000	A2	4	0.391448400124489
chr3	73700001	73800000	A2	5	0.415182049630781
chr3	73800001	73900000	B3	4	0.317548225322888
chr3	73900001	74000000	A2	3	0.240027545171499
chr3	74000001	74100000	A2	3	0.266566811842652
chr3	74100001	74200000	A2	3	0.28272421506376
chr3	74200001	74300000	A2	3	0.291749398739422
chr3	74300001	74400000	B3	4	0.342215700227424
chr3	74400001	74500000	A2	4	0.337710680340665
chr3	74500001	74600000	B3	3	0.27992192105118
chr3	74600001	74700000	B3	5	0.408406747536635
chr3	74700001	74800000	B3	3	0.273720102820638
chr3	74800001	74900000	B3	5	0.472232616479584
chr3	74900001	75000000	B3	3	0.29923877343493
chr3	75000001	75100000	A2	4	0.39489584156746
chr3	75100001	75200000	B3	4	0.371648856364139
chr3	75200001	75300000	B3	5	0.404876518725791
chr3	75300001	75400000	B3	7	0.623687355925232
chr3	75400001	75500000	B3	5	0.479459740149866
chr3	75500001	75600000	B3	6	0.514216615903334
chr3	75600001	75700000	B3	5	0.47044626476709
chr3	75700001	75800000	B2	7	0.673185202088512
chr3	75800001	75900000	B3	5	0.472268507450111
chr3	75900001	76000000	B2	3	0.225407189492175
chr3	76000001	76100000	B3	5	0.434859720412142
chr3	76100001	76200000	B3	4	0.302443851223213
chr3	76200001	76300000	B3	4	0.379883559070697
chr3	76300001	76400000	B3	5	0.408243305448889
chr3	76400001	76500000	B3	2	0.197044963929979
chr3	76500001	76600000	B3	3	0.250760257148569
chr3	76600001	76700000	A2	4	0.354684881793993
chr3	76700001	76800000	A2	3	0.265021332603744
chr3	76800001	76900000	B3	2	0.198215749531954
chr3	76900001	77000000	A2	2	0.196936263717756
chr3	77000001	77100000	A2	3	0.26848708916806
chr3	77100001	77200000	A2	3	0.267822075097426
chr3	77200001	77300000	A2	4	0.346366616170883
chr3	77300001	77400000	A2	3	0.290512971244577
chr3	77400001	77500000	B3	4	0.388893496745256
chr3	77500001	77600000	A2	3	0.266259924659596
chr3	77600001	77700000	A2	4	0.39978000326457
chr3	77700001	77800000	B3	2	0.177687058657922
chr3	77800001	77900000	B3	3	0.258868397514057
chr3	77900001	78000000	B3	4	0.360151099167962
chr3	78000001	78100000	B3	4	0.314256593474229
chr3	78100001	78200000	B3	5	0.408978454719452
chr3	78200001	78300000	B3	4	0.335746250976438
chr3	78300001	78400000	B3	4	0.333667515840421
chr3	78400001	78500000	B3	5	0.405655374009255
chr3	78500001	78600000	B3	4	0.328606293147601
chr3	78600001	78700000	B3	4	0.396483866761774
chr3	78700001	78800000	A2	4	0.340744497647631
chr3	78800001	78900000	A2	4	0.329297492105715
chr3	78900001	79000000	A2	3	0.270102769081307
chr3	79000001	79100000	A2	2	0.183077433829444
chr3	79100001	79200000	A2	3	0.225462034388315
chr3	79200001	79300000	A2	4	0.302118170666257
chr3	79300001	79400000	A2	3	0.276787452117122
chr3	79400001	79500000	B3	3	0.285429571819884
chr3	79500001	79600000	B3	2	0.166254796909574
chr3	79600001	79700000	B3	4	0.341299977515173
chr3	79700001	79800000	B3	2	0.1672628651162
chr3	79800001	79900000	B3	3	0.272223114205458
chr3	79900001	80000000	A2	3	0.232936872032012
chr3	80000001	80100000	B3	5	0.462467201609708
chr3	80100001	80200000	B3	3	0.245938336234868
chr3	80200001	80300000	B3	4	0.320274686962003
chr3	80300001	80400000	B3	3	0.290581734398676
chr3	80400001	80500000	B3	3	0.298182183125803
chr3	80500001	80600000	B3	3	0.212451536837311
chr3	80600001	80700000	B3	3	0.219175061333566
chr3	80700001	80800000	B3	4	0.358311305071943
chr3	80800001	80900000	B3	3	0.27702438605721
chr3	80900001	81000000	B3	4	0.364365625153369
chr3	81000001	81100000	B3	3	0.256395954893282
chr3	81100001	81200000	B3	2	0.185542973993684
chr3	81200001	81300000	B3	3	0.242495566144612
chr3	81300001	81400000	B3	2	0.192956553996063
chr3	81400001	81500000	B3	4	0.387109393372054
chr3	81500001	81600000	B3	3	0.280718881699111
chr3	81600001	81700000	B3	3	0.245763922183539
chr3	81700001	81800000	B3	3	0.268689159428831
chr3	81800001	81900000	B3	4	0.357376352522149
chr3	81900001	82000000	B3	2	0.184890998522213
chr3	82000001	82100000	B3	3	0.27915277617699
chr3	82100001	82200000	B3	5	0.476243876099819
chr3	82200001	82300000	B3	4	0.334316015150054
chr3	82300001	82400000	B3	3	0.24244581679056
chr3	82400001	82500000	B3	3	0.225302140427936
chr3	82500001	82600000	B3	4	0.399388972633525
chr3	82600001	82700000	B3	4	0.33692282822621
chr3	82700001	82800000	B3	3	0.235133225888454
chr3	82800001	82900000	B3	4	0.31448249152313
chr3	82900001	83000000	B3	4	0.350641797230529
chr3	83000001	83100000	B3	4	0.329829581412794
chr3	83100001	83200000	B3	4	0.352478286069881
chr3	83200001	83300000	B3	6	0.52897293731407
chr3	83300001	83400000	B3	3	0.258065171102323
chr3	83400001	83500000	B3	4	0.359386830955524
chr3	83500001	83600000	B3	4	0.374020990152031
chr3	83600001	83700000	B3	3	0.207905201796866
chr3	83700001	83800000	B3	3	0.288574950573627
chr3	83800001	83900000	B3	6	0.548245672833363
chr3	83900001	84000000	B3	4	0.390648897010148
chr3	84000001	84100000	B3	4	0.307157155035667
chr3	84100001	84200000	B3	2	0.199043232233581
chr3	84200001	84300000	B3	4	0.324249294741031
chr3	84300001	84400000	B3	3	0.267109921132378
chr3	84400001	84500000	B3	2	0.159390893525598
chr3	84500001	84600000	B3	4	0.343485236188443
chr3	84600001	84700000	B3	5	0.420153401474343
chr3	84700001	84800000	B3	3	0.291835428282796
chr3	84800001	84900000	B3	5	0.475246316098921
chr3	84900001	85000000	B3	3	0.295953880056537
chr3	85000001	85100000	B3	3	0.23696245696354
chr3	85100001	85200000	B3	2	0.168968981911036
chr3	85200001	85300000	B3	4	0.327610099543703
chr3	85300001	85400000	B3	2	0.135278950161815
chr3	85400001	85500000	B3	4	0.318574479970089
chr3	85500001	85600000	B3	6	0.504273273229009
chr3	85600001	85700000	B3	2	0.135390308636028
chr3	85700001	85800000	A2	4	0.331303162096597
chr3	85800001	85900000	B3	3	0.27272586496258
chr3	85900001	86000000	A2	3	0.272088242477118
chr3	86000001	86100000	B3	3	0.202614057303886
chr3	86100001	86200000	B3	3	0.281280808956824
chr3	86200001	86300000	B3	3	0.269869067585557
chr3	86300001	86400000	B3	4	0.36090644354791
chr3	86400001	86500000	B3	4	0.382421840663524
chr3	86500001	86600000	B3	3	0.296084963922065
chr3	86600001	86700000	B3	3	0.224107071809832
chr3	86700001	86800000	B3	3	0.244397401564144
chr3	86800001	86900000	B3	4	0.304717585993538
chr3	86900001	87000000	B3	3	0.262874019589292
chr3	87000001	87100000	B3	4	0.354718101496316
chr3	87100001	87200000	B3	4	0.381611079992766
chr3	87200001	87300000	B3	2	0.193404202812391
chr3	87300001	87400000	B3	4	0.320900279836974
chr3	87400001	87500000	B3	3	0.287363818245941
chr3	87500001	87600000	B3	3	0.244841913675032
chr3	87600001	87700000	B3	3	0.228433422883742
chr3	87700001	87800000	B3	5	0.422672649955276
chr3	87800001	87900000	B3	3	0.247278724416004
chr3	87900001	88000000	B3	4	0.369144561891068
chr3	88000001	88100000	B3	4	0.303276139381462
chr3	88100001	88200000	A2	2	0.141798565244816
chr3	88200001	88300000	B3	2	0.172997984396893
chr3	88300001	88400000	B3	3	0.254931199690047
chr3	88400001	88500000	B3	4	0.342586935085549
chr3	95600001	95700000	B3	3	0.269294469244785
chr3	95700001	95800000	B3	4	0.366863762194425
chr3	95800001	95900000	B3	4	0.384854934504786
chr3	95900001	96000000	B3	3	0.295622656265683
chr3	96000001	96100000	B3	5	0.425567206047643
chr3	96100001	96200000	B3	4	0.340771791231195
chr3	96200001	96300000	B3	4	0.379749983643656
chr3	96300001	96400000	B3	5	0.466050674724461
chr3	96400001	96500000	B3	6	0.555136428706006
chr3	96500001	96600000	B3	5	0.401907859643932
chr3	96600001	96700000	B3	5	0.406996572341205
chr3	96700001	96800000	B3	5	0.430956022581684
chr3	96800001	96900000	B3	3	0.295856441452584
chr3	96900001	97000000	B3	4	0.357500666829793
chr3	97000001	97100000	B3	6	0.521069050027749
chr3	97100001	97200000	B3	3	0.268963268705822
chr3	97200001	97300000	B3	3	0.248410077281989
chr3	97300001	97400000	B3	3	0.205641809560531
chr3	97400001	97500000	A2	2	0.142396096158437
chr3	97500001	97600000	A2	4	0.302319267991349
chr3	97600001	97700000	A2	3	0.209370074478575
chr3	97700001	97800000	B3	3	0.256078530844768
chr3	97800001	97900000	B3	2	0.195543912224487
chr3	97900001	98000000	B3	4	0.372059274854221
chr3	98000001	98100000	B3	3	0.288204770302821
chr3	98100001	98200000	B3	3	0.215059088184621
chr3	98200001	98300000	B3	2	0.171567411430839
chr3	98300001	98400000	B3	4	0.381346956147935
chr3	98400001	98500000	A2	3	0.239672326666816
chr3	98500001	98600000	B3	4	0.379406299736012
chr3	98600001	98700000	B3	3	0.257115052176117
chr3	98700001	98800000	B3	3	0.260812903795084
chr3	98800001	98900000	B3	4	0.350995616169883
chr3	98900001	99000000	B3	5	0.424972771295792
chr3	99000001	99100000	B3	3	0.207358476958698
chr3	99100001	99200000	B3	4	0.307489250666163
chr3	99200001	99300000	B3	3	0.286013520840615
chr3	99300001	99400000	B3	3	0.234290615146251
chr3	99400001	99500000	B3	4	0.348736888101519
chr3	99500001	99600000	B3	3	0.221843785356584
