chrom	start	end	expression	gpseq_score
chr12	68300001	69300000	3191.66666666667	1.19798257164933
chr12	68400001	69400000	3194.66666666667	1.21991631614415
chr12	68500001	69500000	3195.16666666667	1.22623498760793
chr12	68600001	69600000	3197.66666666667	1.24321456451572
chr12	68700001	69700000	5078	1.23645366547887
chr12	68800001	69800000	5243.5	1.24978573015128
chr12	68900001	69900000	5370.33333333333	1.27034425137167
chr12	69000001	7e+07	7124	1.26349764683481
chr12	69100001	70100000	6584.83333333333	1.26987886460924
chr12	69200001	70200000	5494	1.27587205522191
chr12	69300001	70300000	4588.66666666667	1.26446114239198
chr12	69400001	70400000	4587	1.2471423922053
chr12	69500001	70500000	4590.16666666667	1.22366734824501
chr12	69600001	70600000	4589.66666666667	1.20995265178813
chr12	69700001	70700000	2819.16666666667	1.19184708424155
chr12	69800001	70800000	3256	1.18083653091552
chr12	69900001	70900000	3346.83333333333	1.17054157973955
chr12	70000001	7.1e+07	1676.33333333333	1.15202641492565
chr12	70100001	71100000	1677.83333333333	1.1242069303884
chr12	70200001	71200000	1539.66666666667	1.11638287032599
chr12	70300001	71300000	1314.83333333333	1.12561525918441
chr12	70400001	71400000	1313.5	1.12506308824497
chr12	70500001	71500000	1311	1.13537583231393
chr12	70600001	71600000	1309	1.1405645530037
chr12	70700001	71700000	1133.33333333333	1.15327803016512
chr12	70800001	71800000	308.833333333333	1.16475526920122
chr12	70900001	71900000	89.8333333333333	1.17047660745834
chr12	71000001	7.2e+07	7.66666666666667	1.1705903613273
chr12	71100001	72100000	1518	1.16374909335255
chr12	71200001	72200000	2342.5	1.16421294336942
chr12	71300001	72300000	2572.33333333333	1.16565522267672
chr12	71400001	72400000	2940.83333333333	1.14516533378021
chr12	71500001	72500000	2940.33333333333	1.12601023397676
chr12	71600001	72600000	2940.33333333333	1.11196082207164
chr12	71700001	72700000	3204	1.11154673429933
chr12	71800001	72800000	3238.83333333333	1.10396263850165
chr12	71900001	72900000	3255.83333333333	1.08779223394239
chr12	72000001	7.3e+07	3276.66666666667	1.08082480525672
chr12	72100001	73100000	1871.33333333333	1.08327342257908
chr12	72200001	73200000	1050.66666666667	1.07188863035595
chr12	72300001	73300000	821	1.06727307134333
chr12	72400001	73400000	452.833333333333	1.08619792531112
chr12	72500001	73500000	452	1.09244799021928
chr12	72600001	73600000	452.333333333333	1.10927285498321
chr12	72700001	73700000	188.666666666667	1.11569741661532
chr12	72800001	73800000	154.666666666667	1.11820092809385
chr12	72900001	73900000	137.666666666667	1.13751725210805
chr12	73000001	7.4e+07	114	1.16170486497353
chr12	73100001	74100000	6.83333333333333	1.17503315214543
chr12	73200001	74200000	3.16666666666667	1.19434747858447
chr12	73300001	74300000	4.33333333333333	1.20481687077017
chr12	73400001	74400000	4	1.18226824206578
chr12	73500001	74500000	3.83333333333333	1.18691572689496
chr12	73600001	74600000	3.16666666666667	1.17951319464637
chr12	73700001	74700000	3.66666666666667	1.16167356993527
chr12	73800001	74800000	3.33333333333333	1.17619689796344
chr12	73900001	74900000	4.83333333333333	1.17115678490462
chr12	74000001	7.5e+07	1138.83333333333	1.15435368012945
chr12	74100001	75100000	1138.66666666667	1.16847189650801
chr12	74200001	75200000	1138.33333333333	1.16979437107309
chr12	74300001	75300000	1136.83333333333	1.16735975278158
chr12	74400001	75400000	1137	1.1704665320057
chr12	74500001	75500000	1137	1.17379739423835
chr12	74600001	75600000	1137	1.17404138727841
chr12	74700001	75700000	1143	1.17585787560662
chr12	74800001	75800000	1194.16666666667	1.15362122574619
chr12	74900001	75900000	2093.66666666667	1.13992679726456
chr12	75000001	7.6e+07	1110.83333333333	1.15985559015177
chr12	75100001	76100000	1117.16666666667	1.13574935815347
chr12	75200001	76200000	1117.16666666667	1.13192744364744
chr12	75300001	76300000	1117.66666666667	1.13067149745806
chr12	75400001	76400000	1118.83333333333	1.1407886583306
chr12	75500001	76500000	3461.33333333333	1.14245453818357
chr12	75600001	76600000	3462.5	1.15024408031659
chr12	75700001	76700000	3456	1.1567704278167
chr12	75800001	76800000	4933.33333333333	1.15839431381729
chr12	75900001	76900000	4121.33333333333	1.16045194984877
chr12	76000001	7.7e+07	4014.33333333333	1.15520890090727
chr12	76100001	77100000	4020.66666666667	1.16292956275757
chr12	76200001	77200000	4069.16666666667	1.16466075464145
chr12	76300001	77300000	5009.66666666667	1.16571922672732
chr12	76400001	77400000	5013.16666666667	1.16072947540394
chr12	76500001	77500000	3406.16666666667	1.15955662628361
chr12	76600001	77600000	3406	1.15451278943871
chr12	76700001	77700000	3406	1.14858158253193
chr12	76800001	77800000	1877	1.160652805194
chr12	76900001	77900000	1788	1.17551790773414
chr12	77000001	7.8e+07	1744.16666666667	1.16996991275136
chr12	77100001	78100000	1731.66666666667	1.16795904756881
chr12	77200001	78200000	1683.16666666667	1.16110982775897
chr12	77300001	78300000	744.333333333333	1.13805642076985
chr12	77400001	78400000	776.833333333333	1.13849165396904
chr12	77500001	78500000	231.5	1.13951442947105
chr12	77600001	78600000	553.333333333333	1.14069166182326
chr12	77700001	78700000	742.5	1.14031033454131
chr12	77800001	78800000	745.833333333333	1.12746972785591
chr12	77900001	78900000	765.333333333333	1.12976591292375
chr12	78000001	7.9e+07	768.5	1.13788061126904
chr12	78100001	79100000	780.166666666667	1.14756179873047
chr12	78200001	79200000	814.833333333333	1.16199322037071
chr12	78300001	79300000	820.333333333333	1.18836786767517
chr12	78400001	79400000	822	1.18257217620533
chr12	78500001	79500000	671.5	1.17383332284242
chr12	78600001	79600000	370	1.16091679256406
chr12	78700001	79700000	240	1.16699557507433
chr12	78800001	79800000	263	1.18019138230304
chr12	78900001	79900000	406.833333333333	1.18230745412942
chr12	79000001	8e+07	1641.83333333333	1.1837581370437
chr12	79100001	80100000	1760	1.16455933291978
chr12	79200001	80200000	2365	1.15902840402284
chr12	79300001	80300000	2674.5	1.1534749001487
chr12	79400001	80400000	2736.33333333333	1.15861185438199
chr12	79500001	80500000	2697.66666666667	1.16363325905135
chr12	79600001	80600000	2676.66666666667	1.18104492160481
chr12	79700001	80700000	2618	1.17849309793122
chr12	79800001	80800000	2592.5	1.17299603676871
chr12	79900001	80900000	2429.16666666667	1.15783353269249
chr12	80000001	8.1e+07	1190.66666666667	1.14357880015513
chr12	80100001	81100000	1060.83333333333	1.15811277346278
chr12	80200001	81200000	1301.33333333333	1.15427016581188
chr12	80300001	81300000	1228.5	1.14447889897067
chr12	80400001	81400000	1194	1.1374273015899
chr12	80500001	81500000	1193	1.14447544480032
chr12	80600001	81600000	1194	1.12893141701001
chr12	80700001	81700000	2030.16666666667	1.12847703787672
chr12	80800001	81800000	2779	1.12893975140766
chr12	80900001	81900000	2894.16666666667	1.12446859849733
chr12	81000001	8.2e+07	2960.66666666667	1.13551107323338
chr12	81100001	82100000	3111.33333333333	1.13039298260414
chr12	81200001	82200000	2365	1.12498677415676
chr12	81300001	82300000	2123.83333333333	1.139823725297
chr12	81400001	82400000	2070.33333333333	1.13049988285447
chr12	81500001	82500000	2074.83333333333	1.12422345484509
chr12	81600001	82600000	2147	1.12729472426725
chr12	81700001	82700000	1336.5	1.12773738057911
chr12	81800001	82800000	1142.66666666667	1.11375150518762
chr12	81900001	82900000	1139.5	1.13101020383714
chr12	82000001	8.3e+07	1073.66666666667	1.136725012395
chr12	82100001	83100000	974.166666666667	1.14458261454553
chr12	82200001	83200000	882.5	1.15131328302813
chr12	82300001	83300000	1059.16666666667	1.13641033524856
chr12	82400001	83400000	1123.83333333333	1.14023562286272
chr12	82500001	83500000	1150.83333333333	1.12250731181812
chr12	82600001	83600000	1316	1.11989389467462
chr12	82700001	83700000	1289.83333333333	1.11813961083357
chr12	82800001	83800000	733.833333333333	1.12712901816718
chr12	82900001	83900000	622	1.12108695226881
chr12	83000001	8.4e+07	621.5	1.1255751788463
chr12	83100001	84100000	571.5	1.1081876297494
chr12	83200001	84200000	529.5	1.10038885244826
chr12	83300001	84300000	350.166666666667	1.11078433200792
chr12	83400001	84400000	272.833333333333	1.10660639983062
chr12	83500001	84500000	241.333333333333	1.1363188624797
chr12	83600001	84600000	2.66666666666667	1.14239411213782
chr12	83700001	84700000	2.83333333333333	1.14663461640182
chr12	83800001	84800000	2.83333333333333	1.14262428654173
chr12	83900001	84900000	23.5	1.13931992382104
chr12	84000001	8.5e+07	185.833333333333	1.11963418853455
chr12	84100001	85100000	387.166666666667	1.09941310236481
chr12	84200001	85200000	434	1.09988949697345
chr12	84300001	85300000	465.666666666667	1.0837981597917
chr12	84400001	85400000	466.333333333333	1.08774598791936
chr12	84500001	85500000	491	1.07874921120293
chr12	84600001	85600000	498.166666666667	1.07115715149502
chr12	84700001	85700000	645.5	1.07146318342882
chr12	84800001	85800000	649.666666666667	1.06675341986176
chr12	84900001	85900000	629.333333333333	1.06726725965348
chr12	85000001	8.6e+07	466.833333333333	1.07106761532509
chr12	85100001	86100000	264.666666666667	1.082017195697
chr12	85200001	86200000	219.166666666667	1.0744337391275
chr12	85300001	86300000	188.166666666667	1.10285695181095
chr12	85400001	86400000	304.333333333333	1.10539991588964
chr12	85500001	86500000	299.5	1.10462802329849
chr12	85600001	86600000	302.666666666667	1.1049841094755
chr12	85700001	86700000	172.666666666667	1.09898262062229
chr12	85800001	86800000	179.666666666667	1.09829185298572
chr12	85900001	86900000	179.166666666667	1.08624248081442
chr12	86000001	8.7e+07	179.333333333333	1.07974522358507
chr12	86100001	87100000	178.833333333333	1.07906865927851
chr12	86200001	87200000	183.833333333333	1.09350752489691
chr12	86300001	87300000	182.833333333333	1.07092286268297
chr12	86400001	87400000	66.6666666666667	1.08039562772427
chr12	86500001	87500000	47.1666666666667	1.08217666607757
chr12	86600001	87600000	38.3333333333333	1.07288855789832
chr12	86700001	87700000	20.8333333333333	1.06344990287596
chr12	86800001	87800000	9.83333333333333	1.06583366668028
chr12	86900001	87900000	9.66666666666667	1.08586704824179
chr12	87000001	8.8e+07	9.66666666666667	1.10259330748384
chr12	87100001	88100000	9.83333333333333	1.10611585318462
chr12	87200001	88200000	3.66666666666667	1.09805578885053
chr12	87300001	88300000	3.66666666666667	1.09232585344768
chr12	87400001	88400000	3.5	1.0906220073951
chr12	87500001	88500000	635.333333333333	1.07836552533148
chr12	87600001	88600000	1398.16666666667	1.09695098481658
chr12	87700001	88700000	1398.5	1.0948877791992
chr12	87800001	88800000	1401.83333333333	1.07411273560715
chr12	87900001	88900000	1764.5	1.05943051194615
chr12	88000001	8.9e+07	1869.33333333333	1.0521712603644
chr12	88100001	89100000	1870.16666666667	1.04862686675324
chr12	88200001	89200000	1871.66666666667	1.04633541103217
chr12	88300001	89300000	1873.16666666667	1.05505688794174
chr12	88400001	89400000	1872.5	1.04861331391202
chr12	88500001	89500000	1240.5	1.05863283945517
chr12	88600001	89600000	477	1.05906018831582
chr12	88700001	89700000	477	1.07796262982238
chr12	88800001	89800000	493	1.08941059763428
chr12	88900001	89900000	478.833333333333	1.10179641016553
chr12	89000001	9e+07	1040.33333333333	1.09751264147475
chr12	89100001	90100000	1458.33333333333	1.10052866082172
chr12	89200001	90200000	1464.83333333333	1.10799860687897
chr12	89300001	90300000	1463.16666666667	1.11088411220504
chr12	89400001	90400000	1463.33333333333	1.10849324178033
chr12	89500001	90500000	1463.33333333333	1.10400514080315
chr12	89600001	90600000	1462.83333333333	1.10526769417073
chr12	89700001	90700000	1463	1.09751277461981
chr12	89800001	90800000	1443.66666666667	1.11013032588026
chr12	89900001	90900000	1095.16666666667	1.11099299967034
chr12	90000001	9.1e+07	429	1.11881047756015
chr12	90100001	91100000	10	1.12408985721854
chr12	90200001	91200000	1.66666666666667	1.13523428863132
chr12	90300001	91300000	2.5	1.12391410864599
chr12	90400001	91400000	3	1.13138839308199
chr12	90500001	91500000	2.83333333333333	1.13513865763859
chr12	90600001	91600000	2.5	1.13394047068218
chr12	90700001	91700000	2	1.13166105277475
chr12	90800001	91800000	1.83333333333333	1.11827342397976
chr12	90900001	91900000	2	1.10907207344271
chr12	91000001	9.2e+07	1.83333333333333	1.10566486199567
chr12	91100001	92100000	2	1.09178143391696
chr12	91200001	92200000	2	1.08418621238784
chr12	91300001	92300000	1.5	1.09386214572513
chr12	91400001	92400000	5.16666666666667	1.10534519785878
chr12	91500001	92500000	12	1.10871924865318
chr12	91600001	92600000	324.5	1.10114616468397
chr12	91700001	92700000	324.833333333333	1.10619810001167
chr12	91800001	92800000	324.833333333333	1.11139180175389
chr12	91900001	92900000	325	1.12039284335249
chr12	92000001	9.3e+07	325	1.12570405683108
chr12	92100001	93100000	325.166666666667	1.13533858668385
chr12	92200001	93200000	867.333333333333	1.14463096866668
chr12	92300001	93300000	1132.66666666667	1.1454590085378
chr12	92400001	93400000	1144.83333333333	1.15471904438269
chr12	92500001	93500000	1140.83333333333	1.16457729159802
chr12	92600001	93600000	836.166666666667	1.1804035990718
chr12	92700001	93700000	850.666666666667	1.18150212942263
chr12	92800001	93800000	1173.5	1.183563234789
chr12	92900001	93900000	3112.5	1.19215032592692
chr12	93000001	9.4e+07	4238.16666666667	1.19591449563759
chr12	93100001	94100000	4296.83333333333	1.21105622159812
chr12	93200001	94200000	3782.16666666667	1.21893510177178
chr12	93300001	94300000	3644.66666666667	1.23678462256939
chr12	93400001	94400000	3634.83333333333	1.23541919333401
chr12	93500001	94500000	3648.5	1.24877737411693
chr12	93600001	94600000	3724.5	1.26023116875911
chr12	93700001	94700000	4320	1.27352160506953
chr12	93800001	94800000	4504.83333333333	1.28242786858794
chr12	93900001	94900000	2671.5	1.27463371409765
chr12	94000001	9.5e+07	1977.83333333333	1.29906786531508
chr12	94100001	95100000	1948.33333333333	1.31235541319251
chr12	94200001	95200000	1974.33333333333	1.31174435802463
chr12	94300001	95300000	1912.33333333333	1.3218825854836
chr12	94400001	95400000	2174.5	1.3290906598919
chr12	94500001	95500000	2785.66666666667	1.33690673052394
chr12	94600001	95600000	2733.5	1.33006264121101
chr12	94700001	95700000	3046.83333333333	1.33156022776977
chr12	94800001	95800000	2714.33333333333	1.32839677045612
chr12	94900001	95900000	3044.66666666667	1.33371369683901
chr12	95000001	9.6e+07	3268.16666666667	1.33091422531534
chr12	95100001	96100000	3286.83333333333	1.31122958948983
chr12	95200001	96200000	3261	1.31613680512299
chr12	95300001	96300000	3486.16666666667	1.30683940960928
chr12	95400001	96400000	3450.83333333333	1.30443966030116
chr12	95500001	96500000	3595.16666666667	1.30145554920153
chr12	95600001	96600000	3579	1.31556537215406
chr12	95700001	96700000	3492.16666666667	1.30820139935863
chr12	95800001	96800000	3450.66666666667	1.30363782426437
chr12	95900001	96900000	3019.33333333333	1.29949645229135
chr12	96000001	9.7e+07	2376.16666666667	1.27910561262596
chr12	96100001	97100000	2330.16666666667	1.28556547870927
chr12	96200001	97200000	2302.66666666667	1.26797464543493
chr12	96300001	97300000	2012.5	1.25682281363216
chr12	96400001	97400000	2501	1.24288339858712
chr12	96500001	97500000	1729.66666666667	1.21969207158242
chr12	96600001	97600000	1715.16666666667	1.20092794603787
chr12	96700001	97700000	878.833333333333	1.19194050380849
chr12	96800001	97800000	745.666666666667	1.18991012126639
chr12	96900001	97900000	752	1.1742713481603
chr12	97000001	9.8e+07	778.166666666667	1.17841391117222
chr12	97100001	98100000	776.166666666667	1.18378837505698
chr12	97200001	98200000	778	1.19041692882633
chr12	97300001	98300000	777.333333333333	1.18258566845666
chr12	97400001	98400000	55.3333333333333	1.17575523705788
chr12	97500001	98500000	54.6666666666667	1.17683889299913
chr12	97600001	98600000	54.1666666666667	1.17216287728118
chr12	97700001	98700000	54.3333333333333	1.17411062701604
chr12	97800001	98800000	54.3333333333333	1.17208490242164
chr12	97900001	98900000	60	1.19176008697315
chr12	98000001	9.9e+07	4649.66666666667	1.18869997232165
chr12	98100001	99100000	5530.16666666667	1.16928051826939
chr12	98200001	99200000	6038.83333333333	1.17707272601967
chr12	98300001	99300000	6038.66666666667	1.17728087465027
chr12	98400001	99400000	6039.33333333333	1.17040290222985
chr12	98500001	99500000	6040	1.16850067003357
chr12	98600001	99600000	6039.83333333333	1.16669439211976
chr12	98700001	99700000	6039.33333333333	1.16491414770023
chr12	98800001	99800000	6039.16666666667	1.16156266957747
chr12	98900001	99900000	6023.66666666667	1.14801669103128
chr12	99000001	1e+08	1395.5	1.1552347969684
chr12	99100001	100100000	516.5	1.1575670258957
chr12	99200001	100200000	19.6666666666667	1.13928011284113
chr12	99300001	100300000	22.6666666666667	1.13118069124394
chr12	99400001	100400000	28	1.13526426826292
chr12	99500001	100500000	945.166666666667	1.13246326094233
