chrom	start	end	layer	damid_sig_over_ctrl
chr3	158400001	158500000	4	-0.738201782433316
chr3	158700001	158800000	4	0.468925170227885
chr3	159100001	159200000	4	1.62656265348196
chr3	159200001	159300000	4	1.29243329763412
chr3	159400001	159500000	4	0.421091923839413
chr3	159600001	159700000	4	0.221630836371332
chr3	159700001	159800000	4	-0.801613634824753
chr3	159800001	159900000	4	-0.446564642339945
chr3	159900001	1.6e+08	4	0.122047575819306
chr3	160000001	160100000	4	0.267937884200364
chr3	160100001	160200000	4	-1.09129823297262
chr3	160200001	160300000	4	-1.07654952555895
chr3	160400001	160500000	4	-0.365607511624694
chr3	160500001	160600000	4	0.529183152318001
chr3	160700001	160800000	4	1.51922588646412
chr3	161700001	161800000	4	1.65784716010094
chr3	162000001	162100000	4	1.07953219935298
chr3	162200001	162300000	4	0.756176526099443
chr3	162900001	1.63e+08	4	1.9470897436142
chr3	163200001	163300000	4	0.71264234483242
chr3	163600001	163700000	4	0.726893019676209
chr3	164200001	164300000	4	1.32770544439554
chr3	164300001	164400000	4	1.35159537196159
chr3	164900001	1.65e+08	4	0.946122725307941
chr3	165100001	165200000	4	2.15432648062706
chr3	165400001	165500000	4	1.09717550575733
chr3	165600001	165700000	4	1.57133772224188
chr3	165700001	165800000	4	1.57979224100709
chr3	165800001	165900000	4	1.44895957633853
chr3	166100001	166200000	4	1.45195591896772
chr3	167200001	167300000	4	1.50770344734192
chr3	167600001	167700000	4	0.285690883360803
chr3	167700001	167800000	4	-0.896628937870264
chr3	167900001	1.68e+08	4	-1.29329152293503
chr3	168000001	168100000	4	-0.864977285265923
chr3	168300001	168400000	4	-1.29110420644283
chr3	168400001	168500000	4	-0.823123759031296
chr3	168500001	168600000	4	-1.41134901642799
chr3	168600001	168700000	4	-1.10292159020901
chr3	168900001	1.69e+08	4	-1.48535433411598
chr3	169200001	169300000	4	-1.98747917115688
chr3	169300001	169400000	4	-1.60558231323957
chr3	169400001	169500000	4	-1.20247254371643
chr3	169800001	169900000	4	-1.4067846916616
chr3	170100001	170200000	4	-1.32494056671858
chr3	170700001	170800000	4	0.281504653953016
chr3	171000001	171100000	4	-0.198970100842416
chr3	171100001	171200000	4	-0.717351885512471
chr3	171300001	171400000	4	-0.188113803230226
chr3	171500001	171600000	4	-0.954911425709724
chr3	171700001	171800000	4	-0.926230698358268
chr3	172000001	172100000	4	-0.827626621723175
chr3	172400001	172500000	4	-1.26872920095921
chr3	172600001	172700000	4	0.41337515655905
chr3	172700001	172800000	4	0.105573167279363
chr3	172800001	172900000	4	0.157846205309033
chr3	173100001	173200000	4	-0.737816658383235
chr3	173400001	173500000	4	-1.25134203732014
chr3	174200001	174300000	4	-0.347158505674452
chr3	174500001	174600000	4	0.649237935245037
chr3	175000001	175100000	4	1.04475376904011
chr3	175500001	175600000	4	1.24210322499275
chr3	176300001	176400000	4	1.54708158671856
chr3	176400001	176500000	4	1.63366168439388
chr3	176800001	176900000	4	-1.66830185651779
chr3	177000001	177100000	4	-0.470541210612282
chr3	177300001	177400000	4	0.554774088039994
chr3	177600001	177700000	4	2.27888732552528
chr3	177700001	177800000	4	2.32535565495491
chr3	177800001	177900000	4	2.05594090223312
chr3	177900001	1.78e+08	4	2.00621994435787
chr3	178200001	178300000	4	1.16194010823965
chr3	178600001	178700000	4	0.961061204969883
chr3	178800001	178900000	4	-0.228733725697384
chr3	179100001	179200000	4	-0.738685835897923
chr3	179800001	179900000	4	1.10380915030837
chr3	179900001	1.8e+08	4	1.36782563328743
chr3	180000001	180100000	4	1.30930150970817
chr3	180200001	180300000	4	1.76813423186541
chr3	180400001	180500000	4	0.185872796177864
chr3	180800001	180900000	4	0.971176189184189
chr3	181000001	181100000	4	0.339933295641094
chr3	181100001	181200000	4	0.187668618746102
chr3	181200001	181300000	4	0.33393568880856
chr3	181400001	181500000	4	-1.30142323672771
chr3	181600001	181700000	4	-0.839914101781324
chr3	181800001	181900000	4	-0.749674313887954
chr3	181900001	1.82e+08	4	-0.91642794534564
chr3	182000001	182100000	4	0.920192382484674
chr3	182100001	182200000	4	1.06434284243733
chr3	182200001	182300000	4	0.942014222033322
chr3	182300001	182400000	4	0.402444157749414
chr3	182500001	182600000	4	-0.793605299666524
chr3	182600001	182700000	4	-1.20243433862925
chr3	186400001	186500000	4	-1.27002334594727
chr3	186600001	186700000	4	-2.01209979653358
chr3	186700001	186800000	4	-1.57742846310139
chr3	186800001	186900000	4	-1.1512039244175
chr3	186900001	1.87e+08	4	-0.804424354992807
chr3	187100001	187200000	4	0.819727871567011
chr3	187200001	187300000	4	1.18765703141689
chr3	187300001	187400000	4	0.868676367611624
chr3	187600001	187700000	4	0.121824646927416
chr3	187800001	187900000	4	-0.00138580780476332
chr3	188400001	188500000	4	1.4677924156189
chr3	189100001	189200000	4	2.08546419143677
chr3	189500001	189600000	4	1.97951442599297
chr3	189900001	1.9e+08	4	2.13348243534565
chr3	190000001	190100000	4	1.96091694235802
chr3	190600001	190700000	4	2.00170055180788
chr3	190700001	190800000	4	2.21337929368019
chr3	192200001	192300000	4	1.32917986437678
chr3	193000001	193100000	4	0.484965365566313
chr3	193100001	193200000	4	0.713187652919442
chr3	193200001	193300000	4	0.641641200706363
chr3	195200001	195300000	4	-1.02776662409306
chr3	900001	1e+06	5	1.98829659223557
chr3	4800001	4900000	5	0.0239162245765328
chr3	5900001	6e+06	5	1.75176850408316
chr3	6900001	7e+06	5	1.832348318398
chr3	7500001	7600000	5	1.5661602884531
chr3	7600001	7700000	5	1.41871847212315
chr3	7700001	7800000	5	1.57235926389694
chr3	8700001	8800000	5	-0.0508080181200057
chr3	9000001	9100000	5	-1.01053565815091
chr3	9100001	9200000	5	-0.916398669034243
chr3	10100001	10200000	5	-1.95481437444687
chr3	11600001	11700000	5	-1.86032148301601
chr3	12000001	12100000	5	-1.0444897800684
chr3	12300001	12400000	5	-1.70715235471725
chr3	15600001	15700000	5	-0.955546490848064
chr3	15800001	15900000	5	-0.780997287295759
chr3	16000001	16100000	5	-0.022283242829144
chr3	16200001	16300000	5	-0.481083974428475
chr3	16300001	16400000	5	-1.17785503268242
chr3	17100001	17200000	5	-1.03464182466269
chr3	22500001	22600000	5	1.93772142156959
chr3	23500001	23600000	5	-0.939659027010202
chr3	23600001	23700000	5	-0.818136660382152
chr3	27800001	27900000	5	2.05143178403378
chr3	31700001	31800000	5	-1.31754898130894
chr3	31900001	3.2e+07	5	-1.57042243480682
chr3	32100001	32200000	5	-1.29822691231966
chr3	32200001	32300000	5	-1.74841045737267
chr3	32300001	32400000	5	-1.72951761186123
chr3	32600001	32700000	5	-1.79681057035923
chr3	32700001	32800000	5	-1.7644501209259
chr3	32800001	32900000	5	-1.95302093029022
chr3	33200001	33300000	5	-1.0885009072721
chr3	33500001	33600000	5	-1.18928595781326
chr3	35200001	35300000	5	1.49860983937979
chr3	36100001	36200000	5	1.65151888430119
chr3	36800001	36900000	5	0.819963975250721
chr3	37100001	37200000	5	-0.92375568151474
chr3	37300001	37400000	5	-1.17291239127517
chr3	38000001	38100000	5	-1.46403647810221
chr3	38200001	38300000	5	-1.2996148571372
chr3	39000001	39100000	5	-0.0344748701900244
chr3	39500001	39600000	5	-0.994048557430506
chr3	39600001	39700000	5	0.635262719774619
chr3	39700001	39800000	5	0.686372669972479
chr3	39900001	4e+07	5	0.151828494155779
chr3	40200001	40300000	5	-0.310974007565528
chr3	40400001	40500000	5	0.0513054359704256
chr3	40500001	40600000	5	-1.46219063401222
chr3	40800001	40900000	5	1.05556071698666
chr3	41000001	41100000	5	1.14910963028669
chr3	41400001	41500000	5	0.56479799002409
chr3	41500001	41600000	5	0.765020424872637
chr3	41700001	41800000	5	1.02280692905188
chr3	41800001	41900000	5	0.825806722417474
chr3	42100001	42200000	5	-1.47380946874619
chr3	42200001	42300000	5	-1.22289838343859
chr3	42400001	42500000	5	-0.569243351416662
chr3	42800001	42900000	5	-1.46844931542873
chr3	43300001	43400000	5	-1.08172590695322
chr3	43400001	43500000	5	-0.72886898368597
chr3	43600001	43700000	5	-0.962756337225437
chr3	44200001	44300000	5	-0.714327669516206
chr3	44300001	44400000	5	-0.768447774648666
chr3	55800001	55900000	5	-1.10031723305583
chr3	56000001	56100000	5	-1.73478384613991
chr3	58700001	58800000	5	0.0782637282274663
chr3	59500001	59600000	5	-0.86108814838808
chr3	59700001	59800000	5	-1.06898797005415
chr3	59900001	6e+07	5	-1.96768698990345
chr3	60000001	60100000	5	-1.62717674672604
chr3	60100001	60200000	5	-2.02885137200356
chr3	60300001	60400000	5	-1.84423065781593
chr3	60600001	60700000	5	-0.725579957664013
chr3	61000001	61100000	5	-0.872827705740929
chr3	61200001	61300000	5	-1.00443636111449
chr3	61600001	61700000	5	-1.9750240534544
chr3	61700001	61800000	5	-1.7517343044281
chr3	61800001	61900000	5	-1.67348451465368
chr3	61900001	6.2e+07	5	-1.49168629348278
chr3	62200001	62300000	5	-0.966391672106693
chr3	62300001	62400000	5	-0.963197942078114
chr3	62400001	62500000	5	-0.872932004183531
chr3	62500001	62600000	5	-0.836651926860213
chr3	62600001	62700000	5	0.0638479522196576
chr3	62800001	62900000	5	-0.189937955141068
chr3	63000001	63100000	5	0.595582595840097
chr3	63700001	63800000	5	0.666344850510359
chr3	63800001	63900000	5	-1.22230085581541
chr3	63900001	6.4e+07	5	-1.37578818798065
chr3	64500001	64600000	5	-0.551976914331317
chr3	64700001	64800000	5	-1.12854004502296
chr3	64800001	64900000	5	-0.989851477742195
chr3	64900001	6.5e+07	5	-0.769246393442154
chr3	65000001	65100000	5	-0.0682986984495074
chr3	65100001	65200000	5	-0.496379174664617
chr3	65300001	65400000	5	-0.338228056207299
chr3	65400001	65500000	5	-0.550465802103281
chr3	65500001	65600000	5	-0.965426439791918
chr3	65600001	65700000	5	-0.831783896684647
chr3	65900001	6.6e+07	5	-0.670556505024433
chr3	66000001	66100000	5	-0.869060531258583
chr3	66200001	66300000	5	-0.219458684325218
chr3	66300001	66400000	5	-0.551262002775911
chr3	66500001	66600000	5	-1.26948634050787
chr3	66600001	66700000	5	-0.358450657129288
chr3	66800001	66900000	5	-0.389442799030803
chr3	66900001	6.7e+07	5	-0.229403335414827
chr3	67200001	67300000	5	1.40851760059595
chr3	67300001	67400000	5	1.22318549603224
chr3	67400001	67500000	5	0.161678749881685
chr3	67700001	67800000	5	0.443033440597355
chr3	67800001	67900000	5	0.502301880321465
chr3	68000001	68100000	5	0.646469724923372
chr3	68100001	68200000	5	1.148349198699
chr3	68200001	68300000	5	1.34529515206814
chr3	68400001	68500000	5	1.16767207086086
chr3	68500001	68600000	5	0.832199303805828
chr3	68700001	68800000	5	1.15641014575958
chr3	68800001	68900000	5	0.673856987431645
chr3	68900001	6.9e+07	5	-0.785352861881256
chr3	69000001	69100000	5	-1.44516675174236
chr3	69100001	69200000	5	-1.56096447855234
chr3	69600001	69700000	5	-1.08989421529695
chr3	69800001	69900000	5	-0.876003145985305
chr3	69900001	7e+07	5	-1.08425281494856
chr3	70300001	70400000	5	-0.718975096940994
chr3	70700001	70800000	5	-1.15110926479101
chr3	71100001	71200000	5	-1.81264081001282
chr3	71200001	71300000	5	-1.57529143095017
chr3	71600001	71700000	5	-1.40498783737421
chr3	72800001	72900000	5	-1.82046853303909
chr3	73000001	73100000	5	-1.48688126951456
chr3	73500001	73600000	5	-1.09474494718015
chr3	73600001	73700000	5	-1.30335726439953
chr3	73700001	73800000	5	-1.64633463919163
chr3	74400001	74500000	5	-0.245452072285116
chr3	74600001	74700000	5	0.0310793856158853
chr3	75000001	75100000	5	-0.245543545484543
chr3	75100001	75200000	5	-0.0929793033748865
chr3	75200001	75300000	5	-0.392822636454366
chr3	76200001	76300000	5	0.787766428291798
chr3	76600001	76700000	5	-0.347159110475332
chr3	77200001	77300000	5	-1.01716702505946
chr3	77400001	77500000	5	-0.320626733312383
chr3	77600001	77700000	5	0.0830214461078867
chr3	77900001	7.8e+07	5	-0.433726693317294
chr3	78100001	78200000	5	-0.449399546347559
chr3	78400001	78500000	5	-0.327425402216613
chr3	78600001	78700000	5	-0.927973695844412
chr3	80700001	80800000	5	0.415158351324499
chr3	80900001	8.1e+07	5	1.50530955791473
chr3	81400001	81500000	5	-0.690920336544514
chr3	82500001	82600000	5	1.64226909726858
chr3	82600001	82700000	5	1.19414803534746
chr3	82900001	8.3e+07	5	1.30352619588375
chr3	83100001	83200000	5	1.26246517598629
chr3	83400001	83500000	5	1.34957927316427
chr3	83500001	83600000	5	1.18489200472832
chr3	83900001	8.4e+07	5	1.17753633519169
chr3	84200001	84300000	5	1.32616908848286
chr3	86300001	86400000	5	0.837122818827629
chr3	86400001	86500000	5	1.17868864536285
chr3	87000001	87100000	5	0.0053898211568594
chr3	87100001	87200000	5	0.820634170807898
chr3	87900001	8.8e+07	5	1.45625646151602
chr3	88400001	88500000	5	1.11994894146919
chr3	95700001	95800000	5	0.734969608485699
chr3	95800001	95900000	5	0.329985364153981
chr3	96100001	96200000	5	1.41309437155724
chr3	96200001	96300000	5	1.52456964403391
chr3	96500001	96600000	5	0.445041788928211
chr3	96600001	96700000	5	0.521420099493116
chr3	96900001	9.7e+07	5	0.581860507908277
chr3	97900001	9.8e+07	5	1.61336759626865
chr3	98300001	98400000	5	0.759016513079405
chr3	98500001	98600000	5	-0.100532734766603
chr3	98800001	98900000	5	1.32692502103746
chr3	98900001	9.9e+07	5	1.61540184617043
chr3	99400001	99500000	5	0.327429435029626
chr3	99800001	99900000	5	-0.497026126133278
chr3	99900001	1e+08	5	-1.04399593640119
chr3	100300001	100400000	5	0.280021811276674
chr3	100400001	100500000	5	-0.591956612095237
chr3	100500001	100600000	5	1.39506774023175
chr3	100800001	100900000	5	1.39697383642197
chr3	101100001	101200000	5	0.637714269571006
chr3	101500001	101600000	5	-0.60067510381341
chr3	101800001	101900000	5	1.94618279337883
chr3	101900001	1.02e+08	5	1.30277487039566
chr3	102700001	102800000	5	1.56594389975071
chr3	103100001	103200000	5	1.26014223098755
chr3	103500001	103600000	5	1.15302222669125
chr3	103600001	103700000	5	1.15080510526896
chr3	104000001	104100000	5	1.35894605964422
chr3	104200001	104300000	5	1.46401409208775
chr3	104500001	104600000	5	1.12108414620161
chr3	104800001	104900000	5	1.20889785066247
chr3	105100001	105200000	5	1.30666227638721
chr3	105200001	105300000	5	1.0747568372637
chr3	105400001	105500000	5	-0.665058636292815
chr3	105800001	105900000	5	1.26826685070992
chr3	106000001	106100000	5	1.57984883487225
chr3	106300001	106400000	5	1.55619311928749
chr3	107000001	107100000	5	0.271276493743062
chr3	107100001	107200000	5	-0.242865364160389
chr3	107200001	107300000	5	-0.969746254530037
chr3	107300001	107400000	5	-1.15901745855808
chr3	107500001	107600000	5	-0.44434812925756
chr3	107600001	107700000	5	-0.150818007439375
chr3	107700001	107800000	5	-0.616999690234661
chr3	108000001	108100000	5	0.356301898509264
chr3	108100001	108200000	5	-0.405983743071556
chr3	108200001	108300000	5	-1.26868205815554
chr3	108400001	108500000	5	-0.577173695340753
chr3	108600001	108700000	5	-0.92898140065372
chr3	108700001	108800000	5	-0.788650681823492
chr3	109100001	109200000	5	-0.55606315843761
chr3	109200001	109300000	5	-0.381808103062212
chr3	109300001	109400000	5	0.481268209731206
chr3	109400001	109500000	5	0.248279773327522
chr3	110100001	110200000	5	0.523255435749888
chr3	110400001	110500000	5	0.244820205122232
chr3	110500001	110600000	5	0.475340272858739
chr3	110900001	1.11e+08	5	0.546970241097733
chr3	111100001	111200000	5	1.17386907786131
chr3	111300001	111400000	5	0.270726073533297
chr3	111400001	111500000	5	-0.800546718016267
chr3	111900001	1.12e+08	5	0.625603635981679
chr3	112500001	112600000	5	0.943199247121811
chr3	112600001	112700000	5	0.549001076631248
chr3	112700001	112800000	5	-1.38503538668156
chr3	112800001	112900000	5	-1.53578929901123
chr3	112900001	1.13e+08	5	-1.42015693634748
chr3	113000001	113100000	5	-0.759933223202825
chr3	113200001	113300000	5	-0.722857056558132
chr3	113300001	113400000	5	-1.04670640453696
chr3	113500001	113600000	5	-1.32726377844811
chr3	113700001	113800000	5	-1.11319596506655
chr3	113800001	113900000	5	-1.76604513376951
chr3	113900001	1.14e+08	5	-0.87811555787921
chr3	114500001	114600000	5	-1.24516819864511
chr3	114800001	114900000	5	-0.951298286765814
chr3	114900001	1.15e+08	5	-0.0220247386954725
chr3	115200001	115300000	5	0.0881112985312939
chr3	115300001	115400000	5	-0.309452162915841
chr3	116000001	116100000	5	1.51180806905031
chr3	116100001	116200000	5	1.8536704659462
chr3	116200001	116300000	5	1.62155191600323
chr3	116300001	116400000	5	1.64124699085951
chr3	116400001	116500000	5	1.10931908562779
chr3	117800001	117900000	5	1.10185780078173
chr3	117900001	1.18e+08	5	1.00652842968702
chr3	118300001	118400000	5	-0.192388057336211
chr3	118500001	118600000	5	0.456247723009437
chr3	118900001	1.19e+08	5	-0.787272831052542
chr3	119000001	119100000	5	-1.60046027898788
chr3	119100001	119200000	5	-1.38396363407373
chr3	119200001	119300000	5	-1.30818801671267
chr3	119500001	119600000	5	-0.242067803442478
chr3	120200001	120300000	5	-0.197168608754873
chr3	120500001	120600000	5	0.686804047133774
chr3	120700001	120800000	5	1.42704664170742
chr3	120800001	120900000	5	1.2202366143465
chr3	120900001	1.21e+08	5	1.57616268694401
chr3	121300001	121400000	5	-0.0982341947732493
chr3	121400001	121500000	5	-0.428994604200125
chr3	121500001	121600000	5	-0.226832143962383
chr3	121600001	121700000	5	1.07073542890139
chr3	121800001	121900000	5	1.02173261865973
chr3	121900001	1.22e+08	5	1.08571255356073
chr3	122000001	122100000	5	-0.0103215603157878
chr3	122100001	122200000	5	-1.66038574874401
chr3	122300001	122400000	5	-1.66460076570511
chr3	122900001	1.23e+08	5	-1.31873598396778
chr3	129400001	129500000	5	-1.68427613079548
chr3	129800001	129900000	5	-0.622286576218903
chr3	130400001	130500000	5	-0.385302161623258
chr3	130700001	130800000	5	-0.590058017894626
chr3	130800001	130900000	5	1.29174367487431
chr3	131000001	131100000	5	0.826942308992147
chr3	131200001	131300000	5	-0.464003813266754
chr3	131300001	131400000	5	1.08244720697403
chr3	131400001	131500000	5	0.647115543484688
chr3	131600001	131700000	5	0.652104642987251
chr3	131700001	131800000	5	0.717713961005211
chr3	132100001	132200000	5	-0.397797258943319
chr3	132500001	132600000	5	1.3369638979435
chr3	132600001	132700000	5	1.33653043806553
chr3	132700001	132800000	5	1.05478211864829
chr3	132900001	1.33e+08	5	0.976960813254118
chr3	133200001	133300000	5	-0.413567864336073
chr3	133900001	1.34e+08	5	-1.22064980715513
chr3	134300001	134400000	5	-1.18285003677011
chr3	134400001	134500000	5	0.0559502209493076
chr3	135300001	135400000	5	0.905295515060425
