chrom	start	end	MboI
chr10	58400000	59400000	2082
chr10	58500000	59500000	2074
chr10	58600000	59600000	2102
chr10	58700000	59700000	2128
chr10	58800000	59800000	2142
chr10	58900000	59900000	2162
chr10	59000000	60000000	2188
chr10	59100000	60100000	2258
chr10	59200000	60200000	2299
chr10	59300000	60300000	2304
chr10	59400000	60400000	2336
chr10	59500000	60500000	2356
chr10	59600000	60600000	2353
chr10	59700000	60700000	2360
chr10	59800000	60800000	2379
chr10	59900000	60900000	2377
chr10	60000000	61000000	2339
chr10	60100000	61100000	2322
chr10	60200000	61200000	2287
chr10	60300000	61300000	2287
chr10	60400000	61400000	2301
chr10	60500000	61500000	2315
chr10	60600000	61600000	2331
chr10	60700000	61700000	2371
chr10	60800000	61800000	2405
chr10	60900000	61900000	2392
chr10	61000000	62000000	2416
chr10	61100000	62100000	2419
chr10	61200000	62200000	2447
chr10	61300000	62300000	2444
chr10	61400000	62400000	2397
chr10	61500000	62500000	2387
chr10	61600000	62600000	2387
chr10	61700000	62700000	2345
chr10	61800000	62800000	2284
chr10	61900000	62900000	2334
chr10	62000000	63000000	2335
chr10	62100000	63100000	2318
chr10	62200000	63200000	2289
chr10	62300000	63300000	2297
chr10	62400000	63400000	2313
chr10	62500000	63500000	2302
chr10	62600000	63600000	2294
chr10	62700000	63700000	2350
chr10	62800000	63800000	2357
chr10	62900000	63900000	2341
chr10	63000000	64000000	2359
chr10	63100000	64100000	2336
chr10	63200000	64200000	2377
chr10	63300000	64300000	2406
chr10	63400000	64400000	2420
chr10	63500000	64500000	2445
chr10	63600000	64600000	2461
chr10	63700000	64700000	2432
chr10	63800000	64800000	2458
chr10	63900000	64900000	2508
chr10	64000000	65000000	2524
chr10	64100000	65100000	2617
chr10	64200000	65200000	2639
chr10	64300000	65300000	2649
chr10	64400000	65400000	2642
chr10	64500000	65500000	2672
chr10	64600000	65600000	2695
chr10	64700000	65700000	2689
chr10	64800000	65800000	2657
chr10	64900000	65900000	2600
chr10	65000000	66000000	2551
chr10	65100000	66100000	2495
chr10	65200000	66200000	2425
chr10	65300000	66300000	2394
chr10	65400000	66400000	2381
chr10	65500000	66500000	2339
chr10	65600000	66600000	2301
chr10	65700000	66700000	2297
chr10	65800000	66800000	2257
chr10	65900000	66900000	2239
chr10	66000000	67000000	2204
chr10	66100000	67100000	2176
chr10	66200000	67200000	2176
chr10	66300000	67300000	2143
chr10	66400000	67400000	2132
chr10	66500000	67500000	2062
chr10	66600000	67600000	2028
chr10	66700000	67700000	2037
chr10	66800000	67800000	2085
chr10	66900000	67900000	2104
chr10	67000000	68000000	2134
chr10	67100000	68100000	2142
chr10	67200000	68200000	2177
chr10	67300000	68300000	2206
chr10	67400000	68400000	2214
chr10	67500000	68500000	2278
chr10	67600000	68600000	2322
chr10	67700000	68700000	2292
chr10	67800000	68800000	2291
chr10	67900000	68900000	2286
chr10	68000000	69000000	2276
chr10	68100000	69100000	2293
chr10	68200000	69200000	2292
chr10	68300000	69300000	2298
chr10	68400000	69400000	2348
chr10	68500000	69500000	2321
chr10	68600000	69600000	2388
chr10	68700000	69700000	2487
chr10	68800000	69800000	2536
chr10	68900000	69900000	2571
chr10	69000000	70000000	2674
chr10	69100000	70100000	2763
chr10	69200000	70200000	2855
chr10	69300000	70300000	2967
chr10	69400000	70400000	3066
chr10	69500000	70500000	3196
chr10	69600000	70600000	3249
chr10	69700000	70700000	3277
chr10	69800000	70800000	3319
chr10	69900000	70900000	3389
chr10	70000000	71000000	3368
chr10	70100000	71100000	3378
chr10	70200000	71200000	3327
chr10	70300000	71300000	3224
chr10	70400000	71400000	3099
chr10	70500000	71500000	3015
chr10	70600000	71600000	2896
chr10	70700000	71700000	2754
chr10	70800000	71800000	2660
chr10	70900000	71900000	2618
chr10	71000000	72000000	2603
chr10	71100000	72100000	2537
chr10	71200000	72200000	2540
chr10	71300000	72300000	2556
chr10	71400000	72400000	2577
chr10	71500000	72500000	2576
chr10	71600000	72600000	2577
chr10	71700000	72700000	2604
chr10	71800000	72800000	2588
chr10	71900000	72900000	2528
chr10	72000000	73000000	2550
chr10	72100000	73100000	2505
chr10	72200000	73200000	2467
chr10	72300000	73300000	2422
chr10	72400000	73400000	2374
chr10	72500000	73500000	2349
chr10	72600000	73600000	2364
chr10	72700000	73700000	2472
chr10	72800000	73800000	2490
chr10	72900000	73900000	2516
chr10	73000000	74000000	2573
chr10	73100000	74100000	2691
chr10	73200000	74200000	2748
chr10	73300000	74300000	2807
chr10	73400000	74400000	2884
chr10	73500000	74500000	2975
chr10	73600000	74600000	2968
chr10	73700000	74700000	2913
chr10	73800000	74800000	2958
chr10	73900000	74900000	2992
chr10	74000000	75000000	2938
chr10	74100000	75100000	2903
chr10	74200000	75200000	2915
chr10	74300000	75300000	2910
chr10	74400000	75400000	2965
chr10	74500000	75500000	2936
chr10	74600000	75600000	2972
chr10	74700000	75700000	2980
chr10	74800000	75800000	2998
chr10	74900000	75900000	3006
chr10	75000000	76000000	2987
chr10	75100000	76100000	2945
chr10	75200000	76200000	2871
chr10	75300000	76300000	2888
chr10	75400000	76400000	2824
chr10	75500000	76500000	2815
chr10	75600000	76600000	2830
chr10	75700000	76700000	2804
chr10	75800000	76800000	2770
chr10	75900000	76900000	2730
chr10	76000000	77000000	2784
chr10	76100000	77100000	2801
chr10	76200000	77200000	2805
chr10	76300000	77300000	2747
chr10	76400000	77400000	2712
chr10	76500000	77500000	2626
chr10	76600000	77600000	2597
chr10	76700000	77700000	2548
chr10	76800000	77800000	2511
chr10	76900000	77900000	2485
chr10	77000000	78000000	2413
chr10	77100000	78100000	2392
chr10	77200000	78200000	2372
chr10	77300000	78300000	2379
chr10	77400000	78400000	2359
chr10	77500000	78500000	2394
chr10	77600000	78600000	2352
chr10	77700000	78700000	2357
chr10	77800000	78800000	2367
chr10	77900000	78900000	2389
chr10	78000000	79000000	2380
chr10	78100000	79100000	2374
chr10	78200000	79200000	2369
chr10	78300000	79300000	2361
chr10	78400000	79400000	2411
chr10	78500000	79500000	2430
chr10	78600000	79600000	2487
chr10	78700000	79700000	2509
chr10	78800000	79800000	2595
chr10	78900000	79900000	2646
chr10	79000000	80000000	2623
chr10	79100000	80100000	2620
chr10	79200000	80200000	2610
chr10	79300000	80300000	2653
chr10	79400000	80400000	2621
chr10	79500000	80500000	2632
chr10	79600000	80600000	2581
chr10	79700000	80700000	2544
chr10	79800000	80800000	2485
chr10	79900000	80900000	2396
chr10	80000000	81000000	2380
chr10	80100000	81100000	2320
chr10	80200000	81200000	2328
chr10	80300000	81300000	2330
chr10	80400000	81400000	2319
chr10	80500000	81500000	2268
chr10	80600000	81600000	2253
chr10	80700000	81700000	2263
chr10	80800000	81800000	2259
chr10	80900000	81900000	2376
chr10	81000000	82000000	2409
chr10	81100000	82100000	2486
chr10	81200000	82200000	2549
chr10	81300000	82300000	2522
chr10	81400000	82400000	2543
chr10	81500000	82500000	2588
chr10	81600000	82600000	2645
chr10	81700000	82700000	2643
chr10	81800000	82800000	2591
chr10	81900000	82900000	2479
chr10	82000000	83000000	2438
chr10	82100000	83100000	2375
chr10	82200000	83200000	2314
chr10	82300000	83300000	2283
chr10	82400000	83400000	2252
chr10	82500000	83500000	2235
chr10	82600000	83600000	2188
chr10	82700000	83700000	2183
chr10	82800000	83800000	2210
chr10	82900000	83900000	2229
chr10	83000000	84000000	2237
chr10	83100000	84100000	2291
chr10	83200000	84200000	2319
chr10	83300000	84300000	2331
chr10	83400000	84400000	2331
chr10	83500000	84500000	2341
chr10	83600000	84600000	2351
chr10	83700000	84700000	2390
chr10	83800000	84800000	2371
chr10	83900000	84900000	2373
chr10	84000000	85000000	2385
chr10	84100000	85100000	2342
chr10	84200000	85200000	2318
chr10	84300000	85300000	2323
chr10	84400000	85400000	2325
chr10	84500000	85500000	2301
chr10	84600000	85600000	2303
chr10	84700000	85700000	2304
chr10	84800000	85800000	2349
chr10	84900000	85900000	2375
chr10	85000000	86000000	2399
chr10	85100000	86100000	2448
chr10	85200000	86200000	2490
chr10	85300000	86300000	2515
chr10	85400000	86400000	2550
chr10	85500000	86500000	2557
chr10	85600000	86600000	2572
chr10	85700000	86700000	2568
chr10	85800000	86800000	2545
chr10	85900000	86900000	2502
chr10	86000000	87000000	2492
chr10	86100000	87100000	2449
chr10	86200000	87200000	2408
chr10	86300000	87300000	2392
chr10	86400000	87400000	2362
chr10	86500000	87500000	2373
chr10	86600000	87600000	2356
chr10	86700000	87700000	2326
chr10	86800000	87800000	2311
chr10	86900000	87900000	2303
chr10	87000000	88000000	2273
chr10	87100000	88100000	2281
chr10	87200000	88200000	2315
chr10	87300000	88300000	2347
chr10	87400000	88400000	2424
chr10	87500000	88500000	2400
chr10	87600000	88600000	2459
chr10	87700000	88700000	2518
chr10	87800000	88800000	2544
chr10	87900000	88900000	2613
chr10	88000000	89000000	2649
chr10	88100000	89100000	2668
chr10	88200000	89200000	2622
chr10	88300000	89300000	2586
chr10	88400000	89400000	2522
chr10	88500000	89500000	2563
chr10	88600000	89600000	2493
chr10	88700000	89700000	2424
chr10	88800000	89800000	2440
chr10	88900000	89900000	2328
chr10	89000000	90000000	2315
chr10	89100000	90100000	2296
chr10	89200000	90200000	2304
chr10	89300000	90300000	2289
chr10	89400000	90400000	2302
chr10	89500000	90500000	2260
chr10	89600000	90600000	2260
chr10	89700000	90700000	2297
chr10	89800000	90800000	2282
chr10	89900000	90900000	2328
chr10	90000000	91000000	2297
chr10	90100000	91100000	2309
chr10	90200000	91200000	2359
chr10	90300000	91300000	2376
chr10	90400000	91400000	2352
chr10	90500000	91500000	2361
chr10	90600000	91600000	2381
chr10	90700000	91700000	2364
chr10	90800000	91800000	2335
chr10	90900000	91900000	2340
chr10	91000000	92000000	2390
chr10	91100000	92100000	2368
chr10	91200000	92200000	2299
chr10	91300000	92300000	2289
chr10	91400000	92400000	2285
chr10	91500000	92500000	2299
chr10	91600000	92600000	2288
chr10	91700000	92700000	2286
chr10	91800000	92800000	2335
chr10	91900000	92900000	2347
chr10	92000000	93000000	2344
chr10	92100000	93100000	2373
chr10	92200000	93200000	2387
chr10	92300000	93300000	2377
chr10	92400000	93400000	2407
chr10	92500000	93500000	2421
chr10	92600000	93600000	2441
chr10	92700000	93700000	2450
chr10	92800000	93800000	2423
chr10	92900000	93900000	2481
chr10	93000000	94000000	2519
chr10	93100000	94100000	2576
chr10	93200000	94200000	2705
chr10	93300000	94300000	2827
chr10	93400000	94400000	2898
chr10	93500000	94500000	2906
chr10	93600000	94600000	2917
chr10	93700000	94700000	2915
chr10	93800000	94800000	2900
chr10	93900000	94900000	2877
chr10	94000000	95000000	2859
chr10	94100000	95100000	2847
chr10	94200000	95200000	2790
chr10	94300000	95300000	2747
chr10	94400000	95400000	2704
chr10	94500000	95500000	2662
chr10	94600000	95600000	2666
chr10	94700000	95700000	2691
chr10	94800000	95800000	2696
chr10	94900000	95900000	2666
chr10	95000000	96000000	2673
chr10	95100000	96100000	2655
chr10	95200000	96200000	2638
chr10	95300000	96300000	2589
chr10	95400000	96400000	2584
chr10	95500000	96500000	2641
chr10	95600000	96600000	2637
chr10	95700000	96700000	2648
chr10	95800000	96800000	2657
chr10	95900000	96900000	2653
chr10	96000000	97000000	2652
chr10	96100000	97100000	2650
chr10	96200000	97200000	2613
chr10	96300000	97300000	2627
chr10	96400000	97400000	2656
chr10	96500000	97500000	2653
chr10	96600000	97600000	2643
chr10	96700000	97700000	2620
chr10	96800000	97800000	2609
chr10	96900000	97900000	2634
chr10	97000000	98000000	2605
chr10	97100000	98100000	2602
chr10	97200000	98200000	2602
chr10	97300000	98300000	2586
chr10	97400000	98400000	2527
chr10	97500000	98500000	2544
chr10	97600000	98600000	2595
chr10	97700000	98700000	2638
chr10	97800000	98800000	2652
chr10	97900000	98900000	2616
chr10	98000000	99000000	2620
chr10	98100000	99100000	2680
chr10	98200000	99200000	2805
chr10	98300000	99300000	2861
chr10	98400000	99400000	2941
chr10	98500000	99500000	2942
chr10	98600000	99600000	2877
chr10	98700000	99700000	2833
chr10	98800000	99800000	2835
chr10	98900000	99900000	2870
chr10	99000000	100000000	2859
chr10	99100000	100100000	2790
chr10	99200000	100200000	2702
chr10	99300000	100300000	2667
chr10	99400000	100400000	2598
chr10	99500000	100500000	2553
chr10	99600000	100600000	2551
chr10	99700000	100700000	2539
chr10	99800000	100800000	2526
chr10	99900000	100900000	2524
chr10	100000000	101000000	2532
chr10	100100000	101100000	2534
chr10	100200000	101200000	2526
chr10	100300000	101300000	2524
chr10	100400000	101400000	2548
chr10	100500000	101500000	2590
chr10	100600000	101600000	2637
chr10	100700000	101700000	2697
chr10	100800000	101800000	2779
chr10	100900000	101900000	2814
chr10	101000000	102000000	2820
chr10	101100000	102100000	2863
chr10	101200000	102200000	2923
chr10	101300000	102300000	2939
chr10	101400000	102400000	2935
chr10	101500000	102500000	2866
chr10	101600000	102600000	2814
chr10	101700000	102700000	2793
chr10	101800000	102800000	2765
chr10	101900000	102900000	2731
chr10	102000000	103000000	2776
chr10	102100000	103100000	2769
chr10	102200000	103200000	2753
chr10	102300000	103300000	2749
chr10	102400000	103400000	2717
chr10	102500000	103500000	2750
chr10	102600000	103600000	2783
chr10	102700000	103700000	2783
chr10	102800000	103800000	2812
chr10	102900000	103900000	2902
chr10	103000000	104000000	2924
chr10	103100000	104100000	2947
chr10	103200000	104200000	2950
chr10	103300000	104300000	3009
chr10	103400000	104400000	3087
chr10	103500000	104500000	3125
chr10	103600000	104600000	3207
chr10	103700000	104700000	3270
chr10	103800000	104800000	3281
chr10	103900000	104900000	3170
chr10	104000000	105000000	3162
chr10	104100000	105100000	3193
chr10	104200000	105200000	3205
chr10	104300000	105300000	3146
chr10	104400000	105400000	3048
chr10	104500000	105500000	3002
chr10	104600000	105600000	2926
chr10	104700000	105700000	2835
chr10	104800000	105800000	2774
chr10	104900000	105900000	2771
chr10	105000000	106000000	2730
chr10	105100000	106100000	2618
chr10	105200000	106200000	2515
chr10	105300000	106300000	2486
chr10	105400000	106400000	2502
chr10	105500000	106500000	2518
chr10	105600000	106600000	2507
chr10	105700000	106700000	2491
chr10	105800000	106800000	2470
chr10	105900000	106900000	2479
chr10	106000000	107000000	2450
chr10	106100000	107100000	2455
chr10	106200000	107200000	2447
chr10	106300000	107300000	2404
chr10	106400000	107400000	2395
chr10	106500000	107500000	2351
chr10	106600000	107600000	2320
chr10	106700000	107700000	2336
chr10	106800000	107800000	2307
chr10	106900000	107900000	2289
chr10	107000000	108000000	2284
chr10	107100000	108100000	2276
chr10	107200000	108200000	2308
chr10	107300000	108300000	2365
chr10	107400000	108400000	2375
chr10	107500000	108500000	2411
chr10	107600000	108600000	2486
chr10	107700000	108700000	2512
chr10	107800000	108800000	2573
chr10	107900000	108900000	2603
chr10	108000000	109000000	2589
chr10	108100000	109100000	2597
chr10	108200000	109200000	2601
chr10	108300000	109300000	2567
chr10	108400000	109400000	2549
chr10	108500000	109500000	2537
chr10	108600000	109600000	2450
chr10	108700000	109700000	2390
chr10	108800000	109800000	2370
chr10	108900000	109900000	2328
chr10	109000000	110000000	2333
chr10	109100000	110100000	2318
chr10	109200000	110200000	2325
chr10	109300000	110300000	2316
chr10	109400000	110400000	2324
chr10	109500000	110500000	2300
chr10	109600000	110600000	2308
chr10	109700000	110700000	2330
chr10	109800000	110800000	2324
chr10	109900000	110900000	2341
chr10	110000000	111000000	2366
chr10	110100000	111100000	2363
chr10	110200000	111200000	2325
chr10	110300000	111300000	2342
chr10	110400000	111400000	2358
chr10	110500000	111500000	2415
chr10	110600000	111600000	2432
chr10	110700000	111700000	2470
chr10	110800000	111800000	2461
chr10	110900000	111900000	2499
chr10	111000000	112000000	2494
chr10	111100000	112100000	2500
chr10	111200000	112200000	2518
chr10	111300000	112300000	2566
chr10	111400000	112400000	2583
chr10	111500000	112500000	2563
chr10	111600000	112600000	2558
chr10	111700000	112700000	2504
chr10	111800000	112800000	2498
chr10	111900000	112900000	2478
chr10	112000000	113000000	2471
chr10	112100000	113100000	2486
chr10	112200000	113200000	2493
chr10	112300000	113300000	2455
chr10	112400000	113400000	2446
chr10	112500000	113500000	2422
chr10	112600000	113600000	2423
chr10	112700000	113700000	2427
chr10	112800000	113800000	2419
chr10	112900000	113900000	2412
chr10	113000000	114000000	2420
chr10	113100000	114100000	2461
chr10	113200000	114200000	2460
chr10	113300000	114300000	2461
chr10	113400000	114400000	2437
chr10	113500000	114500000	2450
chr10	113600000	114600000	2479
chr10	113700000	114700000	2552
chr10	113800000	114800000	2571
chr10	113900000	114900000	2583
chr10	114000000	115000000	2569
chr10	114100000	115100000	2555
chr10	114200000	115200000	2561
chr10	114300000	115300000	2537
chr10	114400000	115400000	2571
chr10	114500000	115500000	2574
chr10	114600000	115600000	2549
chr10	114700000	115700000	2487
chr10	114800000	115800000	2486
chr10	114900000	115900000	2515
chr10	115000000	116000000	2509
chr10	115100000	116100000	2488
chr10	115200000	116200000	2507
chr10	115300000	116300000	2517
chr10	115400000	116400000	2505
chr10	115500000	116500000	2497
chr10	115600000	116600000	2527
chr10	115700000	116700000	2554
chr10	115800000	116800000	2546
chr10	115900000	116900000	2526
chr10	116000000	117000000	2540
chr10	116100000	117100000	2531
chr10	116200000	117200000	2501
chr10	116300000	117300000	2471
chr10	116400000	117400000	2439
chr10	116500000	117500000	2417
chr10	116600000	117600000	2374
chr10	116700000	117700000	2364
chr10	116800000	117800000	2360
chr10	116900000	117900000	2337
chr10	117000000	118000000	2348
chr10	117100000	118100000	2348
chr10	117200000	118200000	2329
chr10	117300000	118300000	2406
chr10	117400000	118400000	2439
chr10	117500000	118500000	2447
chr10	117600000	118600000	2483
chr10	117700000	118700000	2507
chr10	117800000	118800000	2536
chr10	117900000	118900000	2570
chr10	118000000	119000000	2589
