chrom	start	end	GC_percentage	MboI
chr11	125700001	126700000	0.467187	2677
chr11	125800001	126800000	0.469062	2658
chr11	125900001	126900000	0.469546	2633
chr11	126000001	127000000	0.467253	2591
chr11	126100001	127100000	0.459425	2511
chr11	126200001	127200000	0.453114	2462
chr11	126300001	127300000	0.440084	2422
chr11	126400001	127400000	0.426788	2408
chr11	126500001	127500000	0.417003	2365
chr11	126600001	127600000	0.407906	2332
chr11	126700001	127700000	0.401302	2309
chr11	126800001	127800000	0.395142	2289
chr11	126900001	127900000	0.389548	2319
chr11	127000001	128000000	0.384237	2315
chr11	127100001	128100000	0.383738	2372
chr11	127200001	128200000	0.383499	2334
chr11	127300001	128300000	0.385261	2344
chr11	127400001	128400000	0.388393	2359
chr11	127500001	128500000	0.392241	2355
chr11	127600001	128600000	0.399606	2370
chr11	127700001	128700000	0.407844	2402
chr11	127800001	128800000	0.417771	2419
chr11	127900001	128900000	0.421102	2409
chr11	128000001	129000000	0.420322	2402
chr11	128100001	129100000	0.416939	2369
chr11	128200001	129200000	0.418647	2404
chr11	128300001	129300000	0.420302	2425
chr11	128400001	129400000	0.418729	2427
chr11	128500001	129500000	0.419342	2447
chr11	128600001	129600000	0.417296	2464
chr11	128700001	129700000	0.413727	2485
chr11	128800001	129800000	0.410213	2546
chr11	128900001	129900000	0.413156	2580
chr11	129000001	130000000	0.41993	2617
chr11	129100001	130100000	0.433118	2665
chr11	129200001	130200000	0.432155	2678
chr11	129300001	130300000	0.436654	2725
chr11	129400001	130400000	0.442486	2731
chr11	129500001	130500000	0.443222	2719
chr11	129600001	130600000	0.444331	2707
chr11	129700001	130700000	0.44454	2668
chr11	129800001	130800000	0.442785	2600
chr11	129900001	130900000	0.437472	2574
chr12	100001	1100000	0.431212	2583
chr12	200001	1200000	0.445745	2733
chr12	300001	1300000	0.430864	2806
chr12	400001	1400000	0.42147	2830
chr12	500001	1500000	0.421081	2820
chr12	600001	1600000	0.416876	2794
chr12	700001	1700000	0.414152	2803
chr12	800001	1800000	0.414868	2779
chr12	900001	1900000	0.412247	2781
chr12	1000001	2000000	0.427195	2770
chr12	1100001	2100000	0.425594	2670
chr12	1200001	2200000	0.429662	2598
chr12	1300001	2300000	0.438683	2558
chr12	1400001	2400000	0.448172	2545
chr12	1500001	2500000	0.455757	2495
chr12	1600001	2600000	0.46295	2487
chr12	1700001	2700000	0.463678	2463
chr12	1800001	2800000	0.466792	2391
chr12	1900001	2900000	0.472254	2369
chr12	2000001	3000000	0.469074	2445
chr12	2100001	3100000	0.473058	2570
chr12	2200001	3200000	0.480119	2640
chr12	2300001	3300000	0.483016	2683
chr12	2400001	3400000	0.490205	2652
chr12	2500001	3500000	0.493404	2672
chr12	2600001	3600000	0.490721	2666
chr12	2700001	3700000	0.488949	2652
chr12	2800001	3800000	0.48606	2653
chr12	2900001	3900000	0.484652	2641
chr12	3000001	4000000	0.47481	2588
chr12	3100001	4100000	0.47131	2555
chr12	3200001	4200000	0.464581	2544
chr12	3300001	4300000	0.457434	2576
chr12	3400001	4400000	0.449304	2623
chr12	3500001	4500000	0.441524	2666
chr12	3600001	4600000	0.439029	2678
chr12	3700001	4700000	0.43083	2672
chr12	3800001	4800000	0.423766	2668
chr12	3900001	4900000	0.422248	2687
chr12	4000001	5000000	0.427842	2656
chr12	4100001	5100000	0.428522	2607
chr12	4200001	5200000	0.430741	2574
chr12	4300001	5300000	0.429761	2537
chr12	4400001	5400000	0.428104	2533
chr12	4500001	5500000	0.426292	2461
chr12	4600001	5600000	0.427468	2471
chr12	4700001	5700000	0.433962	2469
chr12	4800001	5800000	0.438294	2546
chr12	4900001	5900000	0.438937	2526
chr12	5000001	6000000	0.439434	2538
chr12	5100001	6100000	0.440505	2525
chr12	5200001	6200000	0.441316	2550
chr12	5300001	6300000	0.446737	2591
chr12	5400001	6400000	0.452432	2652
chr12	5500001	6500000	0.463589	2721
chr12	5600001	6600000	0.465922	2762
chr12	5700001	6700000	0.470081	2854
chr12	5800001	6800000	0.475149	2874
chr12	5900001	6900000	0.483907	2940
chr12	6000001	7000000	0.490576	2987
chr12	6100001	7100000	0.497385	3060
chr12	6200001	7200000	0.490516	3110
chr12	6300001	7300000	0.473138	2954
chr12	6400001	7400000	0.465737	2928
chr12	6500001	7500000	0.453836	2908
chr12	6600001	7600000	0.443308	2812
chr12	6700001	7700000	0.432047	2751
chr12	6800001	7800000	0.422667	2683
chr12	6900001	7900000	0.416173	2753
chr12	7000001	8000000	0.409259	2824
chr12	7100001	8100000	0.402542	2871
chr12	7200001	8200000	0.407822	2922
chr12	7300001	8300000	0.418911	3051
chr12	7400001	8400000	0.420234	3017
chr12	7500001	8500000	0.42599	3075
chr12	7600001	8600000	0.436107	3133
chr12	7700001	8700000	0.436103	3085
chr12	7800001	8800000	0.438852	3105
chr12	7900001	8900000	0.436674	3022
chr12	8000001	9000000	0.434699	2924
chr12	8100001	9100000	0.432933	2858
chr12	8200001	9200000	0.426975	2740
chr12	8300001	9300000	0.424115	2688
chr12	8400001	9400000	0.418147	2691
chr12	8500001	9500000	0.416955	2639
chr12	8600001	9600000	0.418406	2629
chr12	8700001	9700000	0.420018	2672
chr12	8800001	9800000	0.415762	2637
chr12	8900001	9900000	0.411505	2584
chr12	9000001	10000000	0.404929	2531
chr12	9100001	10100000	0.399157	2452
chr12	9200001	10200000	0.398048	2429
chr12	9300001	10300000	0.397566	2449
chr12	9400001	10400000	0.40161	2466
chr12	9500001	10500000	0.394393	2426
chr12	9600001	10600000	0.382566	2352
chr12	9700001	10700000	0.378967	2341
chr12	9800001	10800000	0.377687	2345
chr12	9900001	10900000	0.378097	2348
chr12	10000001	11000000	0.376997	2355
chr12	10100001	11100000	0.377127	2364
chr12	10200001	11200000	0.374298	2374
chr12	10300001	11300000	0.37227	2349
chr12	10400001	11400000	0.367319	2335
chr12	10500001	11500000	0.369582	2352
chr12	10600001	11600000	0.373994	2455
chr12	10700001	11700000	0.379355	2472
chr12	10800001	11800000	0.382947	2507
chr12	10900001	11900000	0.387491	2511
chr12	11000001	12000000	0.394827	2538
chr12	11100001	12100000	0.399232	2587
chr12	11200001	12200000	0.407345	2649
chr12	11300001	12300000	0.413925	2703
chr12	11400001	12400000	0.415184	2721
chr12	11500001	12500000	0.420043	2819
chr12	11600001	12600000	0.421946	2817
chr12	11700001	12700000	0.421895	2814
chr12	11800001	12800000	0.423337	2824
chr12	11900001	12900000	0.422979	2880
chr12	12000001	13000000	0.423326	2932
chr12	12100001	13100000	0.426622	3011
chr12	12200001	13200000	0.425556	2969
chr12	12300001	13300000	0.426091	2949
chr12	12400001	13400000	0.43058	2916
chr12	12500001	13500000	0.429634	2842
chr12	12600001	13600000	0.429252	2801
chr12	12700001	13700000	0.42896	2776
chr12	12800001	13800000	0.428353	2701
chr12	12900001	13900000	0.425408	2611
chr12	13000001	14000000	0.421972	2567
chr12	13100001	14100000	0.416085	2444
chr12	13200001	14200000	0.413373	2440
chr12	13300001	14300000	0.409448	2427
chr12	13400001	14400000	0.408596	2466
chr12	13500001	14500000	0.408471	2525
chr12	13600001	14600000	0.40397	2545
chr12	13700001	14700000	0.40095	2555
chr12	13800001	14800000	0.399348	2621
chr12	13900001	14900000	0.398927	2656
chr12	14000001	15000000	0.397665	2622
chr12	14100001	15100000	0.397319	2629
chr12	14200001	15200000	0.395694	2611
chr12	14300001	15300000	0.392327	2590
chr12	14400001	15400000	0.388075	2551
chr12	14500001	15500000	0.381547	2461
chr12	14600001	15600000	0.381313	2442
chr12	14700001	15700000	0.381325	2435
chr12	14800001	15800000	0.379175	2371
chr12	14900001	15900000	0.375625	2353
chr12	15000001	16000000	0.374947	2389
chr12	15100001	16100000	0.374222	2389
chr12	15200001	16200000	0.374734	2388
chr12	15300001	16300000	0.377941	2386
chr12	15400001	16400000	0.377353	2398
chr12	15500001	16500000	0.378009	2421
chr12	15600001	16600000	0.379036	2427
chr12	15700001	16700000	0.378023	2411
chr12	15800001	16800000	0.375743	2417
chr12	15900001	16900000	0.374903	2393
chr12	16000001	17000000	0.372517	2371
chr12	16100001	17100000	0.368887	2352
chr12	16200001	17200000	0.366123	2337
chr12	16300001	17300000	0.362701	2335
chr12	16400001	17400000	0.360962	2296
chr12	16500001	17500000	0.358949	2239
chr12	16600001	17600000	0.356309	2193
chr12	16700001	17700000	0.355368	2192
chr12	16800001	17800000	0.35437	2180
chr12	16900001	17900000	0.355135	2176
chr12	17000001	18000000	0.354938	2178
chr12	17100001	18100000	0.355418	2172
chr12	17200001	18200000	0.355039	2176
chr12	17300001	18300000	0.354655	2157
chr12	17400001	18400000	0.355266	2165
chr12	17500001	18500000	0.354054	2174
chr12	17600001	18600000	0.35525	2243
chr12	17700001	18700000	0.355578	2248
chr12	17800001	18800000	0.356833	2267
chr12	17900001	18900000	0.357061	2276
chr12	18000001	19000000	0.358917	2275
chr12	18100001	19100000	0.36175	2290
chr12	18200001	19200000	0.364697	2291
chr12	18300001	19300000	0.36854	2347
chr12	18400001	19400000	0.369097	2347
chr12	18500001	19500000	0.373276	2430
chr12	18600001	19600000	0.381008	2516
chr12	18700001	19700000	0.384049	2552
chr12	18800001	19800000	0.388535	2566
chr12	18900001	19900000	0.391545	2570
chr12	19000001	20000000	0.392993	2548
chr12	19100001	20100000	0.391918	2550
chr12	19200001	20200000	0.389795	2566
chr12	19300001	20300000	0.389089	2515
chr12	19400001	20400000	0.389263	2518
chr12	19500001	20500000	0.386846	2449
chr12	19600001	20600000	0.37877	2309
chr12	19700001	20700000	0.375309	2251
chr12	19800001	20800000	0.37046	2226
chr12	19900001	20900000	0.367136	2217
chr12	20000001	21000000	0.367428	2226
chr12	20100001	21100000	0.366028	2213
chr12	20200001	21200000	0.364833	2184
chr12	20300001	21300000	0.361778	2190
chr12	20400001	21400000	0.360128	2175
chr12	20500001	21500000	0.360537	2188
chr12	20600001	21600000	0.361679	2219
chr12	20700001	21700000	0.362932	2256
chr12	20800001	21800000	0.364491	2293
chr12	20900001	21900000	0.366932	2309
chr12	21000001	22000000	0.365577	2318
chr12	21100001	22100000	0.365758	2318
chr12	21200001	22200000	0.368066	2353
chr12	21300001	22300000	0.372073	2372
chr12	21400001	22400000	0.374334	2396
chr12	21500001	22500000	0.377467	2395
chr12	21600001	22600000	0.377215	2366
chr12	21700001	22700000	0.375311	2347
chr12	21800001	22800000	0.375989	2374
chr12	21900001	22900000	0.374362	2345
chr12	22000001	23000000	0.374876	2344
chr12	22100001	23100000	0.376961	2364
chr12	22200001	23200000	0.377429	2357
chr12	22300001	23300000	0.375421	2341
chr12	22400001	23400000	0.376093	2323
chr12	22500001	23500000	0.373069	2327
chr12	22600001	23600000	0.372652	2353
chr12	22700001	23700000	0.375215	2373
chr12	22800001	23800000	0.37228	2314
chr12	22900001	23900000	0.370121	2327
chr12	23000001	24000000	0.366097	2294
chr12	23100001	24100000	0.362108	2267
chr12	23200001	24200000	0.359012	2247
chr12	23300001	24300000	0.357557	2253
chr12	23400001	24400000	0.355967	2263
chr12	23500001	24500000	0.356316	2260
chr12	23600001	24600000	0.358435	2275
chr12	23700001	24700000	0.357882	2252
chr12	23800001	24800000	0.361167	2282
chr12	23900001	24900000	0.36484	2313
chr12	24000001	25000000	0.369281	2368
chr12	24100001	25100000	0.375954	2404
chr12	24200001	25200000	0.381594	2447
chr12	24300001	25300000	0.383821	2467
chr12	24400001	25400000	0.384642	2462
chr12	24500001	25500000	0.387472	2458
chr12	24600001	25600000	0.389313	2427
chr12	24700001	25700000	0.389982	2418
chr12	24800001	25800000	0.390646	2429
chr12	24900001	25900000	0.391633	2442
chr12	25000001	26000000	0.391205	2428
chr12	25100001	26100000	0.390764	2438
chr12	25200001	26200000	0.388954	2420
chr12	25300001	26300000	0.391304	2395
chr12	25400001	26400000	0.39384	2395
chr12	25500001	26500000	0.395598	2417
chr12	25600001	26600000	0.393789	2438
chr12	25700001	26700000	0.393387	2454
chr12	25800001	26800000	0.392192	2422
chr12	25900001	26900000	0.390956	2419
chr12	26000001	27000000	0.392663	2410
chr12	26100001	27100000	0.391318	2411
chr12	26200001	27200000	0.391438	2420
chr12	26300001	27300000	0.390152	2472
chr12	26400001	27400000	0.390383	2510
chr12	26500001	27500000	0.387539	2512
chr12	26600001	27600000	0.387555	2515
chr12	26700001	27700000	0.390666	2567
chr12	26800001	27800000	0.392999	2608
chr12	26900001	27900000	0.394071	2601
chr12	27000001	28000000	0.396627	2646
chr12	27100001	28100000	0.397171	2629
chr12	27200001	28200000	0.397711	2608
chr12	27300001	28300000	0.395538	2523
chr12	27400001	28400000	0.392099	2455
chr12	27500001	28500000	0.387486	2395
chr12	27600001	28600000	0.383577	2344
chr12	27700001	28700000	0.378373	2266
chr12	27800001	28800000	0.37666	2223
chr12	27900001	28900000	0.373273	2202
chr12	28000001	29000000	0.36967	2152
chr12	28100001	29100000	0.368011	2109
chr12	28200001	29200000	0.366077	2081
chr12	28300001	29300000	0.366873	2154
chr12	28400001	29400000	0.369891	2200
chr12	28500001	29500000	0.374074	2269
chr12	28600001	29600000	0.376137	2304
chr12	28700001	29700000	0.37894	2359
chr12	28800001	29800000	0.380258	2364
chr12	28900001	29900000	0.383487	2413
chr12	29000001	30000000	0.384491	2427
chr12	29100001	30100000	0.385731	2501
chr12	29200001	30200000	0.386117	2510
chr12	29300001	30300000	0.387255	2490
chr12	29400001	30400000	0.388023	2508
chr12	29500001	30500000	0.390647	2511
chr12	29600001	30600000	0.392238	2532
chr12	29700001	30700000	0.392864	2529
chr12	29800001	30800000	0.39282	2542
chr12	29900001	30900000	0.390531	2490
chr12	30000001	31000000	0.393675	2472
chr12	30100001	31100000	0.398657	2454
chr12	30200001	31200000	0.410115	2464
chr12	30300001	31300000	0.417381	2495
chr12	30400001	31400000	0.418359	2491
chr12	30500001	31500000	0.419182	2505
chr12	30600001	31600000	0.424242	2584
chr12	30700001	31700000	0.425269	2611
chr12	30800001	31800000	0.428879	2684
chr12	30900001	31900000	0.43397	2781
chr12	31000001	32000000	0.434478	2890
chr12	31100001	32100000	0.433681	2983
chr12	31200001	32200000	0.427599	3056
chr12	31300001	32300000	0.424124	3084
chr12	31400001	32400000	0.423119	3118
chr12	31500001	32500000	0.421851	3158
chr12	31600001	32600000	0.420562	3116
chr12	31700001	32700000	0.420964	3108
chr12	31800001	32800000	0.418066	3074
chr12	31900001	32900000	0.416652	3036
chr12	32000001	33000000	0.4141	2996
chr12	32100001	33100000	0.412634	2940
chr12	32200001	33200000	0.408566	2880
chr12	32300001	33300000	0.403915	2843
chr12	32400001	33400000	0.401345	2767
chr12	32500001	33500000	0.399186	2659
chr12	32600001	33600000	0.393293	2586
chr12	32700001	33700000	0.388956	2535
chr12	32800001	33800000	0.384364	2449
chr12	32900001	33900000	0.378786	2377
chr12	33000001	34000000	0.374868	2316
chr12	33100001	34100000	0.36894	2261
chr12	33200001	34200000	0.36555	2241
chr12	33300001	34300000	0.36737	2231
chr12	33400001	34400000	0.3728	2285
chr12	33500001	34500000	0.387138	2304
chr12	33600001	34600000	0.402375	2198
chr12	33700001	34700000	0.403813	2100
chr12	33800001	34800000	0.408208	2064
chr12	39900001	40900000	0.365296	2277
chr12	40000001	41000000	0.366704	2231
chr12	40100001	41100000	0.36832	2208
chr12	40200001	41200000	0.366641	2222
chr12	40300001	41300000	0.36578	2238
chr12	40400001	41400000	0.362324	2244
chr12	40500001	41500000	0.361727	2223
chr12	40600001	41600000	0.362297	2195
chr12	40700001	41700000	0.363206	2248
chr12	40800001	41800000	0.362394	2235
chr12	40900001	41900000	0.362186	2205
chr12	41000001	42000000	0.361032	2239
chr12	41100001	42100000	0.361154	2269
chr12	41200001	42200000	0.364828	2270
chr12	41300001	42300000	0.367994	2286
chr12	41400001	42400000	0.373333	2274
chr12	41500001	42500000	0.376083	2307
chr12	41600001	42600000	0.377659	2345
chr12	41700001	42700000	0.383754	2402
chr12	41800001	42800000	0.386409	2431
chr12	41900001	42900000	0.390389	2462
chr12	42000001	43000000	0.394612	2534
chr12	42100001	43100000	0.397177	2512
chr12	42200001	43200000	0.398706	2561
chr12	42300001	43300000	0.397505	2554
chr12	42400001	43400000	0.39676	2555
chr12	42500001	43500000	0.394221	2490
chr12	42600001	43600000	0.392346	2440
chr12	42700001	43700000	0.386947	2373
chr12	42800001	43800000	0.385177	2348
chr12	42900001	43900000	0.379204	2294
chr12	43000001	44000000	0.375135	2219
chr12	43100001	44100000	0.371565	2222
chr12	43200001	44200000	0.367993	2213
chr12	43300001	44300000	0.370617	2253
chr12	43400001	44400000	0.370117	2291
chr12	43500001	44500000	0.371042	2320
chr12	43600001	44600000	0.371044	2340
chr12	43700001	44700000	0.370074	2354
chr12	43800001	44800000	0.371046	2362
chr12	43900001	44900000	0.374951	2342
chr12	44000001	45000000	0.374012	2359
chr12	44100001	45100000	0.373665	2338
chr12	44200001	45200000	0.372202	2263
chr12	44300001	45300000	0.369403	2198
chr12	44400001	45400000	0.368181	2161
chr12	44500001	45500000	0.368602	2168
chr12	44600001	45600000	0.372216	2206
chr12	44700001	45700000	0.376631	2228
chr12	44800001	45800000	0.377789	2250
chr12	44900001	45900000	0.378191	2314
chr12	45000001	46000000	0.382202	2295
chr12	45100001	46100000	0.384757	2320
chr12	45200001	46200000	0.386322	2383
chr12	45300001	46300000	0.385335	2426
chr12	45400001	46400000	0.385827	2465
chr12	45500001	46500000	0.387724	2498
chr12	45600001	46600000	0.386117	2469
chr12	45700001	46700000	0.385978	2463
chr12	45800001	46800000	0.386998	2426
chr12	45900001	46900000	0.385747	2398
chr12	46000001	47000000	0.385254	2399
chr12	46100001	47100000	0.384825	2398
chr12	46200001	47200000	0.385707	2400
chr12	46300001	47300000	0.387603	2381
chr12	46400001	47400000	0.388542	2375
chr12	46500001	47500000	0.387411	2326
chr12	46600001	47600000	0.387878	2351
chr12	46700001	47700000	0.390081	2421
chr12	46800001	47800000	0.391126	2453
chr12	46900001	47900000	0.392729	2473
chr12	47000001	48000000	0.394166	2487
chr12	47100001	48100000	0.39385	2482
chr12	47200001	48200000	0.409415	2472
chr12	47300001	48300000	0.421879	2490
chr12	47400001	48400000	0.432596	2462
chr12	47500001	48500000	0.435431	2505
chr12	47600001	48600000	0.440175	2518
chr12	47700001	48700000	0.435249	2458
chr12	47800001	48800000	0.436598	2467
chr12	47900001	48900000	0.436889	2485
chr12	48000001	49000000	0.437567	2512
chr12	48100001	49100000	0.440923	2610
chr12	48200001	49200000	0.435493	2722
chr12	48300001	49300000	0.435174	2820
chr12	48400001	49400000	0.436324	2903
chr12	48500001	49500000	0.445676	2937
chr12	48600001	49600000	0.447464	3034
chr12	48700001	49700000	0.457686	3114
chr12	48800001	49800000	0.462553	3200
chr12	48900001	49900000	0.464144	3228
chr12	49000001	50000000	0.471504	3234
chr12	49100001	50100000	0.477271	3199
chr12	49200001	50200000	0.476091	3170
chr12	49300001	50300000	0.475503	3080
chr12	49400001	50400000	0.47424	3032
chr12	49500001	50500000	0.472691	3037
