chrom	start	end	GC_percentage	HindIII
chr13	58600001	59600000	0.35313	353
chr13	58700001	59700000	0.356351	353
chr13	58800001	59800000	0.358517	363
chr13	58900001	59900000	0.361904	351
chr13	59000001	60000000	0.366662	351
chr13	59100001	60100000	0.37071	369
chr13	59200001	60200000	0.373854	371
chr13	59300001	60300000	0.376545	362
chr13	59400001	60400000	0.377414	352
chr13	59500001	60500000	0.376512	360
chr13	59600001	60600000	0.375628	342
chr13	59700001	60700000	0.374782	341
chr13	59800001	60800000	0.375662	338
chr13	59900001	60900000	0.376821	341
chr13	60000001	61000000	0.375853	352
chr13	60100001	61100000	0.37217	342
chr13	60200001	61200000	0.371913	337
chr13	60300001	61300000	0.372012	336
chr13	60400001	61400000	0.373613	339
chr13	60500001	61500000	0.376031	339
chr13	60600001	61600000	0.376709	348
chr13	60700001	61700000	0.377245	337
chr13	60800001	61800000	0.375045	331
chr13	60900001	61900000	0.371203	331
chr13	61000001	62000000	0.368954	326
chr13	61100001	62100000	0.366413	321
chr13	61200001	62200000	0.362406	321
chr13	61300001	62300000	0.359771	322
chr13	61400001	62400000	0.356525	313
chr13	61500001	62500000	0.353759	310
chr13	61600001	62600000	0.350592	298
chr13	61700001	62700000	0.348214	303
chr13	61800001	62800000	0.348696	309
chr13	61900001	62900000	0.347009	326
chr13	62000001	63000000	0.345913	328
chr13	62100001	63100000	0.345921	330
chr13	62200001	63200000	0.344752	330
chr13	62300001	63300000	0.342124	328
chr13	62400001	63400000	0.341217	335
chr13	62500001	63500000	0.340072	332
chr13	62600001	63600000	0.341154	330
chr13	62700001	63700000	0.339667	338
chr13	62800001	63800000	0.337571	327
chr13	62900001	63900000	0.338009	301
chr13	63000001	64000000	0.337282	298
chr13	63100001	64100000	0.338243	299
chr13	63200001	64200000	0.340456	309
chr13	63300001	64300000	0.340628	318
chr13	63400001	64400000	0.343414	322
chr13	63500001	64500000	0.345944	306
chr13	63600001	64600000	0.345276	312
chr13	63700001	64700000	0.347116	310
chr13	63800001	64800000	0.347123	325
chr13	63900001	64900000	0.3461	327
chr13	64000001	65000000	0.346023	327
chr13	64100001	65100000	0.344505	322
chr13	64200001	65200000	0.342663	309
chr13	64300001	65300000	0.343994	292
chr13	64400001	65400000	0.342142	283
chr13	64500001	65500000	0.340615	301
chr13	64600001	65600000	0.341351	300
chr13	64700001	65700000	0.341197	290
chr13	64800001	65800000	0.341452	278
chr13	64900001	65900000	0.34209	289
chr13	65000001	66000000	0.342821	284
chr13	65100001	66100000	0.343238	289
chr13	65200001	66200000	0.343902	287
chr13	65300001	66300000	0.342867	303
chr13	65400001	66400000	0.34297	313
chr13	65500001	66500000	0.343526	312
chr13	65600001	66600000	0.344352	302
chr13	65700001	66700000	0.343858	317
chr13	65800001	66800000	0.345578	324
chr13	65900001	66900000	0.348482	323
chr13	66000001	67000000	0.348995	331
chr13	66100001	67100000	0.34963	338
chr13	66200001	67200000	0.349935	355
chr13	66300001	67300000	0.350831	345
chr13	66400001	67400000	0.351321	337
chr13	66500001	67500000	0.350373	332
chr13	66600001	67600000	0.349718	335
chr13	66700001	67700000	0.350785	327
chr13	66800001	67800000	0.3488	320
chr13	66900001	67900000	0.347373	324
chr13	67000001	68000000	0.348046	316
chr13	67100001	68100000	0.348446	308
chr13	67200001	68200000	0.347766	297
chr13	67300001	68300000	0.347831	302
chr13	67400001	68400000	0.347712	312
chr13	67500001	68500000	0.350261	308
chr13	67600001	68600000	0.349161	311
chr13	67700001	68700000	0.349425	308
chr13	67800001	68800000	0.349916	306
chr13	67900001	68900000	0.348906	301
chr13	68000001	69000000	0.347101	307
chr13	68100001	69100000	0.346326	303
chr13	68200001	69200000	0.346522	319
chr13	68300001	69300000	0.344257	313
chr13	68400001	69400000	0.342318	308
chr13	68500001	69500000	0.340124	320
chr13	68600001	69600000	0.34	321
chr13	68700001	69700000	0.337561	323
chr13	68800001	69800000	0.336319	325
chr13	68900001	69900000	0.334783	325
chr13	69000001	70000000	0.334872	328
chr13	69100001	70100000	0.336235	345
chr13	69200001	70200000	0.337484	326
chr13	69300001	70300000	0.339081	323
chr13	69400001	70400000	0.341311	333
chr13	69500001	70500000	0.341134	329
chr13	69600001	70600000	0.34075	328
chr13	69700001	70700000	0.342222	325
chr13	69800001	70800000	0.34293	325
chr13	69900001	70900000	0.344866	318
chr13	70000001	71000000	0.34478	320
chr13	70100001	71100000	0.344658	313
chr13	70200001	71200000	0.342846	308
chr13	70300001	71300000	0.342453	312
chr13	70400001	71400000	0.340975	297
chr13	70500001	71500000	0.341285	312
chr13	70600001	71600000	0.342249	316
chr13	70700001	71700000	0.343616	319
chr13	70800001	71800000	0.344493	312
chr13	70900001	71900000	0.343855	323
chr13	71000001	72000000	0.344392	312
chr13	71100001	72100000	0.343202	307
chr13	71200001	72200000	0.341753	320
chr13	71300001	72300000	0.342407	323
chr13	71400001	72400000	0.34349	322
chr13	71500001	72500000	0.344978	319
chr13	71600001	72600000	0.347676	309
chr13	71700001	72700000	0.348355	309
chr13	71800001	72800000	0.34988	322
chr13	71900001	72900000	0.351271	317
chr13	72000001	73000000	0.352664	324
chr13	72100001	73100000	0.355637	328
chr13	72200001	73200000	0.361402	325
chr13	72300001	73300000	0.365054	325
chr13	72400001	73400000	0.367412	335
chr13	72500001	73500000	0.367359	320
chr13	72600001	73600000	0.369399	323
chr13	72700001	73700000	0.374248	312
chr13	72800001	73800000	0.378596	310
chr13	72900001	73900000	0.381469	315
chr13	73000001	74000000	0.384025	311
chr13	73100001	74100000	0.386461	319
chr13	73200001	74200000	0.3875	316
chr13	73300001	74300000	0.389127	316
chr13	73400001	74400000	0.390672	319
chr13	73500001	74500000	0.391404	324
chr13	73600001	74600000	0.390181	330
chr13	73700001	74700000	0.386015	338
chr13	73800001	74800000	0.38388	335
chr13	73900001	74900000	0.383022	343
chr13	74000001	75000000	0.381592	343
chr13	74100001	75100000	0.37958	343
chr13	74200001	75200000	0.377605	352
chr13	74300001	75300000	0.375437	356
chr13	74400001	75400000	0.375345	350
chr13	74500001	75500000	0.375362	351
chr13	74600001	75600000	0.375115	355
chr13	74700001	75700000	0.374861	352
chr13	74800001	75800000	0.374966	354
chr13	74900001	75900000	0.375512	352
chr13	75000001	76000000	0.376691	356
chr13	75100001	76100000	0.379367	340
chr13	75200001	76200000	0.379501	334
chr13	75300001	76300000	0.381432	327
chr13	75400001	76400000	0.381249	336
chr13	75500001	76500000	0.382772	349
chr13	75600001	76600000	0.382189	348
chr13	75700001	76700000	0.380819	365
chr13	75800001	76800000	0.378792	361
chr13	75900001	76900000	0.376629	352
chr13	76000001	77000000	0.37473	348
chr13	76100001	77100000	0.371151	346
chr13	76200001	77200000	0.371498	348
chr13	76300001	77300000	0.370807	352
chr13	76400001	77400000	0.372366	345
chr13	76500001	77500000	0.374173	332
chr13	76600001	77600000	0.37862	335
chr13	76700001	77700000	0.37994	327
chr13	76800001	77800000	0.37862	329
chr13	76900001	77900000	0.377979	325
chr13	77000001	78000000	0.37994	323
chr13	77100001	78100000	0.382161	332
chr13	77200001	78200000	0.38324	337
chr13	77300001	78300000	0.382245	338
chr13	77400001	78400000	0.380169	347
chr13	77500001	78500000	0.377071	352
chr13	77600001	78600000	0.373779	347
chr13	77700001	78700000	0.374101	341
chr13	77800001	78800000	0.374359	332
chr13	77900001	78900000	0.373887	340
chr13	78000001	79000000	0.372592	343
chr13	78100001	79100000	0.371374	348
chr13	78200001	79200000	0.372483	344
chr13	78300001	79300000	0.372922	336
chr13	78400001	79400000	0.372296	323
chr13	78500001	79500000	0.373524	320
chr13	78600001	79600000	0.373642	318
chr13	78700001	79700000	0.374189	321
chr13	78800001	79800000	0.375494	328
chr13	78900001	79900000	0.378646	319
chr13	79000001	80000000	0.376989	313
chr13	79100001	80100000	0.376797	305
chr13	79200001	80200000	0.375108	298
chr13	79300001	80300000	0.373841	303
chr13	79400001	80400000	0.375137	301
chr13	79500001	80500000	0.376026	301
chr13	79600001	80600000	0.376139	316
chr13	79700001	80700000	0.376658	310
chr13	79800001	80800000	0.379158	304
chr13	79900001	80900000	0.379937	300
chr13	80000001	81000000	0.384537	299
chr13	80100001	81100000	0.384875	303
chr13	80200001	81200000	0.383126	303
chr13	80300001	81300000	0.383033	305
chr13	80400001	81400000	0.379172	313
chr13	80500001	81500000	0.375406	313
chr13	80600001	81600000	0.372859	294
chr13	80700001	81700000	0.369693	287
chr13	80800001	81800000	0.365531	303
chr13	80900001	81900000	0.361216	320
chr13	81000001	82000000	0.356242	329
chr13	81100001	82100000	0.353448	328
chr13	81200001	82200000	0.351634	327
chr13	81300001	82300000	0.348781	335
chr13	81400001	82400000	0.348934	329
chr13	81500001	82500000	0.348961	326
chr13	81600001	82600000	0.347133	330
chr13	81700001	82700000	0.346995	348
chr13	81800001	82800000	0.345416	336
chr13	81900001	82900000	0.34629	320
chr13	82000001	83000000	0.345532	313
chr13	82100001	83100000	0.343961	318
chr13	82200001	83200000	0.342365	315
chr13	82300001	83300000	0.341693	303
chr13	82400001	83400000	0.342297	299
chr13	82500001	83500000	0.341233	299
chr13	82600001	83600000	0.342991	305
chr13	82700001	83700000	0.341421	303
chr13	82800001	83800000	0.341451	307
chr13	82900001	83900000	0.339775	313
chr13	83000001	84000000	0.340001	308
chr13	83100001	84100000	0.34129	295
chr13	83200001	84200000	0.343435	300
chr13	83300001	84300000	0.34563	293
chr13	83400001	84400000	0.345118	310
chr13	83500001	84500000	0.34601	303
chr13	83600001	84600000	0.34595	296
chr13	83700001	84700000	0.346545	298
chr13	83800001	84800000	0.348142	312
chr13	83900001	84900000	0.347696	320
chr13	84000001	85000000	0.348297	334
chr13	84100001	85100000	0.348682	348
chr13	84200001	85200000	0.348398	353
chr13	84300001	85300000	0.346904	359
chr13	84400001	85400000	0.346591	346
chr13	84500001	85500000	0.346934	351
chr13	84600001	85600000	0.345781	349
chr13	84700001	85700000	0.34702	343
chr13	84800001	85800000	0.347728	331
chr13	84900001	85900000	0.347795	322
chr13	85000001	86000000	0.348082	309
chr13	85100001	86100000	0.348781	304
chr13	85200001	86200000	0.349827	296
chr13	85300001	86300000	0.350449	289
chr13	85400001	86400000	0.349523	299
chr13	85500001	86500000	0.34891	304
chr13	85600001	86600000	0.348549	313
chr13	85700001	86700000	0.347917	306
chr13	85800001	86800000	0.331633	285
chr13	85900001	86900000	0.297914	255
chr13	86000001	87000000	0.292825	253
chr13	86100001	87100000	0.292442	246
chr13	86200001	87200000	0.289974	254
chr13	86300001	87300000	0.289356	251
chr13	86400001	87400000	0.290471	240
chr13	86500001	87500000	0.292215	240
chr13	86600001	87600000	0.293366	227
chr13	86700001	87700000	0.292656	239
chr13	86800001	87800000	0.305937	256
chr13	86900001	87900000	0.340009	281
chr13	87000001	88000000	0.34422	282
chr13	87100001	88100000	0.343872	285
chr13	87200001	88200000	0.344185	276
chr13	87300001	88300000	0.343899	304
chr13	87400001	88400000	0.343666	301
chr13	87500001	88500000	0.341315	287
chr13	87600001	88600000	0.341145	287
chr13	87700001	88700000	0.341725	283
chr13	87800001	88800000	0.343607	286
chr13	87900001	88900000	0.344933	292
chr13	88000001	89000000	0.3454	299
chr13	88100001	89100000	0.345166	300
chr13	88200001	89200000	0.347391	312
chr13	88300001	89300000	0.347745	300
chr13	88400001	89400000	0.348042	314
chr13	88500001	89500000	0.346665	316
chr13	88600001	89600000	0.345834	319
chr13	88700001	89700000	0.344811	306
chr13	88800001	89800000	0.344094	305
chr13	88900001	89900000	0.342776	320
chr13	89000001	90000000	0.341882	309
chr13	89100001	90100000	0.341868	307
chr13	89200001	90200000	0.341357	302
chr13	89300001	90300000	0.341659	294
chr13	89400001	90400000	0.342468	282
chr13	89500001	90500000	0.343154	280
chr13	89600001	90600000	0.34501	276
chr13	89700001	90700000	0.346283	289
chr13	89800001	90800000	0.345841	285
chr13	89900001	90900000	0.346916	261
chr13	90000001	91000000	0.348941	286
chr13	90100001	91100000	0.350585	287
chr13	90200001	91200000	0.350834	288
chr13	90300001	91300000	0.352326	302
chr13	90400001	91400000	0.353626	305
chr13	90500001	91500000	0.356399	310
chr13	90600001	91600000	0.357332	314
chr13	90700001	91700000	0.359172	303
chr13	90800001	91800000	0.361719	316
chr13	90900001	91900000	0.364342	330
chr13	91000001	92000000	0.364477	315
chr13	91100001	92100000	0.366949	313
chr13	91200001	92200000	0.367519	319
chr13	91300001	92300000	0.368185	305
chr13	91400001	92400000	0.367525	304
chr13	91500001	92500000	0.366992	310
chr13	91600001	92600000	0.365629	313
chr13	91700001	92700000	0.364908	329
chr13	91800001	92800000	0.363701	312
chr13	91900001	92900000	0.361524	307
chr13	92000001	93000000	0.36102	302
chr13	92100001	93100000	0.357729	311
chr13	92200001	93200000	0.357077	308
chr13	92300001	93300000	0.35592	314
chr13	92400001	93400000	0.355374	320
chr13	92500001	93500000	0.355399	324
chr13	92600001	93600000	0.355361	320
chr13	92700001	93700000	0.357156	323
chr13	92800001	93800000	0.358751	333
chr13	92900001	93900000	0.360501	335
chr13	93000001	94000000	0.361566	346
chr13	93100001	94100000	0.362965	339
chr13	93200001	94200000	0.36464	338
chr13	93300001	94300000	0.365008	335
chr13	93400001	94400000	0.364901	334
chr13	93500001	94500000	0.365588	333
chr13	93600001	94600000	0.367095	329
chr13	93700001	94700000	0.365689	321
chr13	93800001	94800000	0.365902	327
chr13	93900001	94900000	0.366605	326
chr13	94000001	95000000	0.368912	329
chr13	94100001	95100000	0.372242	330
chr13	94200001	95200000	0.37639	329
chr13	94300001	95300000	0.379736	319
chr13	94400001	95400000	0.38608	311
chr13	94500001	95500000	0.388763	306
chr13	94600001	95600000	0.391979	317
chr13	94700001	95700000	0.39604	316
chr13	94800001	95800000	0.399771	296
chr13	94900001	95900000	0.404279	294
chr13	95000001	96000000	0.410857	277
chr13	95100001	96100000	0.414648	278
chr13	95200001	96200000	0.415539	266
chr13	95300001	96300000	0.41761	273
chr13	95400001	96400000	0.415972	268
chr13	95500001	96500000	0.414961	267
chr13	95600001	96600000	0.411702	266
chr13	95700001	96700000	0.408547	265
chr13	95800001	96800000	0.40688	283
chr13	95900001	96900000	0.40308	285
chr13	96000001	97000000	0.395246	297
chr13	96100001	97100000	0.389349	288
chr13	96200001	97200000	0.385585	290
chr13	96300001	97300000	0.381133	291
chr13	96400001	97400000	0.378387	297
chr13	96500001	97500000	0.378381	301
chr13	96600001	97600000	0.38207	300
chr13	96700001	97700000	0.383812	309
chr13	96800001	97800000	0.385067	307
chr13	96900001	97900000	0.386838	307
chr13	97000001	98000000	0.389515	297
chr13	97100001	98100000	0.390086	308
chr13	97200001	98200000	0.391154	309
chr13	97300001	98300000	0.395509	311
chr13	97400001	98400000	0.398771	317
chr13	97500001	98500000	0.400413	307
chr13	97600001	98600000	0.40226	302
chr13	97700001	98700000	0.405276	283
chr13	97800001	98800000	0.409778	276
chr13	97900001	98900000	0.41297	276
chr13	98000001	99000000	0.415806	277
chr13	98100001	99100000	0.42304	281
chr13	98200001	99200000	0.430593	280
chr13	98300001	99300000	0.433772	266
chr13	98400001	99400000	0.438	265
chr13	98500001	99500000	0.44235	272
chr13	98600001	99600000	0.441412	270
chr13	98700001	99700000	0.441656	280
chr13	98800001	99800000	0.439877	273
chr13	98900001	99900000	0.439804	263
chr13	99000001	100000000	0.436549	271
chr13	99100001	100100000	0.437848	256
chr13	99200001	100200000	0.43207	262
chr13	99300001	100300000	0.431191	270
chr13	99400001	100400000	0.429412	265
chr13	99500001	100500000	0.428522	268
chr13	99600001	100600000	0.431946	273
chr13	99700001	100700000	0.436728	263
chr13	99800001	100800000	0.435318	266
chr13	99900001	100900000	0.430662	275
chr13	100000001	101000000	0.428266	274
chr13	100100001	101100000	0.420719	276
chr13	100200001	101200000	0.423922	276
chr13	100300001	101300000	0.424657	285
chr13	100400001	101400000	0.425057	284
chr13	100500001	101500000	0.424008	277
chr13	100600001	101600000	0.419754	281
chr13	100700001	101700000	0.413801	298
chr13	100800001	101800000	0.411436	307
chr13	100900001	101900000	0.410741	303
chr13	101000001	102000000	0.410523	305
chr13	101100001	102100000	0.407989	309
chr13	101200001	102200000	0.400677	316
chr13	101300001	102300000	0.392311	320
chr13	101400001	102400000	0.384807	326
chr13	101500001	102500000	0.379204	337
chr13	101600001	102600000	0.376028	337
chr13	101700001	102700000	0.372283	338
chr13	101800001	102800000	0.370323	337
chr13	101900001	102900000	0.369626	343
chr13	102000001	103000000	0.369777	353
chr13	102100001	103100000	0.37049	353
chr13	102200001	103200000	0.372043	348
chr13	102300001	103300000	0.37503	345
chr13	102400001	103400000	0.378272	349
chr13	102500001	103500000	0.382251	342
chr13	102600001	103600000	0.38442	340
chr13	102700001	103700000	0.386618	345
chr13	102800001	103800000	0.388269	348
chr13	102900001	103900000	0.389537	345
chr13	103000001	104000000	0.388983	342
chr13	103100001	104100000	0.389329	347
chr13	103200001	104200000	0.386525	348
chr13	103300001	104300000	0.383527	346
chr13	103400001	104400000	0.380786	333
chr13	103500001	104500000	0.376467	331
chr13	103600001	104600000	0.371098	326
chr13	103700001	104700000	0.367257	306
chr13	103800001	104800000	0.363693	302
chr13	103900001	104900000	0.360495	302
chr13	104000001	105000000	0.360041	303
chr13	104100001	105100000	0.357891	299
chr13	104200001	105200000	0.357338	290
chr13	104300001	105300000	0.358299	283
chr13	104400001	105400000	0.357943	296
chr13	104500001	105500000	0.358409	300
chr13	104600001	105600000	0.359566	296
chr13	104700001	105700000	0.359906	310
chr13	104800001	105800000	0.360033	309
chr13	104900001	105900000	0.359085	314
chr13	105000001	106000000	0.359371	307
chr13	105100001	106100000	0.359129	307
