chrom	start	end	gpseq_score
chr3	48700000	49700000	0.880019976343295
chr3	48800000	49800000	0.93385504232249
chr3	48900000	49900000	0.968398509273754
chr3	4.9e+07	5e+07	0.968954714244535
chr3	49100000	50100000	0.957278849328127
chr3	49200000	50200000	0.933022623525181
chr3	49300000	50300000	0.936863338348579
chr3	49400000	50400000	0.917237141643448
chr3	49500000	50500000	0.941068706116521
chr3	49600000	50600000	0.966263852107723
chr3	49700000	50700000	0.938706251266423
chr3	49800000	50800000	0.897747200679443
chr3	49900000	50900000	0.858713075970377
chr3	5e+07	5.1e+07	0.844717063489322
chr3	50100000	51100000	0.836819841093031
chr3	50200000	51200000	0.80632864914047
chr3	50300000	51300000	0.770263841898134
chr3	50400000	51400000	0.771527950456949
chr3	50500000	51500000	0.761167357595491
chr3	50600000	51600000	0.728731725164018
chr3	50700000	51700000	0.742196185679253
chr3	50800000	51800000	0.78626088116032
chr3	50900000	51900000	0.80814504643954
chr3	5.1e+07	5.2e+07	0.827880892758609
chr3	51100000	52100000	0.864765784811807
chr3	51200000	52200000	0.911028167423675
chr3	51300000	52300000	0.933557554159252
chr3	51400000	52400000	0.944163080145639
chr3	51500000	52500000	0.961643715900649
chr3	51600000	52600000	0.978726440827188
chr3	51700000	52700000	0.965567634429686
chr3	51800000	52800000	0.953734139042877
chr3	51900000	52900000	0.97672599426542
chr3	5.2e+07	5.3e+07	0.939940433538478
chr3	52100000	53100000	0.894240363722579
chr3	52200000	53200000	0.89509596317963
chr3	52300000	53300000	0.862284202182964
chr3	52400000	53400000	0.824887461701307
chr3	52500000	53500000	0.783579803795892
chr3	52600000	53600000	0.757940720299102
chr3	52700000	53700000	0.767263246809655
chr3	52800000	53800000	0.758611310162166
chr3	52900000	53900000	0.727918501760798
chr3	5.3e+07	5.4e+07	0.737264122322142
chr3	53100000	54100000	0.733709114344394
chr3	53200000	54200000	0.691424036239987
chr3	53300000	54300000	0.680289409434836
chr3	53400000	54400000	0.668552731111374
chr3	53500000	54500000	0.680504058345697
chr3	53600000	54600000	0.677388174092842
chr3	53700000	54700000	0.66149794164013
chr3	53800000	54800000	0.641857005667833
chr3	53900000	54900000	0.62592744709298
chr3	5.4e+07	5.5e+07	0.621074031955844
chr3	54100000	55100000	0.639740357698569
chr3	54200000	55200000	0.635432703938758
chr3	54300000	55300000	0.632279078565191
chr3	54400000	55400000	0.642471155838388
chr3	54500000	55500000	0.625449153604791
chr3	54600000	55600000	0.62233426948677
chr3	54700000	55700000	0.625821055773725
chr3	54800000	55800000	0.619543862901718
chr3	54900000	55900000	0.59273441342405
chr3	5.5e+07	5.6e+07	0.581028468719722
chr3	55100000	56100000	0.52981940507336
chr3	55200000	56200000	0.526850721815497
chr3	55300000	56300000	0.513087021052852
chr3	55400000	56400000	0.509266617724398
chr3	55500000	56500000	0.53935730478671
chr3	55600000	56600000	0.530725155662785
chr3	55700000	56700000	0.529751140480803
chr3	55800000	56800000	0.560298029299454
chr3	55900000	56900000	0.600632172226432
chr3	5.6e+07	5.7e+07	0.617385075244206
chr3	56100000	57100000	0.681504382270017
chr3	56200000	57200000	0.675092169019687
chr3	56300000	57300000	0.703046397112035
chr3	56400000	57400000	0.708422805634867
chr3	56500000	57500000	0.696960646657754
chr3	56600000	57600000	0.703118934755585
chr3	56700000	57700000	0.689241109292707
chr3	56800000	57800000	0.675659823696127
chr3	56900000	57900000	0.668326185256788
chr3	5.7e+07	5.8e+07	0.651268367576546
chr3	57100000	58100000	0.63459009136177
chr3	57200000	58200000	0.6625756928197
chr3	57300000	58300000	0.659972366191615
chr3	57400000	58400000	0.644581278792556
chr3	57500000	58500000	0.645850592717525
chr3	57600000	58600000	0.667595601693054
chr3	57700000	58700000	0.679582913421788
chr3	57800000	58800000	0.653668600702318
chr3	57900000	58900000	0.627835368958581
chr3	5.8e+07	5.9e+07	0.617371803042729
chr3	58100000	59100000	0.603357976924564
chr3	58200000	59200000	0.573470442162049
chr3	58300000	59300000	0.549763044271484
chr3	58400000	59400000	0.54276164365272
chr3	58500000	59500000	0.516468039919321
chr3	58600000	59600000	0.478844238690499
chr3	58700000	59700000	0.451813485524663
chr3	58800000	59800000	0.449083778590167
chr3	58900000	59900000	0.452921891959424
chr3	5.9e+07	6e+07	0.440052577498165
chr3	59100000	60100000	0.424686631853948
chr3	59200000	60200000	0.411689620800249
chr3	59300000	60300000	0.409371433698541
chr3	59400000	60400000	0.397460283314448
chr3	59500000	60500000	0.39683412521159
chr3	59600000	60600000	0.401545073281129
chr3	59700000	60700000	0.389774118768809
chr3	59800000	60800000	0.4078540737269
chr3	59900000	60900000	0.412128375080054
chr3	6e+07	6.1e+07	0.413110409924941
chr3	60100000	61100000	0.404146991393158
chr3	60200000	61200000	0.422493132665909
chr3	60300000	61300000	0.41932829952398
chr3	60400000	61400000	0.437669566536611
chr3	60500000	61500000	0.44187491447684
chr3	60600000	61600000	0.438195276287233
chr3	60700000	61700000	0.43173682595868
chr3	60800000	61800000	0.410917720453636
chr3	60900000	61900000	0.400723819271951
chr3	6.1e+07	6.2e+07	0.390430945154359
chr3	61100000	62100000	0.410998050164242
chr3	61200000	62200000	0.417352800736863
chr3	61300000	62300000	0.409409783778981
chr3	61400000	62400000	0.392245143747749
chr3	61500000	62500000	0.377844496129605
chr3	61600000	62600000	0.371898318948615
chr3	61700000	62700000	0.367931948120775
chr3	61800000	62800000	0.383230406222466
chr3	61900000	62900000	0.382476315488939
chr3	6.2e+07	6.3e+07	0.378034440676118
chr3	62100000	63100000	0.361316759611122
chr3	62200000	63200000	0.35150571853762
chr3	62300000	63300000	0.362017695967129
chr3	62400000	63400000	0.374327407105928
chr3	62500000	63500000	0.387019742952443
chr3	62600000	63600000	0.403097256775115
chr3	62700000	63700000	0.427738752577049
chr3	62800000	63800000	0.409317299838113
chr3	62900000	63900000	0.39670197141932
chr3	6.3e+07	6.4e+07	0.402851045699206
chr3	63100000	64100000	0.374969056129434
chr3	63200000	64200000	0.3769278896963
chr3	63300000	64300000	0.38302697435939
chr3	63400000	64400000	0.380044173698624
chr3	63500000	64500000	0.367122064654205
chr3	63600000	64600000	0.359208425634641
chr3	63700000	64700000	0.353680770729149
chr3	63800000	64800000	0.359103283983053
chr3	63900000	64900000	0.368683070768343
chr3	6.4e+07	6.5e+07	0.381132860001667
chr3	64100000	65100000	0.404936494194364
chr3	64200000	65200000	0.390787382211085
chr3	64300000	65300000	0.365523214020126
chr3	64400000	65400000	0.363728542016357
chr3	64500000	65500000	0.370022715088044
chr3	64600000	65600000	0.360670245034965
chr3	64700000	65700000	0.351313363388825
chr3	64800000	65800000	0.353513633396373
chr3	64900000	65900000	0.356862165216397
chr3	6.5e+07	6.6e+07	0.356692589478004
chr3	65100000	66100000	0.345205364376353
chr3	65200000	66200000	0.353995966975187
chr3	65300000	66300000	0.362734792947691
chr3	65400000	66400000	0.359191305188308
chr3	65500000	66500000	0.374160542307076
chr3	65600000	66600000	0.387202693057786
chr3	65700000	66700000	0.387708107717886
chr3	65800000	66800000	0.389922881990536
chr3	65900000	66900000	0.375361467948697
chr3	6.6e+07	6.7e+07	0.374763883423581
chr3	66100000	67100000	0.368659025200033
chr3	66200000	67200000	0.364784855693026
chr3	66300000	67300000	0.363845028605995
chr3	66400000	67400000	0.362160626775126
chr3	66500000	67500000	0.34650162347458
chr3	66600000	67600000	0.322585689882308
chr3	66700000	67700000	0.306866860092482
chr3	66800000	67800000	0.297269911616378
chr3	66900000	67900000	0.296200677402836
chr3	6.7e+07	6.8e+07	0.304519744857924
chr3	67100000	68100000	0.320632031854776
chr3	67200000	68200000	0.317482538221124
chr3	67300000	68300000	0.315075286843113
chr3	67400000	68400000	0.327653375957775
chr3	67500000	68500000	0.324681483800952
chr3	67600000	68600000	0.34728074111018
chr3	67700000	68700000	0.359476915366229
chr3	67800000	68800000	0.359543412897428
chr3	67900000	68900000	0.349452472935598
chr3	6.8e+07	6.9e+07	0.324677185637057
chr3	68100000	69100000	0.317587926897597
chr3	68200000	69200000	0.311308893435763
chr3	68300000	69300000	0.318504729831982
chr3	68400000	69400000	0.300276133983938
chr3	68500000	69500000	0.32074816347401
chr3	68600000	69600000	0.335409090552006
chr3	68700000	69700000	0.332680994821076
chr3	68800000	69800000	0.347822196306473
chr3	68900000	69900000	0.351489792251307
chr3	6.9e+07	7e+07	0.364049526846006
chr3	69100000	70100000	0.38060060023911
chr3	69200000	70200000	0.392423675913709
chr3	69300000	70300000	0.394766558867858
chr3	69400000	70400000	0.408534926156874
chr3	69500000	70500000	0.412396743354848
chr3	69600000	70600000	0.40875239554683
chr3	69700000	70700000	0.426016524757158
chr3	69800000	70800000	0.424943820115368
chr3	69900000	70900000	0.4480458531973
chr3	7e+07	7.1e+07	0.462833005749965
chr3	70100000	71100000	0.430601012446688
chr3	70200000	71200000	0.418778392593983
chr3	70300000	71300000	0.406940640852761
chr3	70400000	71400000	0.412899524159918
chr3	70500000	71500000	0.417777141161906
chr3	70600000	71600000	0.425784715573068
chr3	70700000	71700000	0.415409117181464
chr3	70800000	71800000	0.420473058847498
chr3	70900000	71900000	0.423356229603447
chr3	7.1e+07	7.2e+07	0.443609087836258
chr3	71100000	72100000	0.470720464103275
chr3	71200000	72200000	0.502219379653658
chr3	71300000	72300000	0.525070130618502
chr3	71400000	72400000	0.551110565704019
chr3	71500000	72500000	0.5452407815882
chr3	71600000	72600000	0.559840308200194
chr3	71700000	72700000	0.582734479460231
chr3	71800000	72800000	0.594796663293192
chr3	71900000	72900000	0.570273496577177
chr3	7.2e+07	7.3e+07	0.553085068200759
chr3	72100000	73100000	0.535626446967985
chr3	72200000	73200000	0.513670916052198
chr3	72300000	73300000	0.505054695137056
chr3	72400000	73400000	0.477129062715612
chr3	72500000	73500000	0.482770021587794
chr3	72600000	73600000	0.454582349477354
chr3	72700000	73700000	0.434788706005206
chr3	72800000	73800000	0.4073352390676
chr3	72900000	73900000	0.392039957708873
chr3	7.3e+07	7.4e+07	0.359115629833549
chr3	73100000	74100000	0.338190859377373
chr3	73200000	74200000	0.30433374178771
chr3	73300000	74300000	0.285344422401277
chr3	73400000	74400000	0.276187846239179
chr3	73500000	74500000	0.252408198339015
chr3	73600000	74600000	0.243067333136903
chr3	73700000	74700000	0.240918271419462
chr3	73800000	74800000	0.230791975956364
chr3	73900000	74900000	0.237125453741514
chr3	7.4e+07	7.5e+07	0.245044836116431
chr3	74100000	75100000	0.258876787820289
chr3	74200000	75200000	0.277223304586087
chr3	74300000	75300000	0.297919306468445
chr3	74400000	75400000	0.32570621091892
chr3	74500000	75500000	0.339373996211347
chr3	74600000	75600000	0.356881300120671
chr3	74700000	75700000	0.362525608950243
chr3	74800000	75800000	0.411410691909398
chr3	74900000	75900000	0.421707004599056
chr3	7.5e+07	7.6e+07	0.429338290529764
chr3	75100000	76100000	0.430991331869844
chr3	75200000	76200000	0.408365089184126
chr3	75300000	76300000	0.400245240067996
chr3	75400000	76400000	0.379354154286549
chr3	75500000	76500000	0.348518313493374
chr3	75600000	76600000	0.318123958238773
chr3	75700000	76700000	0.308125217597535
chr3	75800000	76800000	0.259134804704015
chr3	75900000	76900000	0.23212838437378
chr3	7.6e+07	7.7e+07	0.216009658599915
chr3	76100000	77100000	0.197860769126015
chr3	76200000	77200000	0.191490847437139
chr3	76300000	77300000	0.194594648303926
chr3	76400000	77400000	0.18344111971974
chr3	76500000	77500000	0.192678289440257
chr3	76600000	77600000	0.19457506419087
chr3	76700000	77700000	0.200400371106078
chr3	76800000	77800000	0.188605472606045
chr3	76900000	77900000	0.19683029160143
chr3	7.7e+07	7.8e+07	0.216557103414249
chr3	77100000	78100000	0.223847332065192
chr3	77200000	78200000	0.236271722253549
chr3	77300000	78300000	0.232571853363235
chr3	77400000	78400000	0.228154846585359
chr3	77500000	78500000	0.237992898953245
chr3	77600000	78600000	0.244715993439505
chr3	77700000	78700000	0.238032721836838
chr3	77800000	78800000	0.254233489891488
chr3	77900000	78900000	0.260153951569662
chr3	7.8e+07	7.9e+07	0.243441878874888
chr3	78100000	79100000	0.221493222055341
chr3	78200000	79200000	0.203013161760317
chr3	78300000	79300000	0.205903684083397
chr3	78400000	79400000	0.203534499912533
chr3	78500000	79500000	0.186666010288391
chr3	78600000	79600000	0.161252872475812
chr3	78700000	79700000	0.151908387450916
chr3	78800000	79800000	0.136208895300828
chr3	78900000	79900000	0.133055059487679
chr3	7.9e+07	8e+07	0.138262475323324
chr3	79100000	80100000	0.162049713159839
chr3	79200000	80200000	0.165540854916942
chr3	79300000	80300000	0.162971685985446
chr3	79400000	80400000	0.162796200810304
chr3	79500000	80500000	0.162505846090495
chr3	79600000	80600000	0.171716079290467
chr3	79700000	80700000	0.169585065071889
chr3	79800000	80800000	0.189595712220169
chr3	79900000	80900000	0.192568618129814
chr3	8e+07	8.1e+07	0.219498951969144
chr3	80100000	81100000	0.19754225977075
chr3	80200000	81200000	0.186676380433069
chr3	80300000	81300000	0.181780625048543
chr3	80400000	81400000	0.164839914792806
chr3	80500000	81500000	0.175603283479954
chr3	80600000	81600000	0.18755393138743
chr3	80700000	81700000	0.188766982631793
chr3	80800000	81800000	0.180240365592137
chr3	80900000	81900000	0.188479694351371
chr3	8.1e+07	8.2e+07	0.162087113474088
chr3	81100000	82100000	0.162893590909602
chr3	81200000	82200000	0.192347266506553
chr3	81300000	82300000	0.19764669310298
chr3	81400000	82400000	0.21536434984739
chr3	81500000	82500000	0.201148088947346
chr3	81600000	82600000	0.210366070742491
chr3	81700000	82700000	0.217536885710979
chr3	81800000	82800000	0.221815266824346
chr3	81900000	82900000	0.22255096937173
chr3	8.2e+07	8.3e+07	0.247336476002122
chr3	82100000	83100000	0.258667603147576
chr3	82200000	83200000	0.242322808869412
chr3	82300000	83300000	0.271366330451446
chr3	82400000	83400000	0.278539030519003
chr3	82500000	83500000	0.29813674742297
chr3	82600000	83600000	0.294764986250056
chr3	82700000	83700000	0.283290158143746
chr3	82800000	83800000	0.291025578156832
chr3	82900000	83900000	0.312109253125396
chr3	8.3e+07	8.4e+07	0.317086750561388
chr3	83100000	84100000	0.311368759772697
chr3	83200000	84200000	0.286768205417027
chr3	83300000	84300000	0.268356377283656
chr3	83400000	84400000	0.274855427437247
chr3	83500000	84500000	0.243362149127945
chr3	83600000	84600000	0.237064385668197
chr3	83700000	84700000	0.262125905276722
chr3	83800000	84800000	0.255450815260814
chr3	83900000	84900000	0.250753956431968
chr3	8.4e+07	8.5e+07	0.235613486247289
chr3	84100000	85100000	0.221552571679289
chr3	84200000	85200000	0.207554501772315
chr3	84300000	85300000	0.197477401373925
chr3	84400000	85400000	0.176339488305127
chr3	84500000	85500000	0.198465805020823
chr3	84600000	85600000	0.223681337140916
chr3	84700000	85700000	0.186122265361967
chr3	84800000	85800000	0.192170696416172
chr3	84900000	85900000	0.1761115854343
chr3	8.5e+07	8.6e+07	0.17185327215535
chr3	85100000	86100000	0.168300750096598
chr3	85200000	86200000	0.1849049122043
chr3	85300000	86300000	0.175920052249525
chr3	85400000	86400000	0.19794147423299
chr3	85500000	86500000	0.20489888931832
chr3	85600000	86600000	0.182553470790726
chr3	85700000	86700000	0.195250839226341
chr3	85800000	86800000	0.188764054401085
chr3	85900000	86900000	0.192165216778324
chr3	8.6e+07	8.7e+07	0.190604409611756
chr3	86100000	87100000	0.218627827458962
chr3	86200000	87200000	0.230187677186518
chr3	86300000	87300000	0.219620297999637
chr3	86400000	87400000	0.216881048085645
chr3	86500000	87500000	0.208351715247714
chr3	86600000	87600000	0.206293757293076
chr3	86700000	87700000	0.200835482122837
chr3	86800000	87800000	0.219223781437778
chr3	86900000	87900000	0.21961728949333
chr3	8.7e+07	8.8e+07	0.231520519209782
chr3	87100000	88100000	0.220970268229271
chr3	87200000	88200000	0.179204351130467
chr3	87300000	88300000	0.181849783566212
chr3	87400000	88400000	0.178983884581433
chr3	87500000	88500000	0.184947969775351
chr3	95600000	96600000	0.305729684575274
chr3	95700000	96700000	0.340547818508028
chr3	95800000	96800000	0.355258864596747
chr3	95900000	96900000	0.342190184838498
chr3	9.6e+07	9.7e+07	0.345240658085307
chr3	96100000	97100000	0.349198364065596
chr3	96200000	97200000	0.336977847358537
chr3	96300000	97300000	0.314333420027617
chr3	96400000	97400000	0.288478404496165
chr3	96500000	97500000	0.231993764344405
chr3	96600000	97600000	0.227029194014289
chr3	96700000	97700000	0.194475304712087
chr3	96800000	97800000	0.176724860249986
chr3	96900000	97900000	0.163149808466922
chr3	9.7e+07	9.8e+07	0.163576379090003
chr3	97100000	98100000	0.152691565091741
chr3	97200000	98200000	0.149177465826029
chr3	97300000	98300000	0.136222199443129
chr3	97400000	98400000	0.160506255266924
chr3	97500000	98500000	0.174053273168227
chr3	97600000	98600000	0.180095106012825
chr3	97700000	98700000	0.193015108794468
chr3	97800000	98800000	0.202368517078191
chr3	97900000	98900000	0.218610799054077
chr3	9.8e+07	9.9e+07	0.222777628083892
chr3	98100000	99100000	0.222230635790141
chr3	98200000	99200000	0.228293029669547
chr3	98300000	99300000	0.251747155819703
chr3	98400000	99400000	0.226009505091868
chr3	98500000	99500000	0.238159200537024
chr3	98600000	99600000	0.202186587084385
chr3	98700000	99700000	0.201784026397928
chr3	98800000	99800000	0.197027172899917
chr3	98900000	99900000	0.204772780050301
chr3	9.9e+07	1e+08	0.200097173426066
chr3	99100000	100100000	0.218602520982871
