chrom	start	end	G1	S1	S2	S3	S4	G1	gpseq_score
chr1	107700001	108700000	5.810992	5.769036	14.186543	22.570507	28.434976	5.810992	1.25120018065672
chr1	107800001	108800000	5.940493	10.286597	17.348998	22.699998	25.902469	5.940493	1.25453938104787
chr1	107900001	108900000	5.540511	16.065038	20.479537	22.463996	22.679459	5.540511	1.25721676288245
chr1	108000001	1.09e+08	6.78501	21.028559	21.283507	21.734994	18.522463	6.78501	1.26237861778719
chr1	108100001	109100000	9.543022	25.250549	22.112008	20.778487	13.980958	9.543022	1.27217467668534
chr1	108200001	109200000	11.405018	30.625052	23.046014	18.632469	9.513956	11.405018	1.24780892391695
chr1	108300001	109300000	12.636511	36.325561	23.750004	14.929952	5.960475	12.636511	1.24724803018949
chr1	108400001	109400000	13.413012	42.509062	23.867491	10.45895	3.614984	13.413012	1.24879165372083
chr1	108500001	109500000	15.399531	47.961042	21.925469	5.937962	2.547495	15.399531	1.27010264604164
chr1	108600001	109600000	19.69005	50.609012	18.638956	2.768483	2.038497	19.69005	1.27205399789077
chr1	108700001	109700000	25.63507	50.201481	13.996958	1.659491	2.003503	25.63507	1.27697745321395
chr1	108800001	109800000	32.366577	47.080411	10.817501	1.370002	2.090002	32.366577	1.29267964324307
chr1	108900001	109900000	39.260549	42.630986	7.825964	1.36	2.196499	39.260549	1.31598412605184
chr1	109000001	1.1e+08	43.262531	40.784978	6.973493	1.553002	2.339994	43.262531	1.32421242387573
chr1	109100001	110100000	43.784998	41.104505	6.367495	1.614499	2.052499	43.784998	1.36638264031788
chr1	109200001	110200000	44.679511	40.659499	5.558491	1.792501	2.162	44.679511	1.40897303343923
chr1	109300001	110300000	45.546014	40.657988	4.781996	1.922501	2.094	45.546014	1.44319745276316
chr1	109400001	110400000	46.945014	39.160485	4.638002	1.874	2.200501	46.945014	1.45923131763086
chr1	109500001	110500000	47.136485	38.029499	5.568517	1.946503	2.213499	47.136485	1.48874840521679
chr1	109600001	110600000	44.706964	38.906515	7.168022	1.972	2.088	44.706964	1.49936301642063
chr1	109700001	110700000	39.690944	40.789022	10.22103	2.142503	2.145501	39.690944	1.52548676296183
chr1	109800001	110800000	33.572435	42.964523	13.751541	2.531503	2.186501	33.572435	1.57436747467412
chr1	109900001	110900000	28.160455	44.916006	17.16003	2.736505	2.281503	28.160455	1.58044118068317
chr1	110000001	1.11e+08	24.187475	45.303994	20.270026	2.900501	2.396004	24.187475	1.5715573487702
chr1	110100001	111100000	21.84098	43.807473	23.71204	3.267008	2.569503	21.84098	1.56366315374188
chr1	110200001	111200000	19.579477	41.14797	27.324535	4.417014	2.655002	19.579477	1.58671550682701
chr1	110300001	111300000	18.252978	37.59698	30.548525	5.733517	2.868002	18.252978	1.5939781590453
chr1	110400001	111400000	16.741485	35.982982	32.844022	6.895507	2.813501	16.741485	1.5938678788251
chr1	110500001	111500000	16.082497	34.155477	34.27801	7.789513	2.886503	16.082497	1.58277345051446
chr1	110600001	111600000	14.996491	32.53098	35.129509	9.523521	3.247501	14.996491	1.59457529146743
chr1	110700001	111700000	14.894499	30.464982	35.295	11.465521	3.430998	14.894499	1.57474907156743
chr1	110800001	111800000	14.525996	29.024487	35.072495	13.246521	3.666002	14.525996	1.51164184177049
chr1	110900001	111900000	13.400487	27.329481	35.536513	15.479018	3.901002	13.400487	1.49037618781363
chr1	111000001	1.12e+08	12.358483	25.670495	36.658515	17.016509	3.893998	12.358483	1.49386290694468
chr1	111100001	112100000	11.626006	25.86401	37.08899	17.092996	3.815497	11.626006	1.48946150062909
chr1	111200001	112200000	12.138509	26.840507	36.600493	16.254992	3.624497	12.138509	1.43991994440834
chr1	111300001	112300000	12.359499	27.204493	36.769515	15.539992	3.559501	12.359499	1.42467485587464
chr1	111400001	112400000	11.743491	25.569978	38.296014	16.091016	3.552501	11.743491	1.44864405873815
chr1	111500001	112500000	10.294489	23.35498	39.440002	18.573531	3.830499	10.294489	1.47812753436051
chr1	111600001	112600000	9.761495	20.94698	39.322495	21.323026	3.884002	9.761495	1.48680186646058
chr1	111700001	112700000	9.172996	19.249982	38.791501	24.032521	4.043002	9.172996	1.51289930293151
chr1	111800001	112800000	9.128497	17.838992	39.573515	24.927996	3.870998	9.128497	1.55253623025851
chr1	111900001	112900000	9.072497	18.347022	39.985	23.910984	3.640497	9.072497	1.56484909483113
chr1	112000001	1.13e+08	9.558008	19.796012	39.092982	22.648493	3.724503	9.558008	1.56912935770299
chr1	112100001	113100000	10.409501	20.611998	37.529501	22.266998	4.024002	10.409501	1.56027148068159
chr1	112200001	113200000	11.496521	20.724505	36.566481	21.907994	4.165501	11.496521	1.57897943154239
chr1	112300001	113300000	13.554026	21.671022	34.145966	21.222491	4.194499	13.554026	1.62178528475727
chr1	112400001	113400000	16.30504	24.341024	30.260962	19.522477	4.361	16.30504	1.58808494792235
chr1	112500001	113500000	19.570024	27.545042	27.118978	16.111457	4.139501	19.570024	1.56592630136582
chr1	112600001	113600000	21.698008	31.438048	25.794992	11.860457	3.894996	21.698008	1.54461924085262
chr1	112700001	113700000	22.326505	36.698543	24.638992	7.336457	3.433497	22.326505	1.53993099356027
chr1	112800001	113800000	22.401004	40.309523	23.91099	4.666485	3.157998	22.401004	1.52500139462072
chr1	112900001	113900000	22.723503	40.861491	23.663	4.374006	3.105499	22.723503	1.51511605708584
chr1	113000001	1.14e+08	22.436495	39.028974	24.782521	5.747515	3.015499	22.436495	1.49009187040054
chr1	113100001	114100000	21.412	36.711489	26.590495	7.610014	2.867	21.412	1.48727390621995
chr1	113200001	114200000	19.975972	36.466509	27.21101	8.829008	2.867501	19.975972	1.49454267246486
chr1	113300001	114300000	17.751483	37.490499	28.407515	9.083	2.785998	17.751483	1.45285875181304
chr1	113400001	114400000	16.600483	37.781014	29.090505	9.137	2.564497	16.600483	1.44629271206733
chr1	113500001	114500000	15.803501	38.465493	29.367002	9.350501	2.499	15.803501	1.43192340375849
chr1	113600001	114600000	15.622004	38.412491	29.87401	9.249996	2.353998	15.622004	1.44039192465039
chr1	113700001	114700000	15.400994	37.087994	31.590014	9.322503	2.299	15.400994	1.45893143898433
chr1	113800001	114800000	15.885509	36.597008	31.655487	9.260998	2.289002	15.885509	1.48047090060419
chr1	113900001	114900000	17.543533	38.082012	29.381467	8.318988	2.35	17.543533	1.48267796391315
chr1	114000001	1.15e+08	20.942529	40.173028	26.030966	6.425481	2.205996	20.942529	1.51694156605741
chr1	114100001	115100000	24.109521	42.309515	22.717481	4.438982	2.016002	24.109521	1.5175665036266
chr1	114200001	115200000	25.01101	43.579501	21.515	3.132493	2.160499	25.01101	1.49393723809097
chr1	114300001	115300000	25.15899	43.096491	21.768509	3.087507	2.182004	25.15899	1.51838937547667
chr1	114400001	115400000	23.543976	41.02397	24.775533	4.221018	2.308501	23.543976	1.52158730064983
chr1	114500001	115500000	21.057972	37.62497	28.086521	6.583533	2.495006	21.057972	1.5223958091353
chr1	114600001	115600000	18.99499	33.77696	28.795988	10.990547	3.252016	18.99499	1.51379115300102
chr1	114700001	115700000	18.279497	29.563461	26.983469	15.628046	5.301026	18.279497	1.50545204017273
chr1	114800001	115800000	17.245984	25.840958	24.266477	19.662042	8.607533	17.245984	1.49785500483339
chr1	114900001	115900000	15.067469	21.673465	22.723992	23.247527	12.621044	15.067469	1.50982128248554
chr1	115000001	1.16e+08	11.421465	18.12996	21.926493	26.896545	16.487537	11.421465	1.4970971164832
chr1	115100001	116100000	7.797968	14.293962	22.070008	31.514042	19.12002	7.797968	1.49679727106081
chr1	115200001	116200000	6.167988	9.967461	21.919992	35.664531	21.002022	6.167988	1.50936816022238
chr1	115300001	116300000	5.472503	6.199467	20.709976	39.637541	22.649014	5.472503	1.50460092826766
chr1	115400001	116400000	5.391002	3.806483	17.529467	43.195533	24.702517	5.391002	1.50792587316619
chr1	115500001	116500000	5.144	2.727992	14.595986	45.216501	26.721014	5.144	1.4888471892263
chr1	115600001	116600000	5.281002	2.651501	14.449515	44.753994	27.039487	5.281002	1.45977024104146
chr1	115700001	116700000	5.543503	3.852517	16.143032	43.083471	25.603477	5.543503	1.44158517208373
chr1	115800001	116800000	6.282509	5.768529	19.083531	40.73797	22.503966	6.282509	1.43992756152227
chr1	115900001	116900000	7.075515	8.818531	22.383525	37.968976	18.482457	7.075515	1.42601631639415
chr1	116000001	1.17e+08	9.281022	12.087541	24.353016	34.662956	14.666964	9.281022	1.42725216446695
chr1	116100001	117100000	11.430022	15.965545	25.617497	30.092461	12.064477	11.430022	1.43659388887963
chr1	116200001	117200000	12.877517	20.48304	25.381996	26.487469	10.172479	12.877517	1.43699906180862
chr1	116300001	117300000	14.558014	25.010048	24.783503	22.486952	8.709485	14.558014	1.43792987169261
chr1	116400001	117400000	16.04001	29.785543	25.093513	17.701449	6.606483	16.04001	1.43242533878075
chr1	116500001	117500000	17.090016	34.074545	26.322503	13.452463	4.373978	17.090016	1.43170496555851
chr1	116600001	117600000	17.761996	38.269042	26.839507	9.584461	3.326	17.761996	1.46891793568884
chr1	116700001	117700000	17.625497	40.308511	28.385507	6.703988	2.810497	17.625497	1.46998952310842
chr1	116800001	117800000	17.058497	40.621992	29.696018	5.617493	2.700499	17.058497	1.46717750512788
chr1	116900001	117900000	17.060485	39.887499	30.936014	5.098501	2.595	17.060485	1.4572546940037
chr1	117000001	1.18e+08	14.793982	39.15698	33.217028	5.784509	2.590501	14.793982	1.44361374822133
chr1	117100001	118100000	13.445994	38.291986	34.671515	6.452503	2.658	13.445994	1.4206022954637
chr1	117200001	118200000	13.799996	37.032495	35.878511	6.262501	2.511501	13.799996	1.43499846604173
chr1	117300001	118300000	12.957487	36.205487	37.64202	6.352505	2.309499	12.957487	1.42655308382503
chr1	117400001	118400000	11.421483	34.143976	39.705016	7.877028	2.464	11.421483	1.43378221289773
chr1	117500001	118500000	10.435988	31.389465	40.826008	10.297032	2.756006	10.435988	1.44823534441654
chr1	117600001	118600000	9.726503	27.447457	40.468479	14.096044	3.662513	9.726503	1.44061562754406
chr1	117700001	118700000	9.668501	24.300473	37.116463	18.116032	6.053527	9.668501	1.42739730824856
chr1	117800001	118800000	9.666994	22.087479	32.61595	20.957527	9.755044	9.666994	1.40076454717533
chr1	117900001	118900000	9.094497	19.789469	28.23296	22.907022	14.575549	9.094497	1.39400892531499
chr1	118000001	1.19e+08	9.044998	17.139978	23.723453	23.825511	19.705543	9.044998	1.40802157373469
chr1	118100001	119100000	8.440485	14.117968	20.007469	24.531509	24.510551	8.440485	1.41187931542595
chr1	118200001	119200000	6.856481	10.716459	17.395475	25.294511	29.540557	6.856481	1.37800431228602
chr1	118300001	119300000	5.604996	6.702463	14.423964	26.352507	35.047545	5.604996	1.36955609471471
chr1	118400001	119400000	5.353503	3.86498	11.081962	26.649491	39.510547	5.353503	1.36111935525704
chr1	118500001	119500000	5.602996	2.25199	7.935978	25.759986	44.156046	5.602996	1.34573158590211
chr1	118600001	119600000	5.715	1.733	5.760483	23.527475	48.169034	5.715	1.34496002755742
chr1	118700001	119700000	5.950002	1.601497	4.749493	20.981982	50.46602	5.950002	1.34417409348977
chr1	118800001	119800000	6.066004	1.512501	4.503501	20.041497	51.439501	6.066004	1.35086979353433
chr1	118900001	119900000	6.204006	1.494499	4.319004	20.781507	51.127988	6.204006	1.37776315225705
chr1	119000001	1.2e+08	6.242497	1.600002	5.074012	22.76202	49.496986	6.242497	1.39717574902964
chr1	119100001	120100000	6.339006	1.821503	6.833521	25.405523	46.432964	6.339006	1.41920004978352
chr1	119200001	120200000	6.396002	2.231006	9.424034	27.848519	42.574952	6.396002	1.4433839027896
chr1	119300001	120300000	6.970004	2.745505	13.059036	29.67002	37.493459	6.970004	1.44186451932247
chr1	119400001	120400000	7.317002	3.537014	16.138036	31.303507	33.457457	7.317002	1.44975071314962
chr1	119500001	120500000	7.140002	5.493525	19.744535	31.377994	28.632948	7.140002	1.46401976564487
chr1	150600001	151600000	50.776443	35.917036	4.537018	1.932002	2.071501	50.776443	1.68337747227782
chr1	150700001	151700000	47.019473	37.513002	6.446024	2.039497	2.093002	47.019473	1.69194107510796
chr1	150800001	151800000	45.17198	37.119495	8.470523	2.106002	2.465503	45.17198	1.68514030466
chr1	150900001	151900000	42.181453	37.271012	10.802026	2.485505	2.337501	42.181453	1.67591162943253
chr1	151000001	1.52e+08	35.755928	40.188535	13.629034	2.644503	2.731503	35.755928	1.66851853454878
chr1	151100001	152100000	29.530942	41.515998	17.35504	3.718018	2.772	29.530942	1.65798212306659
chr1	151200001	152200000	23.649451	40.243974	21.509026	5.86804	3.151006	23.649451	1.65329650406555
chr1	151300001	152300000	18.552449	37.856976	23.598515	10.281044	4.124511	18.552449	1.63489841416926
chr1	151400001	152400000	14.041964	34.870964	24.785006	15.03405	5.829521	14.041964	1.65752993392377
chr1	151500001	152500000	11.731487	29.637443	25.400495	19.881048	7.950523	11.731487	1.63748982399242
chr1	151600001	152600000	10.746495	24.34495	24.498984	24.60605	10.370022	10.746495	1.62457869206808
chr1	151700001	152700000	9.449988	19.796455	23.024481	29.298547	13.109531	9.449988	1.63011508243959
chr1	151800001	152800000	8.371988	15.470956	21.225481	33.770046	15.855026	8.371988	1.61783705678133
chr1	151900001	152900000	7.699	11.233964	19.421978	37.892543	18.307515	7.699	1.62176647899191
chr1	152000001	1.53e+08	7.536503	6.937954	17.64398	42.227545	20.063014	7.536503	1.63621614893965
chr1	152100001	153100000	7.353495	3.881982	15.653984	46.413034	21.131505	7.353495	1.6406861185675
chr1	152200001	153200000	7.836002	3.150008	15.187016	47.333976	21.060499	7.836002	1.6422844825182
chr1	152300001	153300000	7.939495	5.085539	17.324519	44.067463	20.37199	7.939495	1.64894649761524
chr1	152400001	153400000	8.229	9.209551	19.471517	39.600453	18.59198	8.229	1.65227465990001
chr1	152500001	153500000	9.339028	14.442044	20.018501	34.798952	16.544477	9.339028	1.69371292513106
chr1	152600001	153600000	12.471032	18.370529	20.083505	30.07795	14.237481	12.471032	1.69075946815301
chr1	152700001	153700000	17.187553	21.016527	19.903994	25.267453	11.744469	17.187553	1.69687875049722
chr1	152800001	153800000	22.229054	23.544022	19.555497	20.620451	8.904976	22.229054	1.7299154976599
chr1	152900001	153900000	27.569547	25.588517	19.096996	16.169455	6.622487	27.569547	1.72696481178741
chr1	153000001	1.54e+08	33.122545	27.587525	18.084988	11.767954	4.803487	33.122545	1.71271337977005
chr1	153100001	154100000	38.588056	30.036024	16.413974	6.608948	3.502998	38.588056	1.71634699766813
chr1	153200001	154200000	43.478054	31.776002	12.901958	3.590487	3.533499	43.478054	1.69312630556559
chr1	153300001	154300000	49.144565	31.145479	8.740463	2.558493	3.473501	49.144565	1.70272973746527
chr1	153400001	154400000	53.266032	30.169493	5.394477	2.295497	3.528501	53.266032	1.70168121682935
chr1	153500001	154500000	54.289982	30.461519	4.146503	2.205998	3.638998	54.289982	1.68414264847374
chr1	153600001	154600000	52.139974	31.477014	5.258018	2.084499	3.473495	52.139974	1.7038297929033
chr1	153700001	154700000	47.98595	33.134018	7.849032	2.102503	3.272501	47.98595	1.72648199518682
chr1	153800001	154800000	43.908467	35.496527	9.717509	2.267501	3.138495	43.908467	1.72641732405964
chr1	153900001	154900000	41.159481	37.760523	10.267002	2.319998	2.964996	41.159481	1.76217391317716
chr1	154000001	1.55e+08	40.67102	38.294487	10.371499	2.248998	2.754998	40.67102	1.77527353751964
chr1	154100001	155100000	41.67501	37.321988	10.354501	2.191501	2.953998	41.67501	1.77758068036392
chr1	154200001	155200000	43.663018	35.562986	10.243501	2.194499	2.801497	43.663018	1.83614952098782
chr1	154300001	155300000	45.385509	34.384491	10.144	2.070501	2.776499	45.385509	1.86237569204448
chr1	154400001	155400000	47.022004	33.24599	9.854	2.179503	2.612501	47.022004	1.87405911275537
chr1	154500001	155500000	48.870034	31.584473	9.717489	2.161002	2.430002	48.870034	1.86512919911581
chr1	154600001	155600000	52.465048	29.575978	8.116479	2.238499	2.564499	52.465048	1.85558451274505
chr1	154700001	155700000	57.277551	27.631984	5.390467	2.344501	2.691499	57.277551	1.82792943399219
chr1	154800001	155800000	61.80504	25.33897	3.33299	2.384998	2.553501	61.80504	1.83087771953512
chr1	154900001	155900000	65.943537	22.087469	2.727996	2.236998	2.503	65.943537	1.83006585863156
chr1	155000001	1.56e+08	68.387016	19.988489	2.556	2.196998	2.474497	68.387016	1.86624043284178
chr1	155100001	156100000	69.577012	18.759988	2.473499	2.21	2.478501	69.577012	1.88275266562215
chr1	155200001	156200000	69.486994	18.764006	2.518	2.280499	2.316002	69.486994	1.85857492752745
chr1	155300001	156300000	68.940497	19.180505	2.582501	2.255998	2.258499	68.940497	1.7853530790629
chr1	155400001	156400000	68.588006	19.679501	2.602497	2.059998	2.359499	68.588006	1.7644062500836
chr1	155500001	156500000	69.971511	18.489988	2.244	2.061503	2.513998	69.971511	1.79682740272135
chr1	155600001	156600000	71.085503	17.674992	2.230499	2.090002	2.436503	71.085503	1.81811033700678
chr1	155700001	156700000	72.718018	16.172477	2.197503	1.933497	2.346501	72.718018	1.78695751101353
chr1	155800001	156800000	73.949004	14.843495	2.249499	1.731503	2.453	73.949004	1.77739780657124
chr1	155900001	156900000	72.601976	15.832024	2.095998	1.849002	2.638002	72.601976	1.77175471955509
chr1	156000001	1.57e+08	67.953431	20.005066	2.470004	2.051002	2.576	67.953431	1.75520215368415
chr1	156100001	157100000	62.110445	25.334046	3.195008	2.107002	2.605002	62.110445	1.70720474905336
chr1	156200001	157200000	56.325445	30.118042	3.854006	2.107002	2.810501	56.325445	1.63605120963738
chr1	156300001	157300000	51.446445	33.334034	5.545018	2.155501	2.794002	51.446445	1.61042252027508
chr1	156400001	157400000	46.47796	35.373	8.210036	2.421004	2.792	46.47796	1.5848343546863
chr1	156500001	157500000	41.809451	35.714	11.772531	3.306513	2.655501	41.809451	1.54392312802349
chr1	156600001	157600000	36.033934	35.345994	15.233036	5.739531	2.826006	36.033934	1.49402900666185
chr1	156700001	157700000	28.812427	35.109998	18.005523	9.397036	3.765016	28.812427	1.48497032979233
chr1	156800001	157800000	21.81593	34.157988	19.680509	13.309543	6.159028	21.81593	1.45939184765897
chr1	156900001	157900000	15.999449	32.182469	20.498002	17.211539	9.064036	15.999449	1.41885644018102
chr1	157000001	1.58e+08	12.91999	27.713435	20.503994	20.52804	12.949034	12.91999	1.3864594760865
chr1	157100001	158100000	10.931978	22.16395	20.199499	24.195535	16.861533	10.931978	1.36069827150442
chr1	157200001	158200000	9.414984	16.561449	19.900998	27.326521	20.898044	9.414984	1.36097620518866
