phase	subcomp	chrom	start	end	gpseq_score
G2	B3	chr4	92600001	92700000	1.18294760800786
G2	B3	chr4	92700001	92800000	1.39575077085574
G2	B3	chr4	92800001	92900000	1.46792486872578
G2	B3	chr4	92900001	93000000	1.28863544707847
G2	B3	chr4	93000001	93100000	1.29197422238308
G2	B3	chr4	93100001	93200000	1.2474318596518
G2	B3	chr4	93300001	93400000	1.32769624167056
G2	B3	chr4	93400001	93500000	1.28875422214549
G2	B3	chr4	93500001	93600000	1.22550201964412
G2	B3	chr4	93600001	93700000	1.2629585656251
G2	B3	chr4	93700001	93800000	1.2226695585202
G2	B3	chr4	94000001	94100000	1.13432141851774
G2	B3	chr4	116300001	116400000	1.30794046822921
G2	B3	chr4	116400001	116500000	1.30807426032086
G2	B3	chr4	116600001	116700000	1.20591483141266
G2	B3	chr4	116700001	116800000	1.20636566005899
G2	B3	chr4	116800001	116900000	1.19690404244032
G2	B3	chr4	117200001	117300000	1.22330911336676
G2	B3	chr4	117600001	117700000	1.17891008170504
G2	B3	chr4	117700001	117800000	1.24108701114601
G2	B3	chr4	117800001	117900000	1.17723443626064
G2	B3	chr4	117900001	118000000	1.23855613062108
G2	B3	chr4	118000001	118100000	1.23231352530495
G2	B3	chr4	118100001	118200000	1.18454698673613
G2	B3	chr4	131400001	131500000	1.21653093516083
G2	B3	chr4	131900001	132000000	1.22602807114529
G2	B3	chr4	132000001	132100000	1.24398233362098
G2	B3	chr4	132200001	132300000	1.27712282661218
G2	B3	chr4	132300001	132400000	1.15805758255773
G2	B3	chr4	132700001	132800000	1.37708068706816
G2	B3	chr4	132800001	132900000	1.41177401181377
G2	B3	chr4	132900001	133000000	1.21062053490439
G2	B3	chr4	133000001	133100000	1.10498051888834
G2	B3	chr4	136300001	136400000	1.25284214310157
G2	B3	chr4	136400001	136500000	1.23234122432524
G2	B3	chr4	136500001	136600000	1.18397185295774
G2	B3	chr4	136600001	136700000	1.26271190374933
G2	B3	chr4	136700001	136800000	1.4177937511088
G2	B3	chr4	136900001	137000000	1.20085793709143
G2	B3	chr4	137000001	137100000	1.33994349556872
G2	B3	chr4	137100001	137200000	1.26064259125977
G2	B3	chr4	137400001	137500000	1.10048759693723
G2	B3	chr4	137600001	137700000	1.09951556420725
G2	B3	chr4	167300001	167400000	1.23928845823831
G2	B3	chr4	167400001	167500000	1.36374350983574
G2	B3	chr4	167600001	167700000	1.24653079747268
G2	B3	chr4	167700001	167800000	1.27996226373932
G2	B3	chr4	167800001	167900000	1.19420487040359
G2	B3	chr4	167900001	168000000	1.38817470070627
G2	B3	chr4	168000001	168100000	1.22530597250903
G2	B3	chr4	168100001	168200000	1.19176528260526
G2	B3	chr4	168200001	168300000	1.19840431280129
G2	B3	chr4	168300001	168400000	1.16273538269935
G2	B3	chr4	168400001	168500000	1.21750465168145
G2	B3	chr4	168500001	168600000	1.16259670907947
G2	B3	chr4	168700001	168800000	1.1099687212231
G2	B3	chr4	179100001	179200000	1.24603638592195
G2	B3	chr4	179300001	179400000	1.18147953772889
G2	B3	chr4	179400001	179500000	1.15895464226284
G2	B3	chr4	179500001	179600000	1.21507240205295
G2	B3	chr4	179600001	179700000	1.21112843249369
G2	B3	chr4	179700001	179800000	1.22511321026375
G2	B3	chr4	179900001	180000000	1.16086321820425
G2	B3	chr4	180000001	180100000	1.17455637550812
G2	B3	chr4	180100001	180200000	1.1876005504307
G2	B3	chr4	180200001	180300000	1.10384259341932
G2	B3	chr4	180300001	180400000	1.16337997943682
G2	B3	chr4	180400001	180500000	1.15440307354275
G2	B3	chr4	180600001	180700000	1.19467616659873
G2	B3	chr4	180700001	180800000	1.22735310995438
G2	B3	chr4	180800001	180900000	1.27141860763815
G2	B3	chr4	180900001	181000000	1.12920801457352
G2	B3	chr4	181000001	181100000	1.14186696461582
G2	B3	chr4	181100001	181200000	1.17970674731871
G2	B3	chr4	181200001	181300000	1.24079895784716
G2	B3	chr4	181300001	181400000	1.23211553373679
G2	B3	chr4	181500001	181600000	1.16831307619957
G2	B3	chr5	17700001	17800000	1.38497101970435
G2	B3	chr5	17800001	17900000	1.52889455450657
G2	B3	chr5	18000001	18100000	1.54206058632889
G2	B3	chr5	18400001	18500000	1.236839655797
G2	B3	chr5	18700001	18800000	1.29909689074072
G2	B3	chr5	18900001	19000000	1.42808332889058
G2	B3	chr5	22100001	22200000	1.68331891709209
G2	B3	chr5	22200001	22300000	1.37131883471565
G2	B3	chr5	22500001	22600000	1.27868048105397
G2	B3	chr5	22600001	22700000	1.27197599655924
G2	B3	chr5	22900001	23000000	1.44267969919748
G2	B3	chr5	23400001	23500000	1.3255476135759
G2	B3	chr5	23700001	23800000	1.29338070701498
G2	B3	chr5	23800001	23900000	1.31557350480444
G2	B3	chr5	23900001	24000000	1.37016069937447
G2	B3	chr5	24000001	24100000	1.22411184986528
G2	B3	chr5	24300001	24400000	1.34194182335932
G2	B3	chr5	24600001	24700000	1.30885107744943
G2	B3	chr5	24700001	24800000	1.24612939860832
G2	B3	chr5	24800001	24900000	1.21927792085533
G2	B3	chr5	24900001	25000000	1.28231142333281
G2	B3	chr5	25000001	25100000	1.26857157838591
G2	B3	chr5	25100001	25200000	1.3243173396888
G2	B3	chr5	25200001	25300000	1.30110602351663
G2	B3	chr5	25300001	25400000	1.3439073620398
G2	B3	chr5	25400001	25500000	1.34836477865849
G2	B3	chr5	25500001	25600000	1.26268168853227
G2	B3	chr5	25600001	25700000	1.19206445756757
G2	B3	chr5	25700001	25800000	1.39111143704871
G2	B3	chr5	25900001	26000000	1.35147898283144
G2	B3	chr5	26000001	26100000	1.37542384619223
G2	B3	chr5	26100001	26200000	1.50324419319717
G2	B3	chr5	26200001	26300000	1.33012949694581
G2	B3	chr5	26400001	26500000	1.33016038301342
G2	B3	chr5	26500001	26600000	1.33834397578958
G2	B3	chr5	26600001	26700000	1.20654735472276
G2	B3	chr5	26700001	26800000	1.25124001920048
G2	B3	chr5	26800001	26900000	1.18868052197952
G2	B3	chr6	93000001	93100000	1.21247775143106
G2	B3	chr6	93600001	93700000	1.12803345156896
G2	B3	chr6	93800001	93900000	1.26360577594137
G2	B3	chr6	94000001	94100000	1.24198020991719
G2	B3	chr6	94300001	94400000	1.259065820744
G2	B3	chr6	94500001	94600000	1.2407103346469
G2	B3	chr6	94600001	94700000	1.23173303972129
G2	B3	chr8	51600001	51700000	1.41148523045118
G2	B3	chr8	51800001	51900000	1.36080854370086
G2	B3	chr8	51900001	52000000	1.33592098605582
G2	B3	chr8	83800001	83900000	1.29638055948907
G2	B3	chr8	84400001	84500000	1.21697022524751
G2	B3	chr8	85200001	85300000	1.26054802242682
G2	B3	chr8	112600001	112700000	1.20050333745146
G2	B3	chr8	113000001	113100000	1.13232168119826
G2	B3	chr8	113100001	113200000	1.1609187276658
G2	B3	chr8	113300001	113400000	1.25841781340352
G2	B3	chr8	113400001	113500000	1.13974388838706
G2	B3	chr8	113800001	113900000	1.1736429881057
G2	B3	chr8	114000001	114100000	1.14844242890251
G2	B3	chr8	114200001	114300000	1.15979789353107
G2	B3	chr8	114300001	114400000	1.20720420130166
G2	B3	chr8	137400001	137500000	1.30097537188188
G2	B3	chr8	137500001	137600000	1.24310604813318
G2	B3	chr8	137600001	137700000	1.29915237055211
G2	B3	chr8	137700001	137800000	1.42363337938746
G2	B3	chr8	137800001	137900000	1.27340322482248
G2	B3	chr8	137900001	138000000	1.3296290122699
G2	B3	chr8	138200001	138300000	1.37971543315412
S1	B1	chr1	4000001	4100000	1.65603921368899
S1	B1	chr1	11500001	11600000	1.78031518784638
S1	B1	chr1	11600001	11700000	1.80433500827279
S1	B1	chr1	12800001	12900000	1.57312016837591
S1	B1	chr1	30900001	31000000	1.76775793037495
S1	B1	chr1	47200001	47300000	1.52927565926185
S1	B1	chr1	48000001	48100000	1.52361291095626
S1	B1	chr1	153400001	153500000	1.82561416718584
S1	B1	chr1	157100001	157200000	1.4583483145893
S1	B1	chr1	160400001	160500000	1.470147823593
S1	B1	chr1	160500001	160600000	1.48239740809982
S1	B1	chr1	160800001	160900000	1.61178865382062
S1	B1	chr11	100001	200000	2.21444657160264
S1	B1	chr11	3500001	3600000	1.83185471245391
S1	B1	chr11	45600001	45700000	1.66986224181893
S1	B1	chr11	45700001	45800000	1.57389586159395
S1	B1	chr11	60800001	60900000	1.73309624614495
S1	B1	chr11	62800001	62900000	1.59443646827798
S1	B1	chr11	71500001	71600000	2.18453819468216
S1	B1	chr12	7400001	7500000	1.5823724926379
S1	B1	chr12	53100001	53200000	1.8666873263216
S1	B1	chr12	55000001	55100000	1.47563523539822
S1	B1	chr14	21000001	21100000	1.60520759613214
S1	B1	chr14	22100001	22200000	1.68287367846679
S1	B1	chr14	23100001	23200000	1.89042653696566
S1	B1	chr14	24300001	24400000	1.61021070261878
S1	B1	chr15	35100001	35200000	1.68893317637068
S1	B1	chr15	82500001	82600000	1.53169831923159
S1	B1	chr15	89300001	89400000	1.68137478325773
S1	B1	chr15	91600001	91700000	1.39955593026219
S1	B1	chr16	12100001	12200000	1.71732229242403
S1	B1	chr17	6700001	6800000	1.82438087671469
S1	B1	chr17	8400001	8500000	1.90335651347527
S1	B1	chr17	16500001	16600000	1.80846891313375
S1	B1	chr17	16600001	16700000	1.66948514596891
S1	B1	chr17	30900001	31000000	1.78438937489727
S1	B1	chr17	31000001	31100000	1.93655306449731
S1	B1	chr17	31400001	31500000	1.77548249937342
S1	B1	chr17	33600001	33700000	1.67137975710129
S1	B1	chr17	49400001	49500000	1.43247141046853
S1	B1	chr18	500001	600000	1.47089038016023
S1	B1	chr18	3800001	3900000	1.47932453292195
S1	B1	chr19	11900001	12000000	1.75750396391222
S1	B1	chr19	13400001	13500000	2.35618304442966
S1	B1	chr19	13500001	13600000	2.04934889236417
S1	B1	chr19	14800001	14900000	1.92327573933616
S1	B1	chr19	40100001	40200000	1.91652595740673
S1	B1	chr19	40200001	40300000	1.99815963394349
S1	B1	chr19	41500001	41600000	1.97490764914705
S1	B1	chr19	42100001	42200000	2.01190978996704
S1	B1	chr19	43000001	43100000	1.74455286147881
S1	B1	chr20	100001	200000	1.65896472754347
S1	B1	chr20	4300001	4400000	1.51650284502296
S1	B1	chr20	5800001	5900000	1.46885762604939
S1	B1	chr20	31600001	31700000	1.87747983734547
S1	B1	chr20	37300001	37400000	1.69182136608885
S1	B1	chr20	39800001	39900000	1.65885656846495
S1	B1	chr20	40300001	40400000	1.46868468657597
S1	B1	chr20	43800001	43900000	1.60215704948994
S1	B1	chr20	44100001	44200000	1.63557684746327
S1	B1	chr20	44200001	44300000	1.57036607626504
S1	B1	chr20	45600001	45700000	1.74660293977304
S1	B1	chr21	44100001	44200000	1.93602977137271
S1	B1	chr21	44800001	44900000	2.08964127280328
S1	B1	chr5	10600001	10700000	1.42645348377021
S1	B1	chr5	175400001	175500000	1.88177407959017
S1	B1	chr7	2800001	2900000	1.59069677920694
S1	B1	chr7	99300001	99400000	1.74739921214261
S1	A1	chr1	10200001	10300000	1.58420462243019
S1	A1	chr1	19800001	19900000	1.67830468436114
S1	A1	chr1	23300001	23400000	1.56842963569463
S1	A1	chr1	33400001	33500000	1.59858418303595
S1	A1	chr1	35700001	35800000	1.56038406775546
S1	A1	chr1	39300001	39400000	1.72183949810112
S1	A1	chr1	40900001	41000000	1.88349914383625
S1	A1	chr1	44900001	45000000	1.55450732231279
S1	A1	chr1	151500001	151600000	1.79330803929059
S1	A1	chr10	70600001	70700000	1.51455853016683
S1	A1	chr10	72100001	72200000	1.70788007332464
S1	A1	chr10	74200001	74300000	1.50604041998701
S1	A1	chr10	74300001	74400000	1.64276667990827
S1	A1	chr10	74500001	74600000	1.49755287897688
S1	A1	chr10	94000001	94100000	1.41771050240293
S1	A1	chr10	103100001	103200000	1.44959107751379
S1	A1	chr11	61300001	61400000	1.81667537294103
S1	A1	chr11	64300001	64400000	2.04029749302126
S1	A1	chr11	67500001	67600000	2.53466488484646
S1	A1	chr11	67600001	67700000	1.85889295613347
S1	A1	chr11	68300001	68400000	1.76408987992628
S1	A1	chr11	72700001	72800000	1.64723339574463
S1	A1	chr11	73200001	73300000	1.4493297549118
S1	A1	chr12	7800001	7900000	1.4024587212259
S1	A1	chr12	7900001	8000000	1.6400510404903
S1	A1	chr12	120300001	120400000	1.59329160240665
S1	A1	chr12	121200001	121300000	1.5719184402899
S1	A1	chr12	121300001	121400000	1.75254344265953
S1	A1	chr12	121500001	121600000	1.77063930442499
S1	A1	chr12	123000001	123100000	1.55515552547143
S1	A1	chr14	55700001	55800000	1.47726992525318
S1	A1	chr14	74700001	74800000	1.75983380910606
S1	A1	chr14	104200001	104300000	1.53830046684484
S1	A1	chr15	40300001	40400000	1.55957168026565
S1	A1	chr15	40400001	40500000	1.6898101443793
S1	A1	chr15	41300001	41400000	1.74113061809107
S1	A1	chr15	41400001	41500000	1.80106956658004
S1	A1	chr15	42500001	42600000	1.85136534514723
S1	A1	chr15	43100001	43200000	1.63571748113357
S1	A1	chr15	50700001	50800000	1.46860352146485
S1	A1	chr15	50800001	50900000	1.72208550975438
S1	A1	chr15	51100001	51200000	1.45868371812874
S1	A1	chr15	65100001	65200000	1.84912743825147
S1	A1	chr15	66300001	66400000	1.91375517797021
S1	A1	chr15	67700001	67800000	1.66462117832301
S1	A1	chr15	76200001	76300000	1.61438566394841
S1	A1	chr15	76300001	76400000	1.72827457561708
S1	A1	chr15	83300001	83400000	1.52155397419489
S1	A1	chr15	90400001	90500000	1.42925820427396
S1	A1	chr15	90500001	90600000	1.63432199627551
S1	A1	chr15	90900001	91000000	1.53434094797598
S1	A1	chr16	900001	1000000	2.8072312028067
S1	A1	chr16	3300001	3400000	2.28699749484904
S1	A1	chr16	3900001	4000000	1.87218541479576
S1	A1	chr16	4000001	4100000	1.74005779841212
S1	A1	chr16	4100001	4200000	1.8202529394328
S1	A1	chr16	11500001	11600000	1.89565571913123
S1	A1	chr16	15400001	15500000	1.79445559962313
S1	A1	chr16	21700001	21800000	1.90401487550361
S1	A1	chr16	21800001	21900000	3.58988346461862
S1	A1	chr16	21900001	22000000	1.91751783560754
S1	A1	chr16	29200001	29300000	2.07129972680595
S1	A1	chr16	29300001	29400000	1.86010311354672
S1	A1	chr17	1000001	1100000	2.07225922371452
S1	A1	chr17	5000001	5100000	1.89264286428276
S1	A1	chr17	18500001	18600000	2.23658496763598
S1	A1	chr17	26700001	26800000	1.91607566611449
S1	A1	chr17	28600001	28700000	1.82313135038839
S1	A1	chr17	28900001	29000000	2.58689963037253
S1	A1	chr17	29300001	29400000	1.71663343351603
S1	A1	chr17	29400001	29500000	1.8128349117307
S1	A1	chr17	41800001	41900000	2.13538526495409
S1	A1	chr17	41900001	42000000	2.25430890198271
S1	A1	chr17	44200001	44300000	1.62827188566263
S1	A1	chr17	47200001	47300000	1.89382798728573
S1	A1	chr17	57500001	57600000	1.71711887265537
S1	A1	chr17	58200001	58300000	1.7790873864115
S1	A1	chr17	58300001	58400000	1.61367405783099
S1	A1	chr17	58700001	58800000	1.70476410046126
S1	A1	chr17	60300001	60400000	1.87925653015018
S1	A1	chr17	74800001	74900000	1.79640675820837
S1	A1	chr17	74900001	75000000	1.9994460879203
S1	A1	chr17	75800001	75900000	1.69770370447192
S1	A1	chr17	76500001	76600000	1.87250767064491
S1	A1	chr17	76600001	76700000	2.11949251963941
S1	A1	chr17	78700001	78800000	2.00360628493693
S1	A1	chr18	9300001	9400000	1.45611543108993
S1	A1	chr19	2500001	2600000	2.27343943666115
S1	A1	chr19	12600001	12700000	1.84655404665802
S1	A1	chr19	13700001	13800000	2.10308245246315
S1	A1	chr19	16800001	16900000	2.28257566166173
S1	A1	chr19	40500001	40600000	2.15618763170359
S1	A1	chr19	40600001	40700000	1.86423527312181
S1	A1	chr19	45100001	45200000	2.02085321971888
S1	A1	chr2	26000001	26100000	1.36852619967428
S1	A1	chr20	3400001	3500000	1.68932316159564
S1	A1	chr20	3500001	3600000	1.59936303193847
S1	A1	chr20	31500001	31600000	1.84262510930938
S1	A1	chr20	31700001	31800000	2.02273890538692
S1	A1	chr20	32500001	32600000	1.66197734310387
S1	A1	chr20	32600001	32700000	1.74881671134972
S1	A1	chr20	34900001	35000000	2.15055710121854
S1	A1	chr20	35000001	35100000	2.20020373622311
S1	A1	chr20	44700001	44800000	1.71140933761663
S1	A1	chr20	46300001	46400000	1.89461789204407
S1	A1	chr20	48000001	48100000	1.83614406127498
S1	A1	chr20	48100001	48200000	1.89383577919126
S1	A1	chr20	49500001	49600000	1.5581223155072
S1	A1	chr21	35000001	35100000	1.60995997346722
S1	A1	chr21	35100001	35200000	1.56645803565162
S1	A1	chr21	44900001	45000000	1.95648161844707
S1	A1	chr3	52900001	53000000	1.59456536620359
S1	A1	chr3	53000001	53100000	1.5944401572728
S1	A1	chr3	57600001	57700000	1.55080040820132
S1	A1	chr4	3000001	3100000	1.56215626725935
S1	A1	chr4	39500001	39600000	1.44583668091728
S1	A1	chr4	39600001	39700000	1.495837551521
S1	A1	chr6	36600001	36700000	1.73199317248566
S1	A1	chr6	43300001	43400000	1.81598814197894
S1	A1	chr7	5200001	5300000	1.62867965616567
S1	A1	chr7	5900001	6000000	1.98794937793013
S1	A1	chr7	6600001	6700000	1.55444222055749
S1	A1	chr7	73300001	73400000	1.98454191917163
S1	A1	chr7	73400001	73500000	1.86861337104072
S1	A1	chr7	98700001	98800000	1.69343538334146
S1	A1	chr7	99400001	99500000	1.63965327024544
S1	A1	chr8	23000001	23100000	1.46655604885926
S1	A1	chr8	42300001	42400000	1.49144867327466
S1	B2	chr1	111300001	111400000	1.4751185025954
S1	B2	chr1	114600001	114700000	1.69155515997592
S1	B2	chr1	114700001	114800000	1.65129222729391
S1	B2	chr1	118100001	118200000	1.65327943648192
S1	B2	chr1	118200001	118300000	1.50494217245636
S1	B2	chr1	157200001	157300000	1.4400756279926
S1	B2	chr1	157300001	157400000	1.51217398549542
S1	B2	chr10	1200001	1300000	1.57161353469448
S1	B2	chr10	4700001	4800000	1.38329270096159
S1	B2	chr10	4800001	4900000	1.28615417375874
S1	B2	chr10	4900001	5000000	1.31777016264827
S1	B2	chr10	5000001	5100000	1.28687817659005
S1	B2	chr10	5100001	5200000	1.3379352490184
S1	B2	chr10	5200001	5300000	1.37398131398448
S1	B2	chr10	5300001	5400000	1.35136563495244
S1	B2	chr10	5500001	5600000	1.46358836535199
S1	B2	chr10	11400001	11500000	1.37123111317622
S1	B2	chr10	25400001	25500000	1.43190304983932
S1	B2	chr10	32000001	32100000	1.53130756148107
S1	B2	chr10	33000001	33100000	1.46970706480468
S1	B2	chr10	33100001	33200000	1.38810155118781
S1	B2	chr10	50200001	50300000	1.50381396712436
S1	B2	chr10	50300001	50400000	1.41895690446016
S1	B2	chr10	50400001	50500000	1.45419107389911
S1	B2	chr10	50500001	50600000	1.50418160333683
S1	B2	chr10	52200001	52300000	1.36465181947354
S1	B2	chr10	52400001	52500000	1.59232172373405
S1	B2	chr10	79900001	80000000	1.57538239841304
S1	B2	chr10	96900001	97000000	1.4462580227574
S1	B2	chr10	97100001	97200000	1.40680153807979
S1	B2	chr11	4900001	5000000	1.29858359990881
S1	B2	chr11	56800001	56900000	1.2943310604138
S1	B2	chr11	56900001	57000000	1.33208873941938
S1	B2	chr11	59100001	59200000	1.40140229170917
S1	B2	chr12	47800001	47900000	1.42851541942385
S1	B2	chr12	47900001	48000000	1.43628401365556
S1	B2	chr12	55900001	56000000	1.60850746239228
S1	B2	chr12	58400001	58500000	1.30798452422477
S1	B2	chr12	70100001	70200000	1.36050509813772
S1	B2	chr13	27400001	27500000	1.5992173614743
S1	B2	chr14	20600001	20700000	1.61282620591953
S1	B2	chr14	24100001	24200000	1.71428990083983
S1	B2	chr14	24900001	25000000	1.61391264189552
S1	B2	chr14	25000001	25100000	1.6389488169694
S1	B2	chr14	37400001	37500000	1.34868022887358
S1	B2	chr14	37500001	37600000	1.50432299300457
S1	B2	chr14	37800001	37900000	1.39367437986751
S1	B2	chr14	39400001	39500000	1.36942082436779
S1	B2	chr14	39900001	40000000	1.29929861531665
S1	B2	chr14	49800001	49900000	1.39197512419586
S1	B2	chr14	49900001	50000000	1.4101806043826
S1	B2	chr16	9300001	9400000	1.65635978651265
S1	B2	chr16	9400001	9500000	1.52571971688547
S1	B2	chr16	9500001	9600000	1.67600918952643
S1	B2	chr16	12500001	12600000	1.86668377374383
S1	B2	chr16	12600001	12700000	1.87530612236792
S1	B2	chr16	12700001	12800000	1.80431023415154
S1	B2	chr16	12800001	12900000	1.73826965752683
S1	B2	chr17	49500001	49600000	1.62641006481649
S1	B2	chr17	67800001	67900000	1.46825732044359
S1	B2	chr17	67900001	68000000	1.49911044817923
S1	B2	chr18	1000001	1100000	1.43641705934603
S1	B2	chr18	10000001	10100000	1.56009633680739
S1	B2	chr18	10100001	10200000	1.58877732956145
S1	B2	chr18	10200001	10300000	1.57089687798603
S1	B2	chr18	43300001	43400000	1.42499612729468
S1	B2	chr19	55200001	55300000	1.98040843283869
S1	B2	chr19	55300001	55400000	2.01866222598887
S1	B2	chr2	65900001	66000000	1.42688088337876
S1	B2	chr2	113700001	113800000	1.64263491911028
S1	B2	chr2	122700001	122800000	1.39395089378822
S1	B2	chr2	132300001	132400000	1.63989846754821
S1	B2	chr2	132400001	132500000	1.41032828104999
S1	B2	chr20	6100001	6200000	1.37044423515387
S1	B2	chr20	22900001	23000000	1.71901284278232
S1	B2	chr20	23000001	23100000	1.63945728713737
S1	B2	chr20	23200001	23300000	1.62937429603419
S1	B2	chr20	37700001	37800000	1.58790317876333
S1	B2	chr20	39400001	39500000	1.57159736649431
S1	B2	chr20	39500001	39600000	1.42009027032906
S1	B2	chr20	40400001	40500000	1.58689927947456
S1	B2	chr20	41900001	42000000	1.69534453569668
S1	B2	chr21	15500001	15600000	1.4502177944966
S1	B2	chr21	15600001	15700000	1.51592927595837
S1	B2	chr21	15700001	15800000	1.60506133904923
S1	B2	chr21	16100001	16200000	1.46274956043002
S1	B2	chr21	16200001	16300000	1.51946141015094
