chrom	start	end	HindIII
chr11	102900000	103900000	337
chr11	103000000	104000000	334
chr11	103100000	104100000	336
chr11	103200000	104200000	320
chr11	103300000	104300000	337
chr11	103400000	104400000	334
chr11	103500000	104500000	329
chr11	103600000	104600000	342
chr11	103700000	104700000	340
chr11	103800000	104800000	321
chr11	103900000	104900000	322
chr11	104000000	105000000	341
chr11	104100000	105100000	331
chr11	104200000	105200000	336
chr11	104300000	105300000	321
chr11	104400000	105400000	314
chr11	104500000	105500000	317
chr11	104600000	105600000	308
chr11	104700000	105700000	311
chr11	104800000	105800000	323
chr11	104900000	105900000	328
chr11	105000000	106000000	315
chr11	105100000	106100000	325
chr11	105200000	106200000	309
chr11	105300000	106300000	316
chr11	105400000	106400000	336
chr11	105500000	106500000	340
chr11	105600000	106600000	343
chr11	105700000	106700000	350
chr11	105800000	106800000	352
chr11	105900000	106900000	347
chr11	106000000	107000000	341
chr11	106100000	107100000	334
chr11	106200000	107200000	336
chr11	106300000	107300000	328
chr11	106400000	107400000	314
chr11	106500000	107500000	317
chr11	106600000	107600000	316
chr11	106700000	107700000	301
chr11	106800000	107800000	286
chr11	106900000	107900000	278
chr11	107000000	108000000	292
chr11	107100000	108100000	297
chr11	107200000	108200000	311
chr11	107300000	108300000	313
chr11	107400000	108400000	309
chr11	107500000	108500000	310
chr11	107600000	108600000	313
chr11	107700000	108700000	318
chr11	107800000	108800000	335
chr11	107900000	108900000	335
chr11	108000000	109000000	330
chr11	108100000	109100000	330
chr11	108200000	109200000	329
chr11	108300000	109300000	331
chr11	108400000	109400000	345
chr11	108500000	109500000	330
chr11	108600000	109600000	330
chr11	108700000	109700000	321
chr11	108800000	109800000	317
chr11	108900000	109900000	320
chr11	109000000	110000000	314
chr11	109100000	110100000	301
chr11	109200000	110200000	291
chr11	109300000	110300000	297
chr11	109400000	110400000	282
chr11	109500000	110500000	291
chr11	109600000	110600000	294
chr11	109700000	110700000	301
chr11	109800000	110800000	306
chr11	109900000	110900000	307
chr11	110000000	111000000	306
chr11	110100000	111100000	312
chr11	110200000	111200000	311
chr11	110300000	111300000	302
chr11	110400000	111400000	300
chr11	110500000	111500000	301
chr11	110600000	111600000	304
chr11	110700000	111700000	302
chr11	110800000	111800000	289
chr11	110900000	111900000	287
chr11	111000000	112000000	287
chr11	111100000	112100000	292
chr11	111200000	112200000	288
chr11	111300000	112300000	287
chr11	111400000	112400000	293
chr11	111500000	112500000	290
chr11	111600000	112600000	286
chr11	111700000	112700000	282
chr11	111800000	112800000	277
chr11	111900000	112900000	290
chr11	112000000	113000000	298
chr11	112100000	113100000	299
chr11	112200000	113200000	309
chr11	112300000	113300000	307
chr11	112400000	113400000	299
chr11	112500000	113500000	296
chr11	112600000	113600000	291
chr11	112700000	113700000	290
chr11	112800000	113800000	282
chr11	112900000	113900000	266
chr11	113000000	114000000	253
chr11	113100000	114100000	249
chr11	113200000	114200000	257
chr11	113300000	114300000	266
chr11	113400000	114400000	285
chr11	113500000	114500000	277
chr11	113600000	114600000	271
chr11	113700000	114700000	283
chr11	113800000	114800000	297
chr11	113900000	114900000	302
chr11	114000000	115000000	308
chr11	114100000	115100000	321
chr11	114200000	115200000	324
chr11	114300000	115300000	337
chr11	114400000	115400000	327
chr11	114500000	115500000	332
chr11	114600000	115600000	328
chr11	114700000	115700000	324
chr11	114800000	115800000	326
chr11	114900000	115900000	328
chr11	115000000	116000000	328
chr11	115100000	116100000	308
chr11	115200000	116200000	300
chr11	115300000	116300000	285
chr11	115400000	116400000	285
chr11	115500000	116500000	288
chr11	115600000	116600000	296
chr11	115700000	116700000	289
chr11	115800000	116800000	281
chr11	115900000	116900000	276
chr11	116000000	117000000	272
chr11	116100000	117100000	272
chr11	116200000	117200000	263
chr11	116300000	117300000	263
chr11	116400000	117400000	255
chr11	116500000	117500000	247
chr11	116600000	117600000	240
chr11	116700000	117700000	246
chr11	116800000	117800000	243
chr11	116900000	117900000	246
chr11	117000000	118000000	253
chr11	117100000	118100000	250
chr11	117200000	118200000	260
chr11	117300000	118300000	262
chr11	117400000	118400000	265
chr11	117500000	118500000	268
chr11	117600000	118600000	263
chr11	117700000	118700000	255
chr11	117800000	118800000	254
chr11	117900000	118900000	239
chr11	118000000	119000000	223
chr11	118100000	119100000	216
chr11	118200000	119200000	220
chr11	118300000	119300000	205
chr11	118400000	119400000	199
chr11	118500000	119500000	210
chr11	118600000	119600000	206
chr11	118700000	119700000	211
chr11	118800000	119800000	215
chr11	118900000	119900000	228
chr11	119000000	120000000	236
chr11	119100000	120100000	250
chr11	119200000	120200000	235
chr11	119300000	120300000	255
chr11	119400000	120400000	266
chr11	119500000	120500000	260
chr11	119600000	120600000	274
chr11	119700000	120700000	274
chr11	119800000	120800000	280
chr11	119900000	120900000	273
chr11	120000000	121000000	274
chr11	120100000	121100000	271
chr11	120200000	121200000	284
chr11	120300000	121300000	280
chr11	120400000	121400000	278
chr11	120500000	121500000	278
chr11	120600000	121600000	273
chr11	120700000	121700000	274
chr11	120800000	121800000	276
chr11	120900000	121900000	277
chr11	121000000	122000000	285
chr11	121100000	122100000	284
chr11	121200000	122200000	286
chr11	121300000	122300000	291
chr11	121400000	122400000	290
chr11	121500000	122500000	286
chr11	121600000	122600000	285
chr11	121700000	122700000	292
chr11	121800000	122800000	289
chr11	121900000	122900000	293
chr11	122000000	123000000	288
chr11	122100000	123100000	294
chr11	122200000	123200000	289
chr11	122300000	123300000	271
chr11	122400000	123400000	270
chr11	122500000	123500000	265
chr11	122600000	123600000	277
chr11	122700000	123700000	272
chr11	122800000	123800000	281
chr11	122900000	123900000	291
chr11	123000000	124000000	295
chr11	123100000	124100000	305
chr11	123200000	124200000	309
chr11	123300000	124300000	328
chr11	123400000	124400000	335
chr11	123500000	124500000	352
chr11	123600000	124600000	338
chr11	123700000	124700000	325
chr11	123800000	124800000	320
chr11	123900000	124900000	326
chr11	124000000	125000000	324
chr11	124100000	125100000	316
chr11	124200000	125200000	306
chr11	124300000	125300000	295
chr11	124400000	125400000	292
chr11	124500000	125500000	282
chr11	124600000	125600000	295
chr11	124700000	125700000	309
chr11	124800000	125800000	319
chr11	124900000	125900000	298
chr11	125000000	126000000	299
chr11	125100000	126100000	291
chr11	125200000	126200000	288
chr11	125300000	126300000	278
chr11	125400000	126400000	270
chr11	125500000	126500000	270
chr11	125600000	126600000	261
chr11	125700000	126700000	257
chr11	125800000	126800000	250
chr11	125900000	126900000	264
chr11	126000000	127000000	272
chr11	126100000	127100000	288
chr11	126200000	127200000	304
chr11	126300000	127300000	311
chr11	126400000	127400000	328
chr11	126500000	127500000	334
chr11	126600000	127600000	333
chr11	126700000	127700000	330
chr11	126800000	127800000	331
chr11	126900000	127900000	333
chr11	127000000	128000000	325
chr11	127100000	128100000	318
chr11	127200000	128200000	314
chr11	127300000	128300000	319
chr11	127400000	128400000	312
chr11	127500000	128500000	298
chr11	127600000	128600000	307
chr11	127700000	128700000	310
chr11	127800000	128800000	301
chr11	127900000	128900000	294
chr11	128000000	129000000	301
chr11	128100000	129100000	299
chr11	128200000	129200000	298
chr11	128300000	129300000	297
chr11	128400000	129400000	298
chr11	128500000	129500000	309
chr11	128600000	129600000	308
chr11	128700000	129700000	312
chr11	128800000	129800000	313
chr11	128900000	129900000	306
chr11	129000000	130000000	299
chr11	129100000	130100000	299
chr11	129200000	130200000	293
chr11	129300000	130300000	290
chr11	129400000	130400000	282
chr11	129500000	130500000	287
chr11	129600000	130600000	283
chr11	129700000	130700000	277
chr11	129800000	130800000	279
chr11	129900000	130900000	296
chr12	100000	1100000	243
chr12	200000	1200000	248
chr12	300000	1300000	258
chr12	400000	1400000	271
chr12	500000	1500000	267
chr12	600000	1600000	262
chr12	700000	1700000	272
chr12	800000	1800000	269
chr12	900000	1900000	275
chr12	1000000	2000000	265
chr12	1100000	2100000	278
chr12	1200000	2200000	281
chr12	1300000	2300000	267
chr12	1400000	2400000	262
chr12	1500000	2500000	265
chr12	1600000	2600000	264
chr12	1700000	2700000	267
chr12	1800000	2800000	277
chr12	1900000	2900000	283
chr12	2000000	3000000	281
chr12	2100000	3100000	262
chr12	2200000	3200000	257
chr12	2300000	3300000	253
chr12	2400000	3400000	238
chr12	2500000	3500000	235
chr12	2600000	3600000	246
chr12	2700000	3700000	245
chr12	2800000	3800000	246
chr12	2900000	3900000	231
chr12	3000000	4000000	239
chr12	3100000	4100000	251
chr12	3200000	4200000	254
chr12	3300000	4300000	260
chr12	3400000	4400000	283
chr12	3500000	4500000	279
chr12	3600000	4600000	284
chr12	3700000	4700000	294
chr12	3800000	4800000	292
chr12	3900000	4900000	295
chr12	4000000	5000000	298
chr12	4100000	5100000	307
chr12	4200000	5200000	314
chr12	4300000	5300000	323
chr12	4400000	5400000	311
chr12	4500000	5500000	319
chr12	4600000	5600000	306
chr12	4700000	5700000	298
chr12	4800000	5800000	293
chr12	4900000	5900000	298
chr12	5000000	6000000	292
chr12	5100000	6100000	287
chr12	5200000	6200000	284
chr12	5300000	6300000	269
chr12	5400000	6400000	265
chr12	5500000	6500000	255
chr12	5600000	6600000	251
chr12	5700000	6700000	236
chr12	5800000	6800000	222
chr12	5900000	6900000	215
chr12	6000000	7000000	203
chr12	6100000	7100000	189
chr12	6200000	7200000	190
chr12	6300000	7300000	182
chr12	6400000	7400000	185
chr12	6500000	7500000	204
chr12	6600000	7600000	224
chr12	6700000	7700000	245
chr12	6800000	7800000	264
chr12	6900000	7900000	260
chr12	7000000	8000000	266
chr12	7100000	8100000	267
chr12	7200000	8200000	253
chr12	7300000	8300000	273
chr12	7400000	8400000	275
chr12	7500000	8500000	263
chr12	7600000	8600000	243
chr12	7700000	8700000	236
chr12	7800000	8800000	227
chr12	7900000	8900000	226
chr12	8000000	9000000	230
chr12	8100000	9100000	233
chr12	8200000	9200000	241
chr12	8300000	9300000	236
chr12	8400000	9400000	244
chr12	8500000	9500000	245
chr12	8600000	9600000	263
chr12	8700000	9700000	275
chr12	8800000	9800000	297
chr12	8900000	9900000	321
chr12	9000000	10000000	329
chr12	9100000	10100000	360
chr12	9200000	10200000	380
chr12	9300000	10300000	376
chr12	9400000	10400000	374
chr12	9500000	10500000	372
chr12	9600000	10600000	367
chr12	9700000	10700000	352
chr12	9800000	10800000	333
chr12	9900000	10900000	327
chr12	10000000	11000000	319
chr12	10100000	11100000	300
chr12	10200000	11200000	283
chr12	10300000	11300000	287
chr12	10400000	11400000	292
chr12	10500000	11500000	311
chr12	10600000	11600000	331
chr12	10700000	11700000	331
chr12	10800000	11800000	344
chr12	10900000	11900000	338
chr12	11000000	12000000	350
chr12	11100000	12100000	353
chr12	11200000	12200000	347
chr12	11300000	12300000	352
chr12	11400000	12400000	357
chr12	11500000	12500000	327
chr12	11600000	12600000	300
chr12	11700000	12700000	301
chr12	11800000	12800000	286
chr12	11900000	12900000	284
chr12	12000000	13000000	262
chr12	12100000	13100000	248
chr12	12200000	13200000	259
chr12	12300000	13300000	257
chr12	12400000	13400000	243
chr12	12500000	13500000	271
chr12	12600000	13600000	275
chr12	12700000	13700000	282
chr12	12800000	13800000	292
chr12	12900000	13900000	309
chr12	13000000	14000000	319
chr12	13100000	14100000	334
chr12	13200000	14200000	331
chr12	13300000	14300000	331
chr12	13400000	14400000	321
chr12	13500000	14500000	292
chr12	13600000	14600000	292
chr12	13700000	14700000	296
chr12	13800000	14800000	294
chr12	13900000	14900000	283
chr12	14000000	15000000	285
chr12	14100000	15100000	287
chr12	14200000	15200000	286
chr12	14300000	15300000	288
chr12	14400000	15400000	306
chr12	14500000	15500000	322
chr12	14600000	15600000	325
chr12	14700000	15700000	303
chr12	14800000	15800000	309
chr12	14900000	15900000	308
chr12	15000000	16000000	309
chr12	15100000	16100000	295
chr12	15200000	16200000	300
chr12	15300000	16300000	300
chr12	15400000	16400000	301
chr12	15500000	16500000	295
chr12	15600000	16600000	290
chr12	15700000	16700000	307
chr12	15800000	16800000	321
chr12	15900000	16900000	322
chr12	16000000	17000000	332
chr12	16100000	17100000	341
chr12	16200000	17200000	339
chr12	16300000	17300000	340
chr12	16400000	17400000	336
chr12	16500000	17500000	349
chr12	16600000	17600000	339
chr12	16700000	17700000	346
chr12	16800000	17800000	323
chr12	16900000	17900000	320
chr12	17000000	18000000	310
chr12	17100000	18100000	306
chr12	17200000	18200000	312
chr12	17300000	18300000	299
chr12	17400000	18400000	305
chr12	17500000	18500000	304
chr12	17600000	18600000	321
chr12	17700000	18700000	315
chr12	17800000	18800000	321
chr12	17900000	18900000	325
chr12	18000000	19000000	332
chr12	18100000	19100000	342
chr12	18200000	19200000	333
chr12	18300000	19300000	351
chr12	18400000	19400000	346
chr12	18500000	19500000	343
chr12	18600000	19600000	326
chr12	18700000	19700000	313
chr12	18800000	19800000	311
chr12	18900000	19900000	311
chr12	19000000	20000000	300
chr12	19100000	20100000	297
chr12	19200000	20200000	304
chr12	19300000	20300000	298
chr12	19400000	20400000	297
chr12	19500000	20500000	289
chr12	19600000	20600000	306
chr12	19700000	20700000	312
chr12	19800000	20800000	313
chr12	19900000	20900000	315
chr12	20000000	21000000	313
chr12	20100000	21100000	300
chr12	20200000	21200000	293
chr12	20300000	21300000	290
chr12	20400000	21400000	293
chr12	20500000	21500000	297
chr12	20600000	21600000	303
chr12	20700000	21700000	296
chr12	20800000	21800000	297
chr12	20900000	21900000	292
chr12	21000000	22000000	307
chr12	21100000	22100000	320
chr12	21200000	22200000	317
chr12	21300000	22300000	315
chr12	21400000	22400000	300
chr12	21500000	22500000	291
chr12	21600000	22600000	276
chr12	21700000	22700000	286
chr12	21800000	22800000	275
chr12	21900000	22900000	286
chr12	22000000	23000000	268
chr12	22100000	23100000	268
chr12	22200000	23200000	275
chr12	22300000	23300000	287
chr12	22400000	23400000	293
chr12	22500000	23500000	297
chr12	22600000	23600000	308
chr12	22700000	23700000	316
chr12	22800000	23800000	321
chr12	22900000	23900000	324
chr12	23000000	24000000	339
chr12	23100000	24100000	341
chr12	23200000	24200000	341
chr12	23300000	24300000	329
chr12	23400000	24400000	348
chr12	23500000	24500000	358
chr12	23600000	24600000	353
chr12	23700000	24700000	349
chr12	23800000	24800000	359
chr12	23900000	24900000	335
chr12	24000000	25000000	327
chr12	24100000	25100000	322
chr12	24200000	25200000	312
chr12	24300000	25300000	315
chr12	24400000	25400000	295
chr12	24500000	25500000	303
chr12	24600000	25600000	296
chr12	24700000	25700000	292
chr12	24800000	25800000	292
chr12	24900000	25900000	309
chr12	25000000	26000000	309
chr12	25100000	26100000	310
chr12	25200000	26200000	323
chr12	25300000	26300000	324
chr12	25400000	26400000	335
chr12	25500000	26500000	324
chr12	25600000	26600000	341
chr12	25700000	26700000	347
chr12	25800000	26800000	345
chr12	25900000	26900000	341
chr12	26000000	27000000	346
chr12	26100000	27100000	342
chr12	26200000	27200000	334
chr12	26300000	27300000	336
chr12	26400000	27400000	319
chr12	26500000	27500000	325
chr12	26600000	27600000	324
chr12	26700000	27700000	314
chr12	26800000	27800000	317
chr12	26900000	27900000	313
chr12	27000000	28000000	310
chr12	27100000	28100000	315
chr12	27200000	28200000	325
chr12	27300000	28300000	330
chr12	27400000	28400000	345
chr12	27500000	28500000	333
chr12	27600000	28600000	317
chr12	27700000	28700000	327
chr12	27800000	28800000	332
chr12	27900000	28900000	336
chr12	28000000	29000000	342
chr12	28100000	29100000	344
chr12	28200000	29200000	346
chr12	28300000	29300000	326
chr12	28400000	29400000	323
chr12	28500000	29500000	329
chr12	28600000	29600000	342
chr12	28700000	29700000	351
chr12	28800000	29800000	344
chr12	28900000	29900000	349
chr12	29000000	30000000	341
chr12	29100000	30100000	348
chr12	29200000	30200000	342
chr12	29300000	30300000	364
chr12	29400000	30400000	367
chr12	29500000	30500000	371
chr12	29600000	30600000	369
chr12	29700000	30700000	348
chr12	29800000	30800000	336
chr12	29900000	30900000	340
chr12	30000000	31000000	347
chr12	30100000	31100000	338
chr12	30200000	31200000	330
chr12	30300000	31300000	338
chr12	30400000	31400000	340
chr12	30500000	31500000	332
chr12	30600000	31600000	314
chr12	30700000	31700000	317
chr12	30800000	31800000	311
chr12	30900000	31900000	295
chr12	31000000	32000000	275
chr12	31100000	32100000	263
chr12	31200000	32200000	268
chr12	31300000	32300000	245
chr12	31400000	32400000	240
chr12	31500000	32500000	247
chr12	31600000	32600000	254
chr12	31700000	32700000	260
chr12	31800000	32800000	271
chr12	31900000	32900000	270
chr12	32000000	33000000	291
chr12	32100000	33100000	296
chr12	32200000	33200000	304
chr12	32300000	33300000	306
chr12	32400000	33400000	312
